Data;Quantidade;Dose Aplicada
2021-03-11;132;1ªDose
2021-03-11;15;2ªDose
2021-02-10;32;1ªDose
2021-02-10;0;2ªDose
2021-03-30;988;1ªDose
2021-03-30;39;2ªDose
2021-04-07;251;1ªDose
2021-04-07;106;2ªDose
2021-03-25;137;1ªDose
2021-03-25;27;2ªDose
2021-02-18;82;1ªDose
2021-02-18;45;2ªDose
2021-02-22;84;1ªDose
2021-02-22;29;2ªDose
2021-02-23;30;1ªDose
2021-02-23;23;2ªDose
2021-04-14;67;1ªDose
2021-04-14;146;2ªDose
2021-04-05;487;1ªDose
2021-04-05;30;2ªDose
2021-04-13;97;1ªDose
2021-04-13;331;2ªDose
2021-04-12;108;1ªDose
2021-04-12;398;2ªDose
2021-03-10;33;1ªDose
2021-03-10;1;2ªDose
2021-03-22;534;1ªDose
2021-03-22;10;2ªDose
2021-03-15;123;1ªDose
2021-03-15;61;2ªDose
2021-02-03;88;1ªDose
2021-02-03;0;2ªDose
2021-04-06;237;1ªDose
2021-04-06;25;2ªDose
2021-01-21;13;1ªDose
2021-01-21;0;2ªDose
2021-04-08;256;1ªDose
2021-04-08;185;2ªDose
2021-04-09;127;1ªDose
2021-04-09;122;2ªDose
2021-03-23;354;1ªDose
2021-03-23;65;2ªDose
2021-03-05;42;1ªDose
2021-03-05;12;2ªDose
2021-03-29;376;1ªDose
2021-03-29;41;2ªDose
2021-03-16;62;1ªDose
2021-03-16;34;2ªDose
2021-03-17;138;1ªDose
2021-03-17;26;2ªDose
2021-03-12;117;1ªDose
2021-03-12;28;2ªDose
2021-03-18;215;1ªDose
2021-03-18;19;2ªDose
2021-01-22;66;1ªDose
2021-01-22;0;2ªDose
2021-03-31;361;1ªDose
2021-03-31;12;2ªDose
2021-03-26;308;1ªDose
2021-03-26;25;2ªDose
2021-03-19;192;1ªDose
2021-03-19;29;2ªDose
2021-03-09;62;1ªDose
2021-03-09;1;2ªDose
2021-01-27;39;1ªDose
2021-01-27;0;2ªDose
2021-03-04;74;1ªDose
2021-03-04;4;2ªDose
2021-03-24;228;1ªDose
2021-03-24;54;2ªDose
2021-02-09;34;1ªDose
2021-02-09;0;2ªDose
2021-03-03;102;1ªDose
2021-03-03;9;2ªDose
2021-02-19;82;1ªDose
2021-02-19;62;2ªDose
2021-02-25;32;1ªDose
2021-02-25;41;2ªDose
2021-03-08;75;1ªDose
2021-03-08;3;2ªDose
2021-01-29;87;1ªDose
2021-01-29;0;2ªDose
2021-02-12;11;1ªDose
2021-02-12;71;2ªDose
2021-02-08;67;1ªDose
2021-02-08;0;2ªDose
2021-03-02;122;1ªDose
2021-03-02;8;2ªDose
2021-01-25;57;1ªDose
2021-01-25;0;2ªDose
2021-02-24;31;1ªDose
2021-02-24;15;2ªDose
2021-02-11;33;1ªDose
2021-02-11;9;2ªDose
2021-02-05;55;1ªDose
2021-02-05;0;2ªDose
2021-01-26;60;1ªDose
2021-01-26;0;2ªDose
2021-02-26;21;1ªDose
2021-02-26;11;2ªDose
2021-01-28;77;1ªDose
2021-01-28;0;2ªDose
2021-02-04;34;1ªDose
2021-02-04;0;2ªDose
2021-04-10;25;1ªDose
2021-04-10;15;2ªDose
2021-03-01;0;1ªDose
2021-03-01;4;2ªDose
2021-04-15;14;1ªDose
2021-04-15;33;2ªDose
