Data;Quantidade;Dose Aplicada
2021-02-12;8;1ªDose
2021-02-12;28;2ªDose
2021-04-01;135;1ªDose
2021-04-01;0;2ªDose
2021-03-03;38;1ªDose
2021-03-03;2;2ªDose
2021-03-26;85;1ªDose
2021-03-26;8;2ªDose
2021-04-08;58;1ªDose
2021-04-08;5;2ªDose
2021-04-06;99;1ªDose
2021-04-06;3;2ªDose
2021-02-02;20;1ªDose
2021-02-02;0;2ªDose
2021-03-29;84;1ªDose
2021-03-29;1;2ªDose
2021-02-19;0;1ªDose
2021-02-19;12;2ªDose
2021-03-30;73;1ªDose
2021-03-30;10;2ªDose
2021-03-31;37;1ªDose
2021-03-31;6;2ªDose
2021-04-05;72;1ªDose
2021-04-05;2;2ªDose
2021-02-10;16;1ªDose
2021-02-10;0;2ªDose
2021-03-15;18;1ªDose
2021-03-15;20;2ªDose
2021-02-01;22;1ªDose
2021-02-01;0;2ªDose
2021-04-07;99;1ªDose
2021-04-07;9;2ªDose
2021-03-23;36;1ªDose
2021-03-23;2;2ªDose
2021-03-10;32;1ªDose
2021-03-10;0;2ªDose
2021-01-21;38;1ªDose
2021-01-21;0;2ªDose
2021-04-09;58;1ªDose
2021-04-09;7;2ªDose
2021-03-09;9;1ªDose
2021-03-09;2;2ªDose
2021-03-24;45;1ªDose
2021-03-24;21;2ªDose
2021-02-22;22;1ªDose
2021-02-22;8;2ªDose
2021-02-11;8;1ªDose
2021-02-11;24;2ªDose
2021-03-02;15;1ªDose
2021-03-02;10;2ªDose
2021-03-11;29;1ªDose
2021-03-11;0;2ªDose
2021-03-05;9;1ªDose
2021-03-05;0;2ªDose
2021-03-25;73;1ªDose
2021-03-25;3;2ªDose
2021-04-13;9;1ªDose
2021-04-13;5;2ªDose
2021-03-16;27;1ªDose
2021-03-16;1;2ªDose
2021-03-18;23;1ªDose
2021-03-18;3;2ªDose
2021-04-10;22;1ªDose
2021-04-10;10;2ªDose
2021-03-04;18;1ªDose
2021-03-04;0;2ªDose
2021-03-22;32;1ªDose
2021-03-22;3;2ªDose
2021-01-28;29;1ªDose
2021-01-28;0;2ªDose
2021-02-18;1;1ªDose
2021-02-18;29;2ªDose
2021-01-22;35;1ªDose
2021-01-22;0;2ªDose
2021-02-24;26;1ªDose
2021-02-24;6;2ªDose
2021-01-25;13;1ªDose
2021-01-25;0;2ªDose
2021-03-12;8;1ªDose
2021-03-12;0;2ªDose
2021-03-17;19;1ªDose
2021-03-17;0;2ªDose
2021-01-29;17;1ªDose
2021-01-29;0;2ªDose
2021-02-05;7;1ªDose
2021-02-05;0;2ªDose
2021-03-08;10;1ªDose
2021-03-08;0;2ªDose
2021-04-12;20;1ªDose
2021-04-12;2;2ªDose
2021-01-26;12;1ªDose
2021-01-26;0;2ªDose
2021-02-09;10;1ªDose
2021-02-09;0;2ªDose
2021-03-19;3;1ªDose
2021-03-19;6;2ªDose
2021-03-01;10;1ªDose
2021-03-01;0;2ªDose
2021-02-23;1;1ªDose
2021-02-23;0;2ªDose
