Data;Quantidade;Dose Aplicada
2021-04-12;51;1ªDose
2021-04-12;28;2ªDose
2021-02-19;11;1ªDose
2021-02-19;1;2ªDose
2021-03-15;20;1ªDose
2021-03-15;0;2ªDose
2021-04-07;33;1ªDose
2021-04-07;3;2ªDose
2021-03-26;27;1ªDose
2021-03-26;1;2ªDose
2021-03-29;51;1ªDose
2021-03-29;9;2ªDose
2021-01-26;12;1ªDose
2021-01-26;0;2ªDose
2021-02-23;0;1ªDose
2021-02-23;12;2ªDose
2021-02-22;0;1ªDose
2021-02-22;3;2ªDose
2021-03-23;42;1ªDose
2021-03-23;0;2ªDose
2021-03-08;20;1ªDose
2021-03-08;0;2ªDose
2021-04-13;24;1ªDose
2021-04-13;30;2ªDose
2021-03-30;29;1ªDose
2021-03-30;1;2ªDose
2021-04-06;55;1ªDose
2021-04-06;4;2ªDose
2021-03-05;9;1ªDose
2021-03-05;10;2ªDose
2021-03-24;30;1ªDose
2021-03-24;1;2ªDose
2021-04-05;34;1ªDose
2021-04-05;12;2ªDose
2021-02-18;10;1ªDose
2021-02-18;15;2ªDose
2021-04-09;28;1ªDose
2021-04-09;1;2ªDose
2021-03-31;9;1ªDose
2021-03-31;1;2ªDose
2021-02-12;10;1ªDose
2021-02-12;0;2ªDose
2021-03-10;1;1ªDose
2021-03-10;10;2ªDose
2021-02-04;10;1ªDose
2021-02-04;0;2ªDose
2021-03-09;10;1ªDose
2021-03-09;0;2ªDose
2021-02-03;12;1ªDose
2021-02-03;0;2ªDose
2021-01-27;4;1ªDose
2021-01-27;0;2ªDose
2021-02-02;11;1ªDose
2021-02-02;0;2ªDose
2021-04-14;29;1ªDose
2021-04-14;0;2ªDose
2021-04-08;23;1ªDose
2021-04-08;0;2ªDose
2021-01-28;2;1ªDose
2021-01-28;0;2ªDose
2021-03-18;1;1ªDose
2021-03-18;8;2ªDose
2021-02-15;0;1ªDose
2021-02-15;3;2ªDose
2021-02-26;10;1ªDose
2021-02-26;0;2ªDose
2021-01-29;1;1ªDose
2021-01-29;0;2ªDose
2021-03-03;0;1ªDose
2021-03-03;1;2ªDose
2021-02-05;1;1ªDose
2021-02-05;0;2ªDose
2021-01-25;6;1ªDose
2021-01-25;0;2ªDose
2021-03-11;0;1ªDose
2021-03-11;1;2ªDose
2021-02-24;0;1ªDose
2021-02-24;1;2ªDose
