Data;Quantidade;Dose Aplicada
2021-04-03;137;1ªDose
2021-04-03;1;2ªDose
2021-03-03;51;1ªDose
2021-03-03;1;2ªDose
2021-03-23;97;1ªDose
2021-03-23;0;2ªDose
2021-04-13;6;1ªDose
2021-04-13;88;2ªDose
2021-03-31;116;1ªDose
2021-03-31;0;2ªDose
2021-04-09;5;1ªDose
2021-04-09;81;2ªDose
2021-04-12;87;1ªDose
2021-04-12;10;2ªDose
2021-03-26;123;1ªDose
2021-03-26;0;2ªDose
2021-03-05;9;1ªDose
2021-03-05;1;2ªDose
2021-03-19;60;1ªDose
2021-03-19;1;2ªDose
2021-03-10;3;1ªDose
2021-03-10;38;2ªDose
2021-03-17;47;1ªDose
2021-03-17;3;2ªDose
2021-02-03;71;1ªDose
2021-02-03;0;2ªDose
2021-03-08;0;1ªDose
2021-03-08;10;2ªDose
2021-02-01;11;1ªDose
2021-02-01;0;2ªDose
2021-03-22;10;1ªDose
2021-03-22;0;2ªDose
2021-02-12;50;1ªDose
2021-02-12;5;2ªDose
2021-03-29;10;1ªDose
2021-03-29;9;2ªDose
2021-01-21;25;1ªDose
2021-01-21;0;2ªDose
2021-04-06;10;1ªDose
2021-04-06;0;2ªDose
2021-02-24;1;1ªDose
2021-02-24;9;2ªDose
2021-02-11;0;1ªDose
2021-02-11;20;2ªDose
2021-04-01;1;1ªDose
2021-04-01;0;2ªDose
