Data;Quantidade;Dose Aplicada
2021-03-19;422;1ªDose
2021-03-19;5;2ªDose
2021-03-29;339;1ªDose
2021-03-29;13;2ªDose
2021-04-03;972;1ªDose
2021-04-03;6;2ªDose
2021-03-23;391;1ªDose
2021-03-23;19;2ªDose
2021-03-27;346;1ªDose
2021-03-27;3;2ªDose
2021-03-17;258;1ªDose
2021-03-17;38;2ªDose
2021-03-11;62;1ªDose
2021-03-11;7;2ªDose
2021-04-05;742;1ªDose
2021-04-05;21;2ªDose
2021-02-11;29;1ªDose
2021-02-11;131;2ªDose
2021-02-25;33;1ªDose
2021-02-25;10;2ªDose
2021-02-19;21;1ªDose
2021-02-19;36;2ªDose
2021-02-02;89;1ªDose
2021-02-02;0;2ªDose
2021-04-07;230;1ªDose
2021-04-07;155;2ªDose
2021-04-08;1;1ªDose
2021-04-08;162;2ªDose
2021-04-13;1;1ªDose
2021-04-13;333;2ªDose
2021-04-06;388;1ªDose
2021-04-06;66;2ªDose
2021-03-03;84;1ªDose
2021-03-03;12;2ªDose
2021-03-24;489;1ªDose
2021-03-24;16;2ªDose
2021-01-22;289;1ªDose
2021-01-22;0;2ªDose
2021-04-09;1;1ªDose
2021-04-09;128;2ªDose
2021-03-31;226;1ªDose
2021-03-31;16;2ªDose
2021-04-14;0;1ªDose
2021-04-14;418;2ªDose
2021-03-30;402;1ªDose
2021-03-30;15;2ªDose
2021-02-18;18;1ªDose
2021-02-18;192;2ªDose
2021-02-23;40;1ªDose
2021-02-23;25;2ªDose
2021-02-22;3;1ªDose
2021-02-22;17;2ªDose
2021-01-28;83;1ªDose
2021-01-28;0;2ªDose
2021-03-21;110;1ªDose
2021-03-21;5;2ªDose
2021-01-21;20;1ªDose
2021-01-21;0;2ªDose
2021-03-20;268;1ªDose
2021-03-20;13;2ªDose
2021-03-22;153;1ªDose
2021-03-22;11;2ªDose
2021-03-26;243;1ªDose
2021-03-26;31;2ªDose
2021-04-04;432;1ªDose
2021-04-04;8;2ªDose
2021-03-25;340;1ªDose
2021-03-25;26;2ªDose
2021-02-12;16;1ªDose
2021-02-12;132;2ªDose
2021-03-18;112;1ªDose
2021-03-18;17;2ªDose
2021-04-01;317;1ªDose
2021-04-01;45;2ªDose
2021-02-24;40;1ªDose
2021-02-24;10;2ªDose
2021-03-04;44;1ªDose
2021-03-04;17;2ªDose
2021-03-02;125;1ªDose
2021-03-02;2;2ªDose
2021-03-15;14;1ªDose
2021-03-15;24;2ªDose
2021-03-28;65;1ªDose
2021-03-28;0;2ªDose
2021-03-16;159;1ªDose
2021-03-16;12;2ªDose
2021-03-05;27;1ªDose
2021-03-05;5;2ªDose
2021-01-25;70;1ªDose
2021-01-25;0;2ªDose
2021-01-27;43;1ªDose
2021-01-27;0;2ªDose
2021-01-26;35;1ªDose
2021-01-26;0;2ªDose
2021-03-09;17;1ªDose
2021-03-09;7;2ªDose
2021-03-12;37;1ªDose
2021-03-12;8;2ªDose
2021-03-01;20;1ªDose
2021-03-01;2;2ªDose
2021-02-03;44;1ªDose
2021-02-03;0;2ªDose
2021-02-08;26;1ªDose
2021-02-08;0;2ªDose
2021-02-09;24;1ªDose
2021-02-09;0;2ªDose
2021-02-10;16;1ªDose
2021-02-10;0;2ªDose
2021-01-31;1;1ªDose
2021-01-31;0;2ªDose
2021-03-10;3;1ªDose
2021-03-10;8;2ªDose
2021-02-01;18;1ªDose
2021-02-01;0;2ªDose
2021-02-04;44;1ªDose
2021-02-04;0;2ªDose
2021-02-05;26;1ªDose
2021-02-05;1;2ªDose
2021-02-26;20;1ªDose
2021-02-26;4;2ªDose
2021-03-08;10;1ªDose
2021-03-08;1;2ªDose
2021-02-20;1;1ªDose
2021-02-20;0;2ªDose
2021-01-29;8;1ªDose
2021-01-29;0;2ªDose
2021-02-21;1;1ªDose
2021-02-21;0;2ªDose
2021-04-12;0;1ªDose
2021-04-12;3;2ªDose
2021-04-02;1;1ªDose
2021-04-02;0;2ªDose
2021-01-23;1;1ªDose
2021-01-23;0;2ªDose
2021-04-15;0;1ªDose
2021-04-15;1;2ªDose
2021-01-18;0;1ªDose
2021-01-18;1;2ªDose
