Data;Quantidade;Dose Aplicada
2021-03-15;26;1ªDose
2021-03-15;9;2ªDose
2021-04-06;50;1ªDose
2021-04-06;10;2ªDose
2021-03-08;0;1ªDose
2021-03-08;11;2ªDose
2021-03-26;78;1ªDose
2021-03-26;0;2ªDose
2021-04-08;9;1ªDose
2021-04-08;7;2ªDose
2021-02-18;9;1ªDose
2021-02-18;20;2ªDose
2021-03-31;58;1ªDose
2021-03-31;0;2ªDose
2021-03-09;18;1ªDose
2021-03-09;7;2ªDose
2021-03-05;9;1ªDose
2021-03-05;0;2ªDose
2021-03-27;41;1ªDose
2021-03-27;0;2ªDose
2021-03-12;11;1ªDose
2021-03-12;0;2ªDose
2021-04-12;16;1ªDose
2021-04-12;11;2ªDose
2021-04-07;37;1ªDose
2021-04-07;20;2ªDose
2021-01-28;38;1ªDose
2021-01-28;0;2ªDose
2021-02-02;12;1ªDose
2021-02-02;0;2ªDose
2021-02-19;20;1ªDose
2021-02-19;0;2ªDose
2021-03-16;3;1ªDose
2021-03-16;0;2ªDose
2021-03-23;51;1ªDose
2021-03-23;10;2ªDose
2021-03-24;8;1ªDose
2021-03-24;0;2ªDose
2021-03-17;33;1ªDose
2021-03-17;3;2ªDose
2021-03-04;11;1ªDose
2021-03-04;0;2ªDose
2021-01-22;21;1ªDose
2021-01-22;0;2ªDose
2021-04-05;9;1ªDose
2021-04-05;1;2ªDose
2021-03-30;2;1ªDose
2021-03-30;14;2ªDose
2021-03-01;0;1ªDose
2021-03-01;7;2ªDose
2021-03-18;8;1ªDose
2021-03-18;0;2ªDose
2021-03-19;2;1ªDose
2021-03-19;0;2ªDose
2021-02-01;3;1ªDose
2021-02-01;0;2ªDose
2021-03-02;0;1ªDose
2021-03-02;4;2ªDose
2021-04-15;3;1ªDose
2021-04-15;0;2ªDose
2021-02-23;0;1ªDose
2021-02-23;2;2ªDose
