Data;Quantidade;Dose Aplicada
2021-04-05;63;1ªDose
2021-04-05;21;2ªDose
2021-03-29;35;1ªDose
2021-03-29;0;2ªDose
2021-03-31;44;1ªDose
2021-03-31;17;2ªDose
2021-03-26;42;1ªDose
2021-03-26;0;2ªDose
2021-04-09;36;1ªDose
2021-04-09;15;2ªDose
2021-04-13;37;1ªDose
2021-04-13;33;2ªDose
2021-03-17;21;1ªDose
2021-03-17;0;2ªDose
2021-03-30;66;1ªDose
2021-03-30;5;2ªDose
2021-01-27;19;1ªDose
2021-01-27;0;2ªDose
2021-03-25;57;1ªDose
2021-03-25;0;2ªDose
2021-04-10;34;1ªDose
2021-04-10;0;2ªDose
2021-02-18;8;1ªDose
2021-02-18;23;2ªDose
2021-01-29;22;1ªDose
2021-01-29;0;2ªDose
2021-03-23;45;1ªDose
2021-03-23;1;2ªDose
2021-04-06;36;1ªDose
2021-04-06;14;2ªDose
2021-03-10;31;1ªDose
2021-03-10;2;2ªDose
2021-03-19;22;1ªDose
2021-03-19;2;2ªDose
2021-03-05;20;1ªDose
2021-03-05;6;2ªDose
2021-04-08;18;1ªDose
2021-04-08;18;2ªDose
2021-02-19;11;1ªDose
2021-02-19;12;2ªDose
2021-03-11;21;1ªDose
2021-03-11;0;2ªDose
2021-03-09;20;1ªDose
2021-03-09;1;2ªDose
2021-03-24;66;1ªDose
2021-03-24;0;2ªDose
2021-02-01;16;1ªDose
2021-02-01;0;2ªDose
2021-03-15;35;1ªDose
2021-03-15;0;2ªDose
2021-03-16;10;1ªDose
2021-03-16;8;2ªDose
2021-03-08;10;1ªDose
2021-03-08;0;2ªDose
2021-03-22;43;1ªDose
2021-03-22;0;2ªDose
2021-03-03;10;1ªDose
2021-03-03;6;2ªDose
2021-01-25;24;1ªDose
2021-01-25;0;2ªDose
2021-04-12;20;1ªDose
2021-04-12;28;2ªDose
2021-02-03;14;1ªDose
2021-02-03;0;2ªDose
2021-02-22;3;1ªDose
2021-02-22;27;2ªDose
2021-03-04;10;1ªDose
2021-03-04;0;2ªDose
2021-03-18;22;1ªDose
2021-03-18;2;2ªDose
2021-04-07;12;1ªDose
2021-04-07;26;2ªDose
2021-02-04;10;1ªDose
2021-02-04;0;2ªDose
2021-04-14;64;1ªDose
2021-04-14;10;2ªDose
2021-02-02;11;1ªDose
2021-02-02;0;2ªDose
2021-02-10;6;1ªDose
2021-02-10;0;2ªDose
2021-01-28;10;1ªDose
2021-01-28;0;2ªDose
2021-02-25;1;1ªDose
2021-02-25;3;2ªDose
2021-02-11;11;1ªDose
2021-02-11;0;2ªDose
2021-03-01;0;1ªDose
2021-03-01;3;2ªDose
2021-01-26;12;1ªDose
2021-01-26;0;2ªDose
2021-02-23;0;1ªDose
2021-02-23;6;2ªDose
2021-02-09;10;1ªDose
2021-02-09;0;2ªDose
2021-02-24;0;1ªDose
2021-02-24;5;2ªDose
2021-02-12;2;1ªDose
2021-02-12;0;2ªDose
2021-03-02;0;1ªDose
2021-03-02;3;2ªDose
2021-04-15;1;1ªDose
2021-04-15;0;2ªDose
2021-04-01;1;1ªDose
2021-04-01;0;2ªDose
