Data;Quantidade;Dose Aplicada
2021-03-30;102;1ªDose
2021-03-30;1;2ªDose
2021-04-08;91;1ªDose
2021-04-08;40;2ªDose
2021-02-04;20;1ªDose
2021-02-04;0;2ªDose
2021-03-15;60;1ªDose
2021-03-15;0;2ªDose
2021-01-23;54;1ªDose
2021-01-23;0;2ªDose
2021-03-31;120;1ªDose
2021-03-31;0;2ªDose
2021-03-26;61;1ªDose
2021-03-26;21;2ªDose
2021-03-24;125;1ªDose
2021-03-24;10;2ªDose
2021-02-13;0;1ªDose
2021-02-13;52;2ªDose
2021-04-09;25;1ªDose
2021-04-09;0;2ªDose
2021-02-01;19;1ªDose
2021-02-01;0;2ªDose
2021-04-14;28;1ªDose
2021-04-14;93;2ªDose
2021-03-22;20;1ªDose
2021-03-22;0;2ªDose
2021-03-25;144;1ªDose
2021-03-25;31;2ªDose
2021-03-17;41;1ªDose
2021-03-17;0;2ªDose
2021-03-16;39;1ªDose
2021-03-16;0;2ªDose
2021-04-07;74;1ªDose
2021-04-07;40;2ªDose
2021-03-05;52;1ªDose
2021-03-05;11;2ªDose
2021-03-12;0;1ªDose
2021-03-12;7;2ªDose
2021-04-06;75;1ªDose
2021-04-06;39;2ªDose
2021-03-18;40;1ªDose
2021-03-18;1;2ªDose
2021-02-02;10;1ªDose
2021-02-02;0;2ªDose
2021-02-18;32;1ªDose
2021-02-18;3;2ªDose
2021-03-29;10;1ªDose
2021-03-29;10;2ªDose
2021-03-04;40;1ªDose
2021-03-04;0;2ªDose
2021-03-11;30;1ªDose
2021-03-11;2;2ªDose
2021-03-27;59;1ªDose
2021-03-27;0;2ªDose
2021-04-12;0;1ªDose
2021-04-12;20;2ªDose
2021-04-05;2;1ªDose
2021-04-05;30;2ªDose
2021-03-03;10;1ªDose
2021-03-03;0;2ªDose
2021-02-25;1;1ªDose
2021-02-25;9;2ªDose
2021-01-29;42;1ªDose
2021-01-29;0;2ªDose
2021-03-08;19;1ªDose
2021-03-08;0;2ªDose
2021-02-12;10;1ªDose
2021-02-12;0;2ªDose
2021-02-23;0;1ªDose
2021-02-23;10;2ªDose
2021-02-19;8;1ªDose
2021-02-19;0;2ªDose
2021-01-25;1;1ªDose
2021-01-25;0;2ªDose
