Data;Quantidade;Dose Aplicada
2021-03-25;20;1ªDose
2021-03-25;0;2ªDose
2021-01-22;10;1ªDose
2021-01-22;0;2ªDose
2021-04-05;87;1ªDose
2021-04-05;0;2ªDose
2021-03-24;20;1ªDose
2021-03-24;0;2ªDose
2021-03-30;49;1ªDose
2021-03-30;10;2ªDose
2021-03-18;10;1ªDose
2021-03-18;0;2ªDose
2021-03-29;49;1ªDose
2021-03-29;0;2ªDose
2021-02-10;10;1ªDose
2021-02-10;0;2ªDose
2021-04-12;93;1ªDose
2021-04-12;0;2ªDose
2021-03-17;11;1ªDose
2021-03-17;10;2ªDose
2021-02-04;10;1ªDose
2021-02-04;0;2ªDose
2021-03-12;0;1ªDose
2021-03-12;30;2ªDose
2021-04-13;9;1ªDose
2021-04-13;30;2ªDose
2021-03-22;30;1ªDose
2021-03-22;0;2ªDose
2021-03-16;10;1ªDose
2021-03-16;0;2ªDose
2021-03-23;40;1ªDose
2021-03-23;0;2ªDose
2021-02-11;10;1ªDose
2021-02-11;9;2ªDose
2021-02-03;9;1ªDose
2021-02-03;0;2ªDose
2021-04-07;55;1ªDose
2021-04-07;0;2ªDose
2021-02-02;18;1ªDose
2021-02-02;0;2ªDose
2021-01-21;13;1ªDose
2021-01-21;0;2ªDose
2021-03-09;10;1ªDose
2021-03-09;0;2ªDose
2021-02-24;10;1ªDose
2021-02-24;1;2ªDose
2021-04-08;60;1ªDose
2021-04-08;10;2ªDose
2021-02-19;20;1ªDose
2021-02-19;8;2ªDose
2021-03-15;10;1ªDose
2021-03-15;0;2ªDose
2021-02-12;10;1ªDose
2021-02-12;12;2ªDose
2021-01-29;7;1ªDose
2021-01-29;0;2ªDose
2021-02-23;0;1ªDose
2021-02-23;10;2ªDose
2021-03-05;0;1ªDose
2021-03-05;1;2ªDose
2021-02-22;0;1ªDose
2021-02-22;1;2ªDose
2021-03-11;0;1ªDose
2021-03-11;1;2ªDose
2021-01-25;2;1ªDose
2021-01-25;0;2ªDose
2021-04-14;59;1ªDose
2021-04-14;20;2ªDose
