Data;Quantidade;Dose Aplicada
2021-04-07;252;1ªDose
2021-04-07;14;2ªDose
2021-04-01;89;1ªDose
2021-04-01;9;2ªDose
2021-03-11;20;1ªDose
2021-03-11;6;2ªDose
2021-03-05;30;1ªDose
2021-03-05;0;2ªDose
2021-03-25;84;1ªDose
2021-03-25;10;2ªDose
2021-03-27;241;1ªDose
2021-03-27;4;2ªDose
2021-03-29;42;1ªDose
2021-03-29;1;2ªDose
2021-04-04;45;1ªDose
2021-04-04;0;2ªDose
2021-04-06;28;1ªDose
2021-04-06;19;2ªDose
2021-02-10;10;1ªDose
2021-02-10;0;2ªDose
2021-02-18;3;1ªDose
2021-02-18;9;2ªDose
2021-03-31;141;1ªDose
2021-03-31;0;2ªDose
2021-03-09;30;1ªDose
2021-03-09;0;2ªDose
2021-03-30;45;1ªDose
2021-03-30;0;2ªDose
2021-03-23;76;1ªDose
2021-03-23;4;2ªDose
2021-04-13;10;1ªDose
2021-04-13;65;2ªDose
2021-04-14;57;1ªDose
2021-04-14;16;2ªDose
2021-02-11;16;1ªDose
2021-02-11;1;2ªDose
2021-02-26;10;1ªDose
2021-02-26;11;2ªDose
2021-03-17;14;1ªDose
2021-03-17;8;2ªDose
2021-03-24;19;1ªDose
2021-03-24;1;2ªDose
2021-03-04;30;1ªDose
2021-03-04;0;2ªDose
2021-02-19;18;1ªDose
2021-02-19;28;2ªDose
2021-01-22;28;1ªDose
2021-01-22;0;2ªDose
2021-03-08;42;1ªDose
2021-03-08;0;2ªDose
2021-02-04;29;1ªDose
2021-02-04;0;2ªDose
2021-02-09;14;1ªDose
2021-02-09;0;2ªDose
2021-03-18;16;1ªDose
2021-03-18;6;2ªDose
2021-04-10;9;1ªDose
2021-04-10;0;2ªDose
2021-04-08;27;1ªDose
2021-04-08;12;2ªDose
2021-02-20;1;1ªDose
2021-02-20;4;2ªDose
2021-03-15;6;1ªDose
2021-03-15;6;2ªDose
2021-02-03;19;1ªDose
2021-02-03;0;2ªDose
2021-04-05;5;1ªDose
2021-04-05;3;2ªDose
2021-03-16;25;1ªDose
2021-03-16;13;2ªDose
2021-03-12;1;1ªDose
2021-03-12;10;2ªDose
2021-02-05;9;1ªDose
2021-02-05;0;2ªDose
2021-01-26;22;1ªDose
2021-01-26;0;2ªDose
2021-02-08;10;1ªDose
2021-02-08;0;2ªDose
2021-03-03;7;1ªDose
2021-03-03;4;2ªDose
2021-02-22;4;1ªDose
2021-02-22;1;2ªDose
2021-02-23;11;1ªDose
2021-02-23;1;2ªDose
2021-03-01;9;1ªDose
2021-03-01;7;2ªDose
2021-02-24;10;1ªDose
2021-02-24;0;2ªDose
2021-03-22;33;1ªDose
2021-03-22;8;2ªDose
2021-02-02;8;1ªDose
2021-02-02;0;2ªDose
2021-01-27;4;1ªDose
2021-01-27;0;2ªDose
2021-03-26;0;1ªDose
2021-03-26;7;2ªDose
2021-02-25;3;1ªDose
2021-02-25;0;2ªDose
2021-04-15;1;1ªDose
2021-04-15;19;2ªDose
2021-01-25;1;1ªDose
2021-01-25;0;2ªDose
2021-03-02;1;1ªDose
2021-03-02;0;2ªDose
