Data;Quantidade;Dose Aplicada
2021-03-24;96;1ªDose
2021-03-24;9;2ªDose
2021-03-27;333;1ªDose
2021-03-27;0;2ªDose
2021-04-13;2;1ªDose
2021-04-13;131;2ªDose
2021-03-25;66;1ªDose
2021-03-25;0;2ªDose
2021-04-08;55;1ªDose
2021-04-08;41;2ªDose
2021-03-08;24;1ªDose
2021-03-08;0;2ªDose
2021-03-17;88;1ªDose
2021-03-17;7;2ªDose
2021-03-04;20;1ªDose
2021-03-04;0;2ªDose
2021-03-19;69;1ªDose
2021-03-19;92;2ªDose
2021-03-30;266;1ªDose
2021-03-30;11;2ªDose
2021-04-06;130;1ªDose
2021-04-06;39;2ªDose
2021-02-24;31;1ªDose
2021-02-24;14;2ªDose
2021-04-07;87;1ªDose
2021-04-07;59;2ªDose
2021-03-18;46;1ªDose
2021-03-18;3;2ªDose
2021-04-12;12;1ªDose
2021-04-12;74;2ªDose
2021-03-31;103;1ªDose
2021-03-31;4;2ªDose
2021-03-12;71;1ªDose
2021-03-12;0;2ªDose
2021-03-23;155;1ªDose
2021-03-23;7;2ªDose
2021-02-15;0;1ªDose
2021-02-15;13;2ªDose
2021-02-18;1;1ªDose
2021-02-18;42;2ªDose
2021-04-10;88;1ªDose
2021-04-10;0;2ªDose
2021-02-22;1;1ªDose
2021-02-22;43;2ªDose
2021-04-03;227;1ªDose
2021-04-03;8;2ªDose
2021-03-05;29;1ªDose
2021-03-05;2;2ªDose
2021-03-15;69;1ªDose
2021-03-15;10;2ªDose
2021-04-05;11;1ªDose
2021-04-05;43;2ªDose
2021-01-26;126;1ªDose
2021-01-26;0;2ªDose
2021-02-08;20;1ªDose
2021-02-08;0;2ªDose
2021-01-28;27;1ªDose
2021-01-28;0;2ªDose
2021-02-03;108;1ªDose
2021-02-03;0;2ªDose
2021-01-27;71;1ªDose
2021-01-27;0;2ªDose
2021-02-25;63;1ªDose
2021-02-25;2;2ªDose
2021-02-10;24;1ªDose
2021-02-10;0;2ªDose
2021-04-14;95;1ªDose
2021-04-14;91;2ªDose
2021-03-16;20;1ªDose
2021-03-16;3;2ªDose
2021-03-11;45;1ªDose
2021-03-11;12;2ªDose
2021-02-12;0;1ªDose
2021-02-12;50;2ªDose
2021-02-05;45;1ªDose
2021-02-05;12;2ªDose
2021-02-13;0;1ªDose
2021-02-13;12;2ªDose
2021-01-29;4;1ªDose
2021-01-29;0;2ªDose
2021-03-26;105;1ªDose
2021-03-26;20;2ªDose
2021-04-09;24;1ªDose
2021-04-09;43;2ªDose
2021-03-13;17;1ªDose
2021-03-13;0;2ªDose
2021-03-22;99;1ªDose
2021-03-22;24;2ªDose
2021-03-29;46;1ªDose
2021-03-29;1;2ªDose
2021-02-19;11;1ªDose
2021-02-19;4;2ªDose
2021-02-14;0;1ªDose
2021-02-14;12;2ªDose
2021-03-09;21;1ªDose
2021-03-09;0;2ªDose
2021-02-26;13;1ªDose
2021-02-26;0;2ªDose
2021-03-03;12;1ªDose
2021-03-03;1;2ªDose
2021-01-22;13;1ªDose
2021-01-22;0;2ªDose
2021-02-16;0;1ªDose
2021-02-16;7;2ªDose
2021-02-23;1;1ªDose
2021-02-23;9;2ªDose
2021-02-04;3;1ªDose
2021-02-04;0;2ªDose
2021-03-02;9;1ªDose
2021-03-02;2;2ªDose
2021-02-01;1;1ªDose
2021-02-01;0;2ªDose
2021-02-17;0;1ªDose
2021-02-17;5;2ªDose
2021-02-09;2;1ªDose
2021-02-09;0;2ªDose
2021-04-11;1;1ªDose
2021-04-11;0;2ªDose
2021-02-11;2;1ªDose
2021-02-11;0;2ªDose
2021-02-20;0;1ªDose
2021-02-20;1;2ªDose
2021-01-25;1;1ªDose
2021-01-25;0;2ªDose
2021-04-15;11;1ªDose
2021-04-15;10;2ªDose
