Data;Quantidade;Dose Aplicada
2021-03-24;427;1ªDose
2021-03-24;8;2ªDose
2021-03-15;0;1ªDose
2021-03-15;28;2ªDose
2021-02-18;3;1ªDose
2021-02-18;47;2ªDose
2021-02-22;22;1ªDose
2021-02-22;46;2ªDose
2021-03-17;129;1ªDose
2021-03-17;17;2ªDose
2021-04-06;256;1ªDose
2021-04-06;124;2ªDose
2021-04-07;98;1ªDose
2021-04-07;115;2ªDose
2021-04-03;184;1ªDose
2021-04-03;4;2ªDose
2021-04-05;312;1ªDose
2021-04-05;52;2ªDose
2021-01-25;40;1ªDose
2021-01-25;0;2ªDose
2021-03-25;416;1ªDose
2021-03-25;10;2ªDose
2021-04-13;262;1ªDose
2021-04-13;102;2ªDose
2021-03-31;84;1ªDose
2021-03-31;31;2ªDose
2021-03-16;28;1ªDose
2021-03-16;10;2ªDose
2021-03-30;382;1ªDose
2021-03-30;43;2ªDose
2021-02-11;41;1ªDose
2021-02-11;9;2ªDose
2021-03-09;49;1ªDose
2021-03-09;6;2ªDose
2021-04-09;44;1ªDose
2021-04-09;29;2ªDose
2021-03-18;181;1ªDose
2021-03-18;15;2ªDose
2021-03-05;46;1ªDose
2021-03-05;15;2ªDose
2021-01-29;65;1ªDose
2021-01-29;0;2ªDose
2021-03-26;47;1ªDose
2021-03-26;12;2ªDose
2021-03-08;119;1ªDose
2021-03-08;15;2ªDose
2021-03-22;1;1ªDose
2021-03-22;2;2ªDose
2021-03-29;17;1ªDose
2021-03-29;37;2ªDose
2021-03-23;292;1ªDose
2021-03-23;6;2ªDose
2021-02-19;14;1ªDose
2021-02-19;36;2ªDose
2021-01-28;136;1ªDose
2021-01-28;0;2ªDose
2021-04-12;6;1ªDose
2021-04-12;28;2ªDose
2021-04-08;23;1ªDose
2021-04-08;90;2ªDose
2021-03-11;94;1ªDose
2021-03-11;22;2ªDose
2021-03-12;22;1ªDose
2021-03-12;3;2ªDose
2021-01-26;24;1ªDose
2021-01-26;0;2ªDose
2021-03-10;54;1ªDose
2021-03-10;12;2ªDose
2021-03-02;15;1ªDose
2021-03-02;5;2ªDose
2021-02-24;16;1ªDose
2021-02-24;9;2ªDose
2021-03-19;26;1ªDose
2021-03-19;12;2ªDose
2021-02-26;18;1ªDose
2021-02-26;1;2ªDose
2021-02-02;4;1ªDose
2021-02-02;0;2ªDose
2021-02-12;22;1ªDose
2021-02-12;36;2ªDose
2021-02-23;18;1ªDose
2021-02-23;16;2ªDose
2021-01-22;77;1ªDose
2021-01-22;0;2ªDose
2021-01-27;17;1ªDose
2021-01-27;0;2ªDose
2021-02-01;24;1ªDose
2021-02-01;0;2ªDose
2021-03-04;10;1ªDose
2021-03-04;2;2ªDose
2021-03-03;1;1ªDose
2021-03-03;3;2ªDose
2021-02-25;21;1ªDose
2021-02-25;4;2ªDose
2021-03-14;1;1ªDose
2021-03-14;1;2ªDose
2021-04-01;5;1ªDose
2021-04-01;1;2ªDose
2021-01-21;3;1ªDose
2021-01-21;0;2ªDose
2021-02-04;2;1ªDose
2021-02-04;0;2ªDose
2021-04-14;8;1ªDose
2021-04-14;50;2ªDose
2021-03-28;1;1ªDose
2021-03-28;0;2ªDose
2021-03-01;2;1ªDose
2021-03-01;1;2ªDose
