Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;354
1ªDose;2021-01-21;642
1ªDose;2021-01-22;342
1ªDose;2021-01-23;2
1ªDose;2021-01-25;64
1ªDose;2021-01-26;239
1ªDose;2021-01-27;60
1ªDose;2021-01-28;25
1ªDose;2021-01-29;696
1ªDose;2021-01-30;2
1ªDose;2021-01-31;1
1ªDose;2021-02-01;4
1ªDose;2021-02-02;14
1ªDose;2021-02-03;17
1ªDose;2021-02-04;39
1ªDose;2021-02-05;22
1ªDose;2021-02-08;20
1ªDose;2021-02-09;12
1ªDose;2021-02-10;338
1ªDose;2021-02-11;102
1ªDose;2021-02-12;48
1ªDose;2021-02-14;67
1ªDose;2021-02-15;13
1ªDose;2021-02-16;343
1ªDose;2021-02-17;150
1ªDose;2021-02-18;104
1ªDose;2021-02-19;38
1ªDose;2021-02-20;3
1ªDose;2021-02-21;2
1ªDose;2021-02-22;24
1ªDose;2021-02-23;24
1ªDose;2021-02-24;27
1ªDose;2021-02-25;257
1ªDose;2021-02-26;31
1ªDose;2021-02-27;3
1ªDose;2021-03-01;2
1ªDose;2021-03-02;5
1ªDose;2021-03-03;16
1ªDose;2021-03-04;546
1ªDose;2021-03-05;274
1ªDose;2021-03-06;26
1ªDose;2021-03-08;10
1ªDose;2021-03-09;160
1ªDose;2021-03-10;235
1ªDose;2021-03-11;860
1ªDose;2021-03-12;176
1ªDose;2021-03-13;10
1ªDose;2021-03-14;2
1ªDose;2021-03-15;32
1ªDose;2021-03-16;147
1ªDose;2021-03-17;320
1ªDose;2021-03-18;986
1ªDose;2021-03-19;272
1ªDose;2021-03-20;11
1ªDose;2021-03-22;290
1ªDose;2021-03-23;244
1ªDose;2021-03-24;86
1ªDose;2021-03-25;30
1ªDose;2021-03-26;106
1ªDose;2021-03-27;13
1ªDose;2021-03-28;4
1ªDose;2021-03-29;254
1ªDose;2021-03-30;1355
1ªDose;2021-03-31;1843
1ªDose;2021-04-01;1295
1ªDose;2021-04-02;39
1ªDose;2021-04-03;24
1ªDose;2021-04-04;7
1ªDose;2021-04-05;76
1ªDose;2021-04-06;73
1ªDose;2021-04-07;446
1ªDose;2021-04-08;271
1ªDose;2021-04-09;391
1ªDose;2021-04-10;589
1ªDose;2021-04-11;20
1ªDose;2021-04-12;502
1ªDose;2021-04-13;141
1ªDose;2021-04-14;43
1ªDose;2021-04-15;23
1ªDose;2021-04-16;13
1ªDose;2021-04-17;4
1ªDose;2021-04-18;2
1ªDose;2021-04-19;52
1ªDose;2021-04-20;18
1ªDose;2021-04-21;3
1ªDose;2021-04-22;75
1ªDose;2021-04-23;38
1ªDose;2021-04-24;2
1ªDose;2021-04-26;59
1ªDose;2021-04-27;28
1ªDose;2021-04-29;1
2ªDose;2021-01-26;2
2ªDose;2021-02-04;1
2ªDose;2021-02-10;47
2ªDose;2021-02-11;2
2ªDose;2021-02-12;2
2ªDose;2021-02-13;128
2ªDose;2021-02-16;1
2ªDose;2021-02-17;580
2ªDose;2021-02-18;537
2ªDose;2021-02-19;254
2ªDose;2021-02-20;26
2ªDose;2021-02-21;1
2ªDose;2021-02-22;163
2ªDose;2021-02-23;261
2ªDose;2021-02-24;223
2ªDose;2021-02-25;87
2ªDose;2021-02-26;477
2ªDose;2021-02-27;6
2ªDose;2021-03-01;7
2ªDose;2021-03-02;16
2ªDose;2021-03-03;11
2ªDose;2021-03-04;52
2ªDose;2021-03-05;35
2ªDose;2021-03-06;1
2ªDose;2021-03-08;17
2ªDose;2021-03-09;14
2ªDose;2021-03-10;283
2ªDose;2021-03-11;82
2ªDose;2021-03-12;74
2ªDose;2021-03-13;11
2ªDose;2021-03-15;59
2ªDose;2021-03-16;286
2ªDose;2021-03-17;179
2ªDose;2021-03-18;95
2ªDose;2021-03-19;48
2ªDose;2021-03-22;39
2ªDose;2021-03-23;64
2ªDose;2021-03-24;100
2ªDose;2021-03-25;164
2ªDose;2021-03-26;37
2ªDose;2021-03-27;1
2ªDose;2021-03-28;4
2ªDose;2021-03-29;34
2ªDose;2021-03-30;18
2ªDose;2021-03-31;26
2ªDose;2021-04-01;429
2ªDose;2021-04-02;120
2ªDose;2021-04-03;42
2ªDose;2021-04-04;10
2ªDose;2021-04-05;108
2ªDose;2021-04-06;162
2ªDose;2021-04-07;397
2ªDose;2021-04-08;546
2ªDose;2021-04-09;229
2ªDose;2021-04-10;11
2ªDose;2021-04-11;1
2ªDose;2021-04-12;126
2ªDose;2021-04-13;75
2ªDose;2021-04-14;693
2ªDose;2021-04-15;512
2ªDose;2021-04-16;173
2ªDose;2021-04-17;113
2ªDose;2021-04-18;26
2ªDose;2021-04-19;159
2ªDose;2021-04-20;217
2ªDose;2021-04-21;35
2ªDose;2021-04-22;112
2ªDose;2021-04-23;66
2ªDose;2021-04-24;53
2ªDose;2021-04-26;237
2ªDose;2021-04-27;740
2ªDose;2021-04-28;698
2ªDose;2021-04-29;453
