Dose Aplicada;Data;Quantidade
1ªDose;2021-02-01;59
1ªDose;2021-02-02;24
1ªDose;2021-02-04;32
1ªDose;2021-02-05;11
1ªDose;2021-02-24;10
1ªDose;2021-03-04;219
1ªDose;2021-03-05;42
1ªDose;2021-03-27;46
1ªDose;2021-03-31;78
1ªDose;2021-04-15;152
1ªDose;2021-04-21;3
1ªDose;2021-04-22;255
1ªDose;2021-04-23;1
1ªDose;2021-04-26;1
1ªDose;2021-04-28;10
1ªDose;2021-04-29;239
1ªDose;2021-04-30;4
2ªDose;2021-02-24;1
2ªDose;2021-03-04;1
2ªDose;2021-04-15;1
2ªDose;2021-04-22;15
2ªDose;2021-04-27;1
2ªDose;2021-04-28;4
2ªDose;2021-04-29;10
2ªDose;2021-04-30;63
