Dose Aplicada;Data;Quantidade
1ªDose;2021-02-02;14
1ªDose;2021-02-03;2
1ªDose;2021-02-04;1
1ªDose;2021-02-05;1
1ªDose;2021-02-12;11
1ªDose;2021-02-15;11
1ªDose;2021-02-26;1
1ªDose;2021-03-03;11
1ªDose;2021-03-12;11
1ªDose;2021-03-15;10
1ªDose;2021-03-16;11
1ªDose;2021-03-18;10
1ªDose;2021-03-23;9
1ªDose;2021-03-25;21
1ªDose;2021-03-26;20
1ªDose;2021-03-29;49
1ªDose;2021-03-30;32
1ªDose;2021-03-31;48
1ªDose;2021-04-01;50
1ªDose;2021-04-08;1
1ªDose;2021-04-09;13
1ªDose;2021-04-13;3
1ªDose;2021-04-14;3
1ªDose;2021-04-15;13
1ªDose;2021-04-16;1
1ªDose;2021-04-22;9
2ªDose;2021-02-04;9
2ªDose;2021-02-05;1
2ªDose;2021-02-09;1
2ªDose;2021-02-10;1
2ªDose;2021-02-18;13
2ªDose;2021-02-19;3
2ªDose;2021-02-26;10
2ªDose;2021-03-01;11
2ªDose;2021-03-15;1
2ªDose;2021-03-18;1
2ªDose;2021-03-19;10
2ªDose;2021-03-29;11
2ªDose;2021-03-30;19
2ªDose;2021-03-31;1
2ªDose;2021-04-01;11
2ªDose;2021-04-08;8
2ªDose;2021-04-09;17
2ªDose;2021-04-13;42
2ªDose;2021-04-14;31
2ªDose;2021-04-15;21
2ªDose;2021-04-16;20
2ªDose;2021-04-22;28
2ªDose;2021-04-27;20
2ªDose;2021-04-28;39
