Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;7
1ªDose;2021-01-21;2
1ªDose;2021-02-01;564
1ªDose;2021-02-02;49
1ªDose;2021-02-03;117
1ªDose;2021-02-04;77
1ªDose;2021-02-05;367
1ªDose;2021-02-08;25
1ªDose;2021-02-09;120
1ªDose;2021-02-11;135
1ªDose;2021-02-12;64
1ªDose;2021-02-15;380
1ªDose;2021-02-16;68
1ªDose;2021-02-17;21
1ªDose;2021-02-18;9
1ªDose;2021-02-19;2
1ªDose;2021-02-22;3
1ªDose;2021-02-23;1
1ªDose;2021-03-02;358
1ªDose;2021-03-03;614
1ªDose;2021-03-04;17
1ªDose;2021-03-05;11
1ªDose;2021-03-08;18
1ªDose;2021-03-09;97
1ªDose;2021-03-10;1039
1ªDose;2021-03-11;325
1ªDose;2021-03-12;33
1ªDose;2021-03-13;2
1ªDose;2021-03-15;18
1ªDose;2021-03-16;423
1ªDose;2021-03-17;85
1ªDose;2021-03-18;19
1ªDose;2021-03-19;20
1ªDose;2021-03-21;1
1ªDose;2021-03-22;366
1ªDose;2021-03-23;14
1ªDose;2021-03-24;415
1ªDose;2021-03-25;425
1ªDose;2021-03-26;464
1ªDose;2021-03-28;3
1ªDose;2021-03-29;210
1ªDose;2021-03-30;903
1ªDose;2021-03-31;966
1ªDose;2021-04-01;1172
1ªDose;2021-04-05;4
1ªDose;2021-04-06;13
1ªDose;2021-04-08;2
1ªDose;2021-04-09;16
1ªDose;2021-04-13;6
1ªDose;2021-04-14;1
1ªDose;2021-04-15;43
1ªDose;2021-04-16;303
1ªDose;2021-04-19;3
1ªDose;2021-04-20;697
1ªDose;2021-04-21;1
1ªDose;2021-04-22;535
1ªDose;2021-04-23;400
1ªDose;2021-04-26;14
1ªDose;2021-04-27;4
1ªDose;2021-04-28;351
2ªDose;2021-02-08;2
2ªDose;2021-02-10;883
2ªDose;2021-02-11;15
2ªDose;2021-02-12;34
2ªDose;2021-02-15;18
2ªDose;2021-02-16;6
2ªDose;2021-02-17;1
2ªDose;2021-02-18;1
2ªDose;2021-02-19;2
2ªDose;2021-02-24;1
2ªDose;2021-02-25;2
2ªDose;2021-02-26;378
2ªDose;2021-03-01;2
2ªDose;2021-03-02;2
2ªDose;2021-03-03;5
2ªDose;2021-03-04;211
2ªDose;2021-03-05;55
2ªDose;2021-03-08;327
2ªDose;2021-03-09;33
2ªDose;2021-03-10;11
2ªDose;2021-03-11;4
2ªDose;2021-03-12;23
2ªDose;2021-03-15;6
2ªDose;2021-03-16;2
2ªDose;2021-03-17;7
2ªDose;2021-03-18;6
2ªDose;2021-03-19;3
2ªDose;2021-03-23;263
2ªDose;2021-03-24;4
2ªDose;2021-03-25;15
2ªDose;2021-03-26;6
2ªDose;2021-03-29;6
2ªDose;2021-03-30;43
2ªDose;2021-03-31;302
2ªDose;2021-04-01;7
2ªDose;2021-04-05;396
2ªDose;2021-04-06;61
2ªDose;2021-04-08;24
2ªDose;2021-04-09;60
2ªDose;2021-04-12;6
2ªDose;2021-04-13;312
2ªDose;2021-04-14;359
2ªDose;2021-04-15;352
2ªDose;2021-04-16;374
2ªDose;2021-04-19;187
2ªDose;2021-04-20;758
2ªDose;2021-04-22;540
2ªDose;2021-04-23;29
2ªDose;2021-04-26;896
2ªDose;2021-04-27;120
2ªDose;2021-04-28;35
2ªDose;2021-04-30;44
