Dose Aplicada;Data;Quantidade
1ªDose;2021-02-10;150
1ªDose;2021-02-12;211
1ªDose;2021-02-18;1
1ªDose;2021-02-19;28
1ªDose;2021-03-04;140
1ªDose;2021-03-05;65
1ªDose;2021-03-08;31
1ªDose;2021-03-09;42
1ªDose;2021-03-10;50
1ªDose;2021-03-11;33
1ªDose;2021-03-12;45
1ªDose;2021-03-15;10
1ªDose;2021-03-17;49
1ªDose;2021-03-18;85
1ªDose;2021-03-19;80
1ªDose;2021-03-20;1
1ªDose;2021-03-21;1
1ªDose;2021-03-22;17
1ªDose;2021-03-24;23
1ªDose;2021-03-25;165
1ªDose;2021-03-26;232
1ªDose;2021-03-29;109
1ªDose;2021-03-30;76
1ªDose;2021-03-31;206
1ªDose;2021-04-01;45
1ªDose;2021-04-05;44
1ªDose;2021-04-06;137
1ªDose;2021-04-07;78
1ªDose;2021-04-08;177
1ªDose;2021-04-09;143
1ªDose;2021-04-10;258
1ªDose;2021-04-12;23
1ªDose;2021-04-13;69
1ªDose;2021-04-14;41
1ªDose;2021-04-15;92
1ªDose;2021-04-16;206
1ªDose;2021-04-19;37
1ªDose;2021-04-20;63
1ªDose;2021-04-21;1
1ªDose;2021-04-22;61
1ªDose;2021-04-23;6
1ªDose;2021-04-26;84
1ªDose;2021-04-27;90
1ªDose;2021-04-28;21
1ªDose;2021-04-29;71
1ªDose;2021-04-30;10
2ªDose;2021-01-24;1
2ªDose;2021-02-10;22
2ªDose;2021-02-12;3
2ªDose;2021-02-19;28
2ªDose;2021-02-21;1
2ªDose;2021-02-22;2
2ªDose;2021-02-23;2
2ªDose;2021-02-26;4
2ªDose;2021-03-04;1
2ªDose;2021-03-08;1
2ªDose;2021-03-10;1
2ªDose;2021-03-11;1
2ªDose;2021-03-12;162
2ªDose;2021-03-15;1
2ªDose;2021-03-17;21
2ªDose;2021-03-18;2
2ªDose;2021-03-19;25
2ªDose;2021-03-26;9
2ªDose;2021-03-31;8
2ªDose;2021-04-05;51
2ªDose;2021-04-06;7
2ªDose;2021-04-07;16
2ªDose;2021-04-08;18
2ªDose;2021-04-09;31
2ªDose;2021-04-10;39
2ªDose;2021-04-13;1
2ªDose;2021-04-14;22
2ªDose;2021-04-15;65
2ªDose;2021-04-16;72
2ªDose;2021-04-19;8
2ªDose;2021-04-20;4
2ªDose;2021-04-22;28
2ªDose;2021-04-23;67
2ªDose;2021-04-26;217
2ªDose;2021-04-29;18
2ªDose;2021-04-30;11
