Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;414
1ªDose;2021-01-21;109
1ªDose;2021-01-22;424
1ªDose;2021-01-25;200
1ªDose;2021-01-26;175
1ªDose;2021-01-27;154
1ªDose;2021-01-28;144
1ªDose;2021-01-29;209
1ªDose;2021-01-31;151
1ªDose;2021-02-01;112
1ªDose;2021-02-02;248
1ªDose;2021-02-03;106
1ªDose;2021-02-04;90
1ªDose;2021-02-05;44
1ªDose;2021-02-07;1
1ªDose;2021-02-08;2
1ªDose;2021-02-09;1
1ªDose;2021-02-10;1
1ªDose;2021-02-12;39
1ªDose;2021-02-13;1314
1ªDose;2021-02-14;699
1ªDose;2021-02-15;130
1ªDose;2021-02-16;268
1ªDose;2021-02-17;325
1ªDose;2021-02-18;231
1ªDose;2021-02-19;825
1ªDose;2021-02-22;69
1ªDose;2021-02-23;23
1ªDose;2021-02-24;45
1ªDose;2021-02-25;20
1ªDose;2021-02-26;11
1ªDose;2021-02-28;1
1ªDose;2021-03-02;2
1ªDose;2021-03-03;23
1ªDose;2021-03-04;55
1ªDose;2021-03-05;414
1ªDose;2021-03-06;3
1ªDose;2021-03-07;2
1ªDose;2021-03-08;9
1ªDose;2021-03-09;619
1ªDose;2021-03-10;758
1ªDose;2021-03-11;644
1ªDose;2021-03-12;3
1ªDose;2021-03-14;1
1ªDose;2021-03-15;210
1ªDose;2021-03-16;830
1ªDose;2021-03-17;792
1ªDose;2021-03-18;14
1ªDose;2021-03-19;18
1ªDose;2021-03-20;28
1ªDose;2021-03-21;34
1ªDose;2021-03-22;267
1ªDose;2021-03-23;824
1ªDose;2021-03-24;1220
1ªDose;2021-03-25;1245
1ªDose;2021-03-26;1384
1ªDose;2021-03-27;1431
1ªDose;2021-03-28;1469
1ªDose;2021-03-29;1038
1ªDose;2021-03-30;2027
1ªDose;2021-03-31;1640
1ªDose;2021-04-01;1393
1ªDose;2021-04-03;17
1ªDose;2021-04-04;4
1ªDose;2021-04-05;299
1ªDose;2021-04-06;328
1ªDose;2021-04-07;2028
1ªDose;2021-04-08;148
1ªDose;2021-04-09;28
1ªDose;2021-04-10;33
1ªDose;2021-04-11;30
1ªDose;2021-04-12;17
1ªDose;2021-04-13;291
1ªDose;2021-04-14;18
1ªDose;2021-04-15;185
1ªDose;2021-04-16;729
1ªDose;2021-04-17;5
1ªDose;2021-04-19;116
1ªDose;2021-04-20;8
1ªDose;2021-04-21;7
1ªDose;2021-04-22;2
1ªDose;2021-04-23;16
1ªDose;2021-04-24;2
1ªDose;2021-04-25;10
1ªDose;2021-04-26;58
1ªDose;2021-04-27;1
1ªDose;2021-04-28;5
2ªDose;2021-02-04;349
2ªDose;2021-02-05;429
2ªDose;2021-02-08;523
2ªDose;2021-02-09;96
2ªDose;2021-02-10;103
2ªDose;2021-02-11;101
2ªDose;2021-02-12;98
2ªDose;2021-02-15;202
2ªDose;2021-02-16;117
2ªDose;2021-02-17;252
2ªDose;2021-02-18;159
2ªDose;2021-02-19;50
2ªDose;2021-02-22;155
2ªDose;2021-02-23;87
2ªDose;2021-02-24;86
2ªDose;2021-02-25;63
2ªDose;2021-02-26;18
2ªDose;2021-02-28;487
2ªDose;2021-03-01;804
2ªDose;2021-03-02;181
2ªDose;2021-03-03;594
2ªDose;2021-03-04;350
2ªDose;2021-03-05;358
2ªDose;2021-03-06;416
2ªDose;2021-03-08;514
2ªDose;2021-03-09;87
2ªDose;2021-03-10;41
2ªDose;2021-03-11;52
2ªDose;2021-03-12;48
2ªDose;2021-03-15;30
2ªDose;2021-03-16;26
2ªDose;2021-03-17;36
2ªDose;2021-03-18;20
2ªDose;2021-03-19;54
2ªDose;2021-03-20;329
2ªDose;2021-03-22;70
2ªDose;2021-03-23;54
2ªDose;2021-03-24;410
2ªDose;2021-03-25;894
2ªDose;2021-03-26;625
2ªDose;2021-03-27;15
2ªDose;2021-03-28;5
2ªDose;2021-03-29;210
2ªDose;2021-03-30;401
2ªDose;2021-03-31;812
2ªDose;2021-04-01;423
2ªDose;2021-04-03;34
2ªDose;2021-04-04;21
2ªDose;2021-04-05;48
2ªDose;2021-04-06;29
2ªDose;2021-04-07;25
2ªDose;2021-04-08;24
2ªDose;2021-04-09;31
2ªDose;2021-04-10;22
2ªDose;2021-04-11;7
2ªDose;2021-04-12;37
2ªDose;2021-04-13;39
2ªDose;2021-04-14;37
2ªDose;2021-04-15;50
2ªDose;2021-04-16;8
2ªDose;2021-04-17;1
2ªDose;2021-04-19;149
2ªDose;2021-04-20;924
2ªDose;2021-04-21;1249
2ªDose;2021-04-22;1341
2ªDose;2021-04-23;1323
2ªDose;2021-04-24;1445
2ªDose;2021-04-25;957
2ªDose;2021-04-26;952
2ªDose;2021-04-27;80
2ªDose;2021-04-28;22
