Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;1
1ªDose;2021-02-02;16
1ªDose;2021-02-03;3
1ªDose;2021-02-12;41
1ªDose;2021-02-18;6
1ªDose;2021-02-19;11
1ªDose;2021-03-08;32
1ªDose;2021-03-09;16
1ªDose;2021-03-11;14
1ªDose;2021-03-12;24
1ªDose;2021-03-13;22
1ªDose;2021-03-15;5
1ªDose;2021-03-16;7
1ªDose;2021-03-17;51
1ªDose;2021-03-18;21
1ªDose;2021-03-19;6
1ªDose;2021-03-22;25
1ªDose;2021-03-23;122
1ªDose;2021-03-24;32
1ªDose;2021-03-25;149
1ªDose;2021-03-26;33
1ªDose;2021-03-27;6
1ªDose;2021-03-29;110
1ªDose;2021-03-30;62
1ªDose;2021-03-31;115
1ªDose;2021-04-01;8
1ªDose;2021-04-07;5
1ªDose;2021-04-08;11
1ªDose;2021-04-10;10
1ªDose;2021-04-12;4
1ªDose;2021-04-13;6
1ªDose;2021-04-14;12
1ªDose;2021-04-27;5
2ªDose;2021-02-04;12
2ªDose;2021-02-05;55
2ªDose;2021-02-08;6
2ªDose;2021-02-09;11
2ªDose;2021-02-10;4
2ªDose;2021-02-11;4
2ªDose;2021-02-14;1
2ªDose;2021-02-18;2
2ªDose;2021-02-19;11
2ªDose;2021-03-08;2
2ªDose;2021-03-09;15
2ªDose;2021-03-11;10
2ªDose;2021-03-12;2
2ªDose;2021-03-13;8
2ªDose;2021-03-15;5
2ªDose;2021-03-16;1
2ªDose;2021-03-17;2
2ªDose;2021-03-18;6
2ªDose;2021-03-19;1
2ªDose;2021-03-22;7
2ªDose;2021-03-23;28
2ªDose;2021-03-24;12
2ªDose;2021-03-25;8
2ªDose;2021-03-26;1
2ªDose;2021-03-29;14
2ªDose;2021-03-30;9
2ªDose;2021-03-31;9
2ªDose;2021-04-01;8
2ªDose;2021-04-07;85
2ªDose;2021-04-08;29
2ªDose;2021-04-09;51
2ªDose;2021-04-10;39
2ªDose;2021-04-12;15
2ªDose;2021-04-13;89
2ªDose;2021-04-14;66
2ªDose;2021-04-15;1
2ªDose;2021-04-20;49
2ªDose;2021-04-22;4
2ªDose;2021-04-27;14
