Dose Aplicada;Data;Quantidade
1ªDose;2021-02-02;6
1ªDose;2021-02-03;21
1ªDose;2021-02-04;11
1ªDose;2021-02-05;1
1ªDose;2021-02-11;2
1ªDose;2021-02-12;11
1ªDose;2021-02-15;20
1ªDose;2021-02-18;4
1ªDose;2021-03-08;10
1ªDose;2021-03-09;16
1ªDose;2021-03-10;28
1ªDose;2021-03-11;30
1ªDose;2021-03-12;18
1ªDose;2021-03-17;22
1ªDose;2021-03-18;30
1ªDose;2021-03-24;28
1ªDose;2021-03-25;94
1ªDose;2021-03-26;7
1ªDose;2021-03-27;121
1ªDose;2021-03-29;103
1ªDose;2021-03-30;31
1ªDose;2021-03-31;1
1ªDose;2021-04-05;3
1ªDose;2021-04-07;17
1ªDose;2021-04-08;1
1ªDose;2021-04-12;1
1ªDose;2021-04-14;1
1ªDose;2021-04-15;28
1ªDose;2021-04-16;24
1ªDose;2021-04-21;1
1ªDose;2021-04-22;86
1ªDose;2021-04-26;14
1ªDose;2021-04-27;3
1ªDose;2021-04-28;7
2ªDose;2021-02-04;5
2ªDose;2021-02-08;5
2ªDose;2021-02-09;1
2ªDose;2021-02-18;5
2ªDose;2021-02-22;8
2ªDose;2021-03-04;18
2ªDose;2021-03-08;2
2ªDose;2021-03-09;1
2ªDose;2021-03-10;20
2ªDose;2021-03-11;1
2ªDose;2021-03-29;30
2ªDose;2021-03-30;17
2ªDose;2021-03-31;8
2ªDose;2021-04-05;38
2ªDose;2021-04-07;13
2ªDose;2021-04-08;27
2ªDose;2021-04-09;74
2ªDose;2021-04-12;112
2ªDose;2021-04-14;28
2ªDose;2021-04-15;83
2ªDose;2021-04-21;33
2ªDose;2021-04-26;10
2ªDose;2021-04-27;5
