Dose Aplicada;Data;Quantidade
1ªDose;2021-02-02;3
1ªDose;2021-02-03;2
1ªDose;2021-02-09;1
1ªDose;2021-02-12;30
1ªDose;2021-02-15;11
1ªDose;2021-03-01;1
1ªDose;2021-03-02;22
1ªDose;2021-03-10;42
1ªDose;2021-03-18;40
1ªDose;2021-03-25;67
1ªDose;2021-03-26;38
1ªDose;2021-03-27;137
1ªDose;2021-03-29;1
1ªDose;2021-03-30;103
1ªDose;2021-04-07;8
1ªDose;2021-04-12;2
1ªDose;2021-04-14;10
1ªDose;2021-04-15;10
1ªDose;2021-04-22;2
1ªDose;2021-04-23;9
2ªDose;2021-02-03;6
2ªDose;2021-02-04;1
2ªDose;2021-02-05;2
2ªDose;2021-02-15;2
2ªDose;2021-02-16;1
2ªDose;2021-02-18;2
2ªDose;2021-03-01;38
2ªDose;2021-03-02;3
2ªDose;2021-03-17;22
2ªDose;2021-03-18;2
2ªDose;2021-03-24;42
2ªDose;2021-03-31;40
2ªDose;2021-04-08;67
2ªDose;2021-04-09;27
2ªDose;2021-04-12;134
2ªDose;2021-04-14;16
2ªDose;2021-04-19;55
2ªDose;2021-04-22;46
2ªDose;2021-04-30;29
