Dose Aplicada;Data;Quantidade
1ªDose;2021-02-01;21
1ªDose;2021-02-02;78
1ªDose;2021-02-03;44
1ªDose;2021-02-04;11
1ªDose;2021-03-04;42
1ªDose;2021-03-08;77
1ªDose;2021-03-09;79
1ªDose;2021-03-10;35
1ªDose;2021-03-11;3
1ªDose;2021-03-12;20
1ªDose;2021-03-29;1
1ªDose;2021-04-01;48
1ªDose;2021-04-05;21
1ªDose;2021-04-07;1
1ªDose;2021-04-14;327
1ªDose;2021-04-22;4
1ªDose;2021-04-23;7
1ªDose;2021-04-28;313
1ªDose;2021-04-29;15
1ªDose;2021-04-30;43
2ªDose;2021-03-10;1
2ªDose;2021-04-23;4
2ªDose;2021-04-28;76
2ªDose;2021-04-29;25
2ªDose;2021-04-30;9
