Dose Aplicada;Data;Quantidade
1ªDose;2021-01-30;1
1ªDose;2021-02-01;15
1ªDose;2021-02-02;13
1ªDose;2021-02-03;22
1ªDose;2021-02-04;1
1ªDose;2021-02-12;67
1ªDose;2021-02-13;51
1ªDose;2021-02-15;20
1ªDose;2021-02-16;1
1ªDose;2021-02-17;30
1ªDose;2021-02-18;1
1ªDose;2021-02-19;1
1ªDose;2021-02-22;10
1ªDose;2021-03-01;6
1ªDose;2021-03-06;14
1ªDose;2021-03-09;1
1ªDose;2021-03-10;99
1ªDose;2021-03-11;23
1ªDose;2021-03-12;40
1ªDose;2021-03-13;40
1ªDose;2021-03-16;133
1ªDose;2021-03-17;48
1ªDose;2021-03-19;11
1ªDose;2021-03-23;264
1ªDose;2021-03-24;45
1ªDose;2021-03-25;120
1ªDose;2021-03-26;5
1ªDose;2021-03-27;12
1ªDose;2021-03-29;232
1ªDose;2021-03-30;314
1ªDose;2021-03-31;346
1ªDose;2021-04-01;166
1ªDose;2021-04-05;7
1ªDose;2021-04-09;7
1ªDose;2021-04-10;6
1ªDose;2021-04-14;2
1ªDose;2021-04-15;1
1ªDose;2021-04-16;12
1ªDose;2021-04-17;2
1ªDose;2021-04-21;1
1ªDose;2021-04-23;11
1ªDose;2021-04-28;1
1ªDose;2021-04-30;5
1ªDose;2021-05-01;45
2ªDose;2021-02-03;27
2ªDose;2021-02-04;15
2ªDose;2021-02-05;38
2ªDose;2021-02-09;1
2ªDose;2021-02-10;10
2ªDose;2021-02-12;14
2ªDose;2021-02-16;65
2ªDose;2021-02-18;2
2ªDose;2021-02-24;21
2ªDose;2021-03-01;40
2ªDose;2021-03-04;49
2ªDose;2021-03-05;28
2ªDose;2021-03-06;46
2ªDose;2021-03-09;9
2ªDose;2021-03-13;4
2ªDose;2021-03-14;2
2ªDose;2021-03-24;10
2ªDose;2021-03-25;1
2ªDose;2021-03-26;101
2ªDose;2021-03-27;73
2ªDose;2021-03-29;3
2ªDose;2021-03-30;2
2ªDose;2021-04-05;156
2ªDose;2021-04-08;6
2ªDose;2021-04-09;195
2ªDose;2021-04-10;207
2ªDose;2021-04-13;222
2ªDose;2021-04-14;263
2ªDose;2021-04-15;2
2ªDose;2021-04-16;308
2ªDose;2021-04-17;5
2ªDose;2021-04-21;1
2ªDose;2021-04-22;194
2ªDose;2021-04-23;1
2ªDose;2021-04-30;92
2ªDose;2021-05-01;1
