Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;4
1ªDose;2021-01-20;164
1ªDose;2021-01-21;58
1ªDose;2021-01-22;83
1ªDose;2021-01-25;4
1ªDose;2021-01-26;4
1ªDose;2021-01-27;5
1ªDose;2021-01-28;18
1ªDose;2021-01-29;2
1ªDose;2021-02-01;135
1ªDose;2021-02-02;133
1ªDose;2021-02-03;83
1ªDose;2021-02-04;17
1ªDose;2021-02-05;7
1ªDose;2021-02-06;1
1ªDose;2021-02-07;1
1ªDose;2021-02-08;63
1ªDose;2021-02-09;74
1ªDose;2021-02-10;56
1ªDose;2021-02-11;39
1ªDose;2021-02-12;34
1ªDose;2021-02-13;3
1ªDose;2021-02-15;33
1ªDose;2021-02-16;43
1ªDose;2021-02-17;22
1ªDose;2021-02-18;20
1ªDose;2021-02-19;7
1ªDose;2021-02-20;1
1ªDose;2021-02-21;6
1ªDose;2021-02-22;51
1ªDose;2021-02-23;78
1ªDose;2021-02-24;41
1ªDose;2021-02-25;50
1ªDose;2021-02-26;25
1ªDose;2021-02-27;1
1ªDose;2021-03-01;30
1ªDose;2021-03-02;18
1ªDose;2021-03-03;18
1ªDose;2021-03-04;20
1ªDose;2021-03-05;16
1ªDose;2021-03-08;20
1ªDose;2021-03-09;32
1ªDose;2021-03-10;38
1ªDose;2021-03-11;8
1ªDose;2021-03-12;40
1ªDose;2021-03-13;82
1ªDose;2021-03-15;29
1ªDose;2021-03-16;40
1ªDose;2021-03-17;33
1ªDose;2021-03-18;10
1ªDose;2021-03-19;20
1ªDose;2021-03-20;295
1ªDose;2021-03-22;6
1ªDose;2021-03-23;11
1ªDose;2021-03-24;6
1ªDose;2021-03-25;929
1ªDose;2021-03-26;808
1ªDose;2021-03-27;388
1ªDose;2021-03-28;1
1ªDose;2021-03-29;6
1ªDose;2021-03-30;5
1ªDose;2021-03-31;873
1ªDose;2021-04-01;465
1ªDose;2021-04-05;3
1ªDose;2021-04-06;3
1ªDose;2021-04-07;23
1ªDose;2021-04-08;24
1ªDose;2021-04-09;3
1ªDose;2021-04-12;10
1ªDose;2021-04-14;548
1ªDose;2021-04-15;412
1ªDose;2021-04-16;11
1ªDose;2021-04-20;3
1ªDose;2021-04-22;17
1ªDose;2021-04-23;2
1ªDose;2021-04-24;19
2ªDose;2021-01-22;3
2ªDose;2021-01-26;1
2ªDose;2021-02-02;2
2ªDose;2021-02-03;17
2ªDose;2021-02-04;35
2ªDose;2021-02-05;6
2ªDose;2021-02-08;77
2ªDose;2021-02-09;140
2ªDose;2021-02-10;16
2ªDose;2021-02-11;21
2ªDose;2021-02-12;23
2ªDose;2021-02-14;1
2ªDose;2021-02-15;38
2ªDose;2021-02-16;97
2ªDose;2021-02-17;128
2ªDose;2021-02-18;56
2ªDose;2021-02-19;31
2ªDose;2021-02-20;1
2ªDose;2021-02-21;2
2ªDose;2021-02-22;18
2ªDose;2021-02-23;16
2ªDose;2021-02-24;12
2ªDose;2021-02-25;21
2ªDose;2021-02-26;19
2ªDose;2021-02-27;1
2ªDose;2021-03-01;19
2ªDose;2021-03-02;42
2ªDose;2021-03-03;44
2ªDose;2021-03-04;30
2ªDose;2021-03-05;45
2ªDose;2021-03-08;31
2ªDose;2021-03-09;42
2ªDose;2021-03-10;28
2ªDose;2021-03-11;43
2ªDose;2021-03-12;58
2ªDose;2021-03-15;12
2ªDose;2021-03-16;71
2ªDose;2021-03-17;25
2ªDose;2021-03-18;38
2ªDose;2021-03-19;13
2ªDose;2021-03-20;17
2ªDose;2021-03-22;8
2ªDose;2021-03-23;13
2ªDose;2021-03-24;16
2ªDose;2021-03-25;25
2ªDose;2021-03-26;32
2ªDose;2021-03-27;9
2ªDose;2021-03-29;18
2ªDose;2021-03-30;12
2ªDose;2021-03-31;27
2ªDose;2021-04-01;79
2ªDose;2021-04-02;5
2ªDose;2021-04-05;6
2ªDose;2021-04-06;8
2ªDose;2021-04-07;146
2ªDose;2021-04-08;27
2ªDose;2021-04-09;6
2ªDose;2021-04-12;13
2ªDose;2021-04-14;431
2ªDose;2021-04-15;316
2ªDose;2021-04-16;12
2ªDose;2021-04-19;1
2ªDose;2021-04-20;2
2ªDose;2021-04-22;690
2ªDose;2021-04-23;301
2ªDose;2021-04-24;198
2ªDose;2021-04-25;3
2ªDose;2021-04-27;13
