Dose Aplicada;Data;Quantidade
1ªDose;2021-02-05;67
1ªDose;2021-02-08;186
1ªDose;2021-02-10;47
1ªDose;2021-02-11;5
1ªDose;2021-02-12;35
1ªDose;2021-02-15;1
1ªDose;2021-02-16;351
1ªDose;2021-02-17;74
1ªDose;2021-02-18;193
1ªDose;2021-03-02;321
1ªDose;2021-03-03;224
1ªDose;2021-03-04;146
1ªDose;2021-03-05;79
1ªDose;2021-03-08;27
1ªDose;2021-03-09;8
1ªDose;2021-03-10;11
1ªDose;2021-03-16;11
1ªDose;2021-03-17;26
1ªDose;2021-03-18;19
1ªDose;2021-03-19;14
1ªDose;2021-03-22;6
1ªDose;2021-03-23;32
1ªDose;2021-03-24;4
1ªDose;2021-03-30;14
1ªDose;2021-03-31;165
1ªDose;2021-04-01;17
1ªDose;2021-04-05;19
1ªDose;2021-04-06;9
1ªDose;2021-04-07;10
1ªDose;2021-04-08;8
1ªDose;2021-04-09;10
1ªDose;2021-04-14;14
1ªDose;2021-04-15;42
1ªDose;2021-04-20;509
1ªDose;2021-04-21;704
1ªDose;2021-04-22;1031
1ªDose;2021-04-23;61
1ªDose;2021-04-24;1
1ªDose;2021-04-26;39
1ªDose;2021-04-27;9
1ªDose;2021-04-28;763
1ªDose;2021-04-29;632
1ªDose;2021-04-30;1
2ªDose;2021-03-05;5
2ªDose;2021-04-12;79
2ªDose;2021-04-13;34
2ªDose;2021-04-15;1
2ªDose;2021-04-22;1
2ªDose;2021-04-27;1
2ªDose;2021-04-28;3
2ªDose;2021-04-29;8
2ªDose;2021-04-30;49
