Dose Aplicada;Data;Quantidade
1ªDose;2021-01-18;1
1ªDose;2021-01-21;21
1ªDose;2021-01-22;3
1ªDose;2021-01-25;2
1ªDose;2021-02-02;35
1ªDose;2021-02-03;23
1ªDose;2021-02-04;49
1ªDose;2021-02-05;9
1ªDose;2021-02-08;2
1ªDose;2021-02-09;1
1ªDose;2021-02-15;14
1ªDose;2021-02-16;39
1ªDose;2021-02-17;9
1ªDose;2021-02-18;11
1ªDose;2021-02-19;1
1ªDose;2021-02-23;11
1ªDose;2021-03-03;26
1ªDose;2021-03-04;7
1ªDose;2021-03-05;10
1ªDose;2021-03-08;10
1ªDose;2021-03-09;10
1ªDose;2021-03-10;18
1ªDose;2021-03-11;32
1ªDose;2021-03-12;20
1ªDose;2021-03-15;10
1ªDose;2021-03-16;25
1ªDose;2021-03-17;8
1ªDose;2021-03-18;24
1ªDose;2021-03-19;16
1ªDose;2021-03-21;13
1ªDose;2021-03-22;21
1ªDose;2021-03-23;70
1ªDose;2021-03-24;57
1ªDose;2021-03-25;31
1ªDose;2021-03-26;23
1ªDose;2021-03-27;220
1ªDose;2021-03-29;52
1ªDose;2021-03-30;39
1ªDose;2021-03-31;28
1ªDose;2021-04-01;309
1ªDose;2021-04-05;26
1ªDose;2021-04-06;18
1ªDose;2021-04-07;39
1ªDose;2021-04-08;14
1ªDose;2021-04-09;17
1ªDose;2021-04-13;1
1ªDose;2021-04-14;68
1ªDose;2021-04-15;2
1ªDose;2021-04-16;5
1ªDose;2021-04-20;17
1ªDose;2021-04-22;9
1ªDose;2021-04-23;62
1ªDose;2021-04-26;39
1ªDose;2021-04-27;10
1ªDose;2021-04-28;5
2ªDose;2021-01-18;1
2ªDose;2021-02-05;27
2ªDose;2021-02-08;6
2ªDose;2021-02-09;3
2ªDose;2021-02-10;3
2ªDose;2021-02-15;1
2ªDose;2021-02-18;40
2ªDose;2021-02-19;2
2ªDose;2021-02-22;3
2ªDose;2021-02-24;1
2ªDose;2021-02-26;1
2ªDose;2021-03-01;1
2ªDose;2021-03-03;22
2ªDose;2021-03-04;30
2ªDose;2021-03-06;10
2ªDose;2021-03-08;1
2ªDose;2021-03-10;9
2ªDose;2021-03-15;5
2ªDose;2021-03-17;1
2ªDose;2021-03-23;1
2ªDose;2021-03-26;31
2ªDose;2021-03-29;20
2ªDose;2021-03-30;16
2ªDose;2021-03-31;9
2ªDose;2021-04-01;5
2ªDose;2021-04-05;7
2ªDose;2021-04-06;25
2ªDose;2021-04-07;30
2ªDose;2021-04-08;41
2ªDose;2021-04-09;5
2ªDose;2021-04-12;42
2ªDose;2021-04-13;95
2ªDose;2021-04-14;35
2ªDose;2021-04-15;89
2ªDose;2021-04-16;35
2ªDose;2021-04-19;22
2ªDose;2021-04-20;25
2ªDose;2021-04-22;38
2ªDose;2021-04-23;12
2ªDose;2021-04-24;20
2ªDose;2021-04-27;9
