Dose Aplicada;Data;Quantidade
1ªDose;2021-02-02;88
1ªDose;2021-02-03;175
1ªDose;2021-02-04;9
1ªDose;2021-03-02;140
1ªDose;2021-03-03;86
1ªDose;2021-03-04;59
1ªDose;2021-03-05;20
1ªDose;2021-03-08;8
1ªDose;2021-03-26;22
1ªDose;2021-03-29;52
1ªDose;2021-03-30;6
1ªDose;2021-03-31;83
1ªDose;2021-04-15;127
1ªDose;2021-04-16;73
1ªDose;2021-04-19;1
1ªDose;2021-04-20;164
1ªDose;2021-04-22;290
1ªDose;2021-04-27;10
1ªDose;2021-04-28;277
2ªDose;2021-02-02;23
2ªDose;2021-02-03;2
2ªDose;2021-04-15;2
2ªDose;2021-04-20;4
2ªDose;2021-04-22;1
2ªDose;2021-04-27;1
