Dose Aplicada;Data;Quantidade
1ªDose;2021-02-02;11
1ªDose;2021-02-08;1
1ªDose;2021-02-10;6
1ªDose;2021-02-12;20
1ªDose;2021-02-16;9
1ªDose;2021-02-23;1
1ªDose;2021-03-03;1
1ªDose;2021-03-10;9
1ªDose;2021-03-11;9
1ªDose;2021-03-12;10
1ªDose;2021-03-16;18
1ªDose;2021-03-17;16
1ªDose;2021-03-19;15
1ªDose;2021-03-23;12
1ªDose;2021-03-24;20
1ªDose;2021-03-25;38
1ªDose;2021-04-06;10
1ªDose;2021-04-07;28
1ªDose;2021-04-08;35
1ªDose;2021-04-09;10
1ªDose;2021-04-12;67
1ªDose;2021-04-13;1
1ªDose;2021-04-15;8
1ªDose;2021-04-22;7
1ªDose;2021-04-23;4
2ªDose;2021-02-08;1
2ªDose;2021-02-09;1
2ªDose;2021-02-10;6
2ªDose;2021-02-16;1
2ªDose;2021-02-17;10
2ªDose;2021-02-23;2
2ªDose;2021-03-01;1
2ªDose;2021-03-03;20
2ªDose;2021-03-04;6
2ªDose;2021-03-05;2
2ªDose;2021-03-10;1
2ªDose;2021-03-16;2
2ªDose;2021-04-06;27
2ªDose;2021-04-07;45
2ªDose;2021-04-08;20
2ªDose;2021-04-09;33
2ªDose;2021-04-12;56
2ªDose;2021-04-22;46
2ªDose;2021-04-28;1
