Dose Aplicada;Data;Quantidade
1ªDose;2021-01-22;1
1ªDose;2021-02-04;28
1ªDose;2021-02-05;7
1ªDose;2021-02-08;2
1ªDose;2021-02-09;3
1ªDose;2021-02-10;1
1ªDose;2021-02-11;1
1ªDose;2021-02-12;55
1ªDose;2021-02-13;2
1ªDose;2021-02-15;31
1ªDose;2021-02-16;53
1ªDose;2021-02-17;13
1ªDose;2021-02-18;21
1ªDose;2021-02-19;30
1ªDose;2021-02-22;13
1ªDose;2021-02-23;31
1ªDose;2021-02-24;2
1ªDose;2021-02-25;11
1ªDose;2021-03-01;12
1ªDose;2021-03-02;1
1ªDose;2021-03-03;21
1ªDose;2021-03-05;1
1ªDose;2021-03-08;9
1ªDose;2021-03-09;1
1ªDose;2021-03-10;99
1ªDose;2021-03-11;32
1ªDose;2021-03-12;37
1ªDose;2021-03-15;2
1ªDose;2021-03-17;75
1ªDose;2021-03-18;39
1ªDose;2021-03-19;22
1ªDose;2021-03-22;1
1ªDose;2021-03-24;215
1ªDose;2021-03-25;129
1ªDose;2021-03-26;16
1ªDose;2021-03-27;303
1ªDose;2021-03-29;1
1ªDose;2021-03-30;263
1ªDose;2021-03-31;15
1ªDose;2021-04-01;6
1ªDose;2021-04-05;2
1ªDose;2021-04-07;17
1ªDose;2021-04-08;7
1ªDose;2021-04-09;10
1ªDose;2021-04-14;20
1ªDose;2021-04-19;28
1ªDose;2021-04-22;7
1ªDose;2021-04-23;3
1ªDose;2021-04-26;12
1ªDose;2021-04-27;1
1ªDose;2021-04-29;8
2ªDose;2021-02-04;2
2ªDose;2021-02-05;41
2ªDose;2021-02-08;33
2ªDose;2021-02-09;5
2ªDose;2021-02-10;1
2ªDose;2021-02-11;2
2ªDose;2021-02-12;1
2ªDose;2021-02-15;1
2ªDose;2021-02-19;31
2ªDose;2021-02-23;6
2ªDose;2021-02-24;2
2ªDose;2021-02-25;1
2ªDose;2021-02-26;2
2ªDose;2021-03-01;51
2ªDose;2021-03-02;21
2ªDose;2021-03-03;36
2ªDose;2021-03-05;15
2ªDose;2021-03-08;1
2ªDose;2021-03-09;56
2ªDose;2021-03-10;25
2ªDose;2021-03-11;2
2ªDose;2021-03-12;22
2ªDose;2021-03-15;21
2ªDose;2021-03-16;1
2ªDose;2021-03-17;16
2ªDose;2021-03-18;11
2ªDose;2021-03-19;9
2ªDose;2021-03-23;1
2ªDose;2021-03-25;2
2ªDose;2021-03-26;13
2ªDose;2021-03-29;115
2ªDose;2021-03-30;21
2ªDose;2021-03-31;5
2ªDose;2021-04-01;154
2ªDose;2021-04-05;14
2ªDose;2021-04-06;1
2ªDose;2021-04-08;3
2ªDose;2021-04-09;307
2ªDose;2021-04-12;282
2ªDose;2021-04-13;2
2ªDose;2021-04-15;1
2ªDose;2021-04-16;238
2ªDose;2021-04-19;1
2ªDose;2021-04-20;8
2ªDose;2021-04-22;33
2ªDose;2021-04-23;13
2ªDose;2021-04-26;33
2ªDose;2021-04-27;7
2ªDose;2021-04-29;7
