Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;5
1ªDose;2021-02-03;32
1ªDose;2021-02-10;1
1ªDose;2021-02-12;60
1ªDose;2021-02-15;61
1ªDose;2021-02-16;22
1ªDose;2021-02-18;34
1ªDose;2021-02-19;18
1ªDose;2021-02-22;9
1ªDose;2021-02-23;9
1ªDose;2021-02-26;6
1ªDose;2021-03-04;1
1ªDose;2021-03-08;1
1ªDose;2021-03-09;1
1ªDose;2021-03-11;50
1ªDose;2021-03-12;87
1ªDose;2021-03-16;58
1ªDose;2021-03-17;21
1ªDose;2021-03-18;30
1ªDose;2021-03-19;30
1ªDose;2021-03-22;28
1ªDose;2021-03-23;158
1ªDose;2021-03-24;163
1ªDose;2021-03-25;127
1ªDose;2021-03-29;141
1ªDose;2021-03-30;113
1ªDose;2021-03-31;185
1ªDose;2021-04-01;99
1ªDose;2021-04-05;3
1ªDose;2021-04-07;10
1ªDose;2021-04-08;2
1ªDose;2021-04-09;4
1ªDose;2021-04-12;1
1ªDose;2021-04-14;10
1ªDose;2021-04-15;6
1ªDose;2021-04-16;14
1ªDose;2021-04-19;4
1ªDose;2021-04-22;11
1ªDose;2021-04-23;14
1ªDose;2021-04-27;2
2ªDose;2021-02-04;101
2ªDose;2021-02-05;58
2ªDose;2021-02-17;28
2ªDose;2021-02-19;1
2ªDose;2021-02-22;1
2ªDose;2021-02-23;1
2ªDose;2021-02-26;56
2ªDose;2021-03-01;60
2ªDose;2021-03-02;19
2ªDose;2021-03-04;30
2ªDose;2021-03-05;20
2ªDose;2021-03-08;8
2ªDose;2021-03-09;12
2ªDose;2021-03-12;9
2ªDose;2021-03-22;2
2ªDose;2021-03-23;2
2ªDose;2021-03-25;31
2ªDose;2021-03-26;91
2ªDose;2021-03-29;3
2ªDose;2021-03-30;15
2ªDose;2021-03-31;17
2ªDose;2021-04-01;31
2ªDose;2021-04-05;57
2ªDose;2021-04-08;198
2ªDose;2021-04-09;115
2ªDose;2021-04-12;262
2ªDose;2021-04-14;10
2ªDose;2021-04-15;138
2ªDose;2021-04-16;2
2ªDose;2021-04-19;83
2ªDose;2021-04-20;18
2ªDose;2021-04-22;120
2ªDose;2021-04-27;5
2ªDose;2021-04-30;1
