Dose Aplicada;Data;Quantidade
1ªDose;2021-02-01;10
1ªDose;2021-02-02;10
1ªDose;2021-02-03;21
1ªDose;2021-02-04;22
1ªDose;2021-02-05;7
1ªDose;2021-02-15;31
1ªDose;2021-02-16;11
1ªDose;2021-02-18;5
1ªDose;2021-02-19;12
1ªDose;2021-03-04;30
1ªDose;2021-03-05;20
1ªDose;2021-03-09;11
1ªDose;2021-03-10;9
1ªDose;2021-03-11;15
1ªDose;2021-03-12;21
1ªDose;2021-03-17;11
1ªDose;2021-03-18;41
1ªDose;2021-03-19;28
1ªDose;2021-03-24;34
1ªDose;2021-03-25;54
1ªDose;2021-03-26;62
1ªDose;2021-03-29;33
1ªDose;2021-03-30;158
1ªDose;2021-03-31;20
1ªDose;2021-04-05;2
1ªDose;2021-04-09;1
1ªDose;2021-04-12;10
1ªDose;2021-04-13;6
1ªDose;2021-04-14;1
1ªDose;2021-04-15;1
1ªDose;2021-04-16;27
1ªDose;2021-04-17;6
1ªDose;2021-04-22;19
1ªDose;2021-04-23;18
1ªDose;2021-04-27;1
1ªDose;2021-04-29;40
2ªDose;2021-02-03;15
2ªDose;2021-02-04;5
2ªDose;2021-02-18;9
2ªDose;2021-02-19;5
2ªDose;2021-02-22;4
2ªDose;2021-03-03;25
2ªDose;2021-03-04;14
2ªDose;2021-03-05;9
2ªDose;2021-03-08;10
2ªDose;2021-03-30;9
2ªDose;2021-03-31;10
2ªDose;2021-04-05;29
2ªDose;2021-04-06;9
2ªDose;2021-04-07;64
2ªDose;2021-04-08;9
2ªDose;2021-04-09;7
2ªDose;2021-04-12;39
2ªDose;2021-04-14;54
2ªDose;2021-04-17;19
2ªDose;2021-04-26;31
2ªDose;2021-04-27;32
