Dose Aplicada;Data;Quantidade
1ªDose;2021-01-17;1
1ªDose;2021-01-20;46
1ªDose;2021-01-21;16
1ªDose;2021-01-22;41
1ªDose;2021-01-25;3
1ªDose;2021-02-03;3
1ªDose;2021-02-08;2
1ªDose;2021-02-09;11
1ªDose;2021-02-10;10
1ªDose;2021-02-11;25
1ªDose;2021-02-12;10
1ªDose;2021-02-15;3
1ªDose;2021-02-18;10
1ªDose;2021-02-19;13
1ªDose;2021-02-21;1
1ªDose;2021-02-22;9
1ªDose;2021-02-25;11
1ªDose;2021-02-28;1
1ªDose;2021-03-01;21
1ªDose;2021-03-05;1
1ªDose;2021-03-08;9
1ªDose;2021-03-09;30
1ªDose;2021-03-10;21
1ªDose;2021-03-12;53
1ªDose;2021-03-15;10
1ªDose;2021-03-16;10
1ªDose;2021-03-18;72
1ªDose;2021-03-19;32
1ªDose;2021-03-20;129
1ªDose;2021-03-23;9
1ªDose;2021-03-24;448
1ªDose;2021-03-25;19
1ªDose;2021-03-26;266
1ªDose;2021-03-29;12
1ªDose;2021-03-31;33
1ªDose;2021-04-01;86
1ªDose;2021-04-05;110
1ªDose;2021-04-09;8
1ªDose;2021-04-12;3
1ªDose;2021-04-13;10
1ªDose;2021-04-15;4
1ªDose;2021-04-16;12
1ªDose;2021-04-22;7
1ªDose;2021-04-23;1
1ªDose;2021-04-29;2
2ªDose;2021-02-08;1
2ªDose;2021-02-15;95
2ªDose;2021-02-16;37
2ªDose;2021-02-17;10
2ªDose;2021-02-18;8
2ªDose;2021-02-19;12
2ªDose;2021-02-22;3
2ªDose;2021-02-24;1
2ªDose;2021-02-25;3
2ªDose;2021-02-26;1
2ªDose;2021-03-01;6
2ªDose;2021-03-02;2
2ªDose;2021-03-03;1
2ªDose;2021-03-05;13
2ªDose;2021-03-08;11
2ªDose;2021-03-09;16
2ªDose;2021-03-10;1
2ªDose;2021-03-11;1
2ªDose;2021-03-12;14
2ªDose;2021-03-15;8
2ªDose;2021-03-16;3
2ªDose;2021-03-18;11
2ªDose;2021-03-19;2
2ªDose;2021-03-20;1
2ªDose;2021-03-22;1
2ªDose;2021-03-23;5
2ªDose;2021-03-24;8
2ªDose;2021-03-25;10
2ªDose;2021-03-26;5
2ªDose;2021-03-29;5
2ªDose;2021-03-31;17
2ªDose;2021-04-01;84
2ªDose;2021-04-05;12
2ªDose;2021-04-07;1
2ªDose;2021-04-08;168
2ªDose;2021-04-09;452
2ªDose;2021-04-12;16
2ªDose;2021-04-13;208
2ªDose;2021-04-14;9
2ªDose;2021-04-15;14
2ªDose;2021-04-16;106
2ªDose;2021-04-22;32
2ªDose;2021-04-23;28
2ªDose;2021-04-28;1
2ªDose;2021-04-29;225
