Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;1
1ªDose;2021-02-11;11
1ªDose;2021-02-12;20
1ªDose;2021-02-18;1
1ªDose;2021-03-01;1
1ªDose;2021-03-02;30
1ªDose;2021-03-04;22
1ªDose;2021-03-09;10
1ªDose;2021-03-10;1
1ªDose;2021-03-15;22
1ªDose;2021-03-22;29
1ªDose;2021-03-23;19
1ªDose;2021-03-24;30
1ªDose;2021-03-25;29
1ªDose;2021-03-27;30
1ªDose;2021-03-30;59
1ªDose;2021-04-05;1
1ªDose;2021-04-12;10
1ªDose;2021-04-13;10
1ªDose;2021-04-24;60
1ªDose;2021-04-26;2
1ªDose;2021-04-29;59
1ªDose;2021-04-30;15
2ªDose;2021-02-17;14
2ªDose;2021-02-18;2
2ªDose;2021-02-23;1
2ªDose;2021-03-03;1
2ªDose;2021-03-10;29
2ªDose;2021-03-22;2
2ªDose;2021-03-25;1
2ªDose;2021-03-30;21
2ªDose;2021-03-31;1
2ªDose;2021-04-01;1
2ªDose;2021-04-05;10
2ªDose;2021-04-06;1
2ªDose;2021-04-08;21
2ªDose;2021-04-15;29
2ªDose;2021-04-17;18
2ªDose;2021-04-19;60
2ªDose;2021-04-22;17
2ªDose;2021-04-23;3
2ªDose;2021-04-24;74
