Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;69
1ªDose;2021-01-21;24
1ªDose;2021-01-22;11
1ªDose;2021-01-25;1
1ªDose;2021-01-28;22
1ªDose;2021-01-29;2
1ªDose;2021-02-01;2
1ªDose;2021-02-02;14
1ªDose;2021-02-03;1
1ªDose;2021-02-04;10
1ªDose;2021-02-07;1
1ªDose;2021-02-08;9
1ªDose;2021-02-09;11
1ªDose;2021-02-10;11
1ªDose;2021-02-11;11
1ªDose;2021-02-12;15
1ªDose;2021-02-15;9
1ªDose;2021-02-17;2
1ªDose;2021-02-19;2
1ªDose;2021-02-24;1
1ªDose;2021-03-01;11
1ªDose;2021-03-02;32
1ªDose;2021-03-03;29
1ªDose;2021-03-04;20
1ªDose;2021-03-05;21
1ªDose;2021-03-08;33
1ªDose;2021-03-09;21
1ªDose;2021-03-10;4
1ªDose;2021-03-11;5
1ªDose;2021-03-12;2
1ªDose;2021-03-15;62
1ªDose;2021-03-16;12
1ªDose;2021-03-19;9
1ªDose;2021-03-20;69
1ªDose;2021-03-22;28
1ªDose;2021-03-23;40
1ªDose;2021-03-24;141
1ªDose;2021-03-25;94
1ªDose;2021-03-26;145
1ªDose;2021-03-27;129
1ªDose;2021-03-29;33
1ªDose;2021-03-30;61
1ªDose;2021-03-31;25
1ªDose;2021-04-01;35
1ªDose;2021-04-05;15
1ªDose;2021-04-09;3
1ªDose;2021-04-12;58
1ªDose;2021-04-13;142
1ªDose;2021-04-14;28
1ªDose;2021-04-15;6
1ªDose;2021-04-16;16
1ªDose;2021-04-17;30
1ªDose;2021-04-19;20
1ªDose;2021-04-20;4
1ªDose;2021-04-22;15
1ªDose;2021-04-23;35
1ªDose;2021-04-24;252
1ªDose;2021-04-25;1
1ªDose;2021-04-26;13
1ªDose;2021-04-27;1
1ªDose;2021-04-28;30
1ªDose;2021-04-29;7
1ªDose;2021-04-30;3
2ªDose;2021-01-20;1
2ªDose;2021-02-15;29
2ªDose;2021-02-17;39
2ªDose;2021-02-18;5
2ªDose;2021-02-19;89
2ªDose;2021-02-22;19
2ªDose;2021-02-23;6
2ªDose;2021-02-24;2
2ªDose;2021-02-25;9
2ªDose;2021-02-26;4
2ªDose;2021-03-01;16
2ªDose;2021-03-02;9
2ªDose;2021-03-03;1
2ªDose;2021-03-04;1
2ªDose;2021-03-08;16
2ªDose;2021-03-09;23
2ªDose;2021-03-10;5
2ªDose;2021-03-11;5
2ªDose;2021-03-12;6
2ªDose;2021-03-15;9
2ªDose;2021-03-16;4
2ªDose;2021-03-19;2
2ªDose;2021-03-22;3
2ªDose;2021-03-23;2
2ªDose;2021-03-24;1
2ªDose;2021-03-26;2
2ªDose;2021-03-29;26
2ªDose;2021-03-30;2
2ªDose;2021-03-31;1
2ªDose;2021-04-05;42
2ªDose;2021-04-07;10
2ªDose;2021-04-09;64
2ªDose;2021-04-12;2
2ªDose;2021-04-13;46
2ªDose;2021-04-14;30
2ªDose;2021-04-16;56
2ªDose;2021-04-19;211
2ªDose;2021-04-20;173
2ªDose;2021-04-22;143
2ªDose;2021-04-23;17
2ªDose;2021-04-26;94
2ªDose;2021-04-27;31
2ªDose;2021-04-28;18
2ªDose;2021-04-29;6
2ªDose;2021-04-30;7
