Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;2
1ªDose;2021-01-21;1
1ªDose;2021-01-25;4
1ªDose;2021-01-27;1
1ªDose;2021-02-08;10
1ªDose;2021-02-09;21
1ªDose;2021-02-10;4
1ªDose;2021-02-11;5
1ªDose;2021-02-12;15
1ªDose;2021-02-17;20
1ªDose;2021-02-18;11
1ªDose;2021-02-19;18
1ªDose;2021-02-22;32
1ªDose;2021-02-23;25
1ªDose;2021-02-24;21
1ªDose;2021-02-26;57
1ªDose;2021-02-27;58
1ªDose;2021-03-01;32
1ªDose;2021-03-02;166
1ªDose;2021-03-03;22
1ªDose;2021-03-04;42
1ªDose;2021-03-05;12
1ªDose;2021-03-06;102
1ªDose;2021-03-08;25
1ªDose;2021-03-09;5
1ªDose;2021-03-10;50
1ªDose;2021-03-12;54
1ªDose;2021-03-15;9
1ªDose;2021-03-16;9
1ªDose;2021-03-17;92
1ªDose;2021-03-18;56
1ªDose;2021-03-19;217
1ªDose;2021-03-20;284
1ªDose;2021-03-22;5
1ªDose;2021-03-24;111
1ªDose;2021-03-25;174
1ªDose;2021-03-26;325
1ªDose;2021-03-27;330
1ªDose;2021-03-28;512
1ªDose;2021-03-29;258
1ªDose;2021-03-30;2
1ªDose;2021-04-02;1
1ªDose;2021-04-05;1
1ªDose;2021-04-06;17
1ªDose;2021-04-07;1
1ªDose;2021-04-08;4
1ªDose;2021-04-09;356
1ªDose;2021-04-12;2
1ªDose;2021-04-14;2
1ªDose;2021-04-19;426
1ªDose;2021-04-20;299
1ªDose;2021-04-22;173
1ªDose;2021-04-23;2
1ªDose;2021-04-26;466
1ªDose;2021-04-27;149
2ªDose;2021-02-17;85
2ªDose;2021-02-18;60
2ªDose;2021-02-19;55
2ªDose;2021-02-22;29
2ªDose;2021-02-23;13
2ªDose;2021-02-24;2
2ªDose;2021-02-26;1
2ªDose;2021-02-27;1
2ªDose;2021-03-05;15
2ªDose;2021-03-08;27
2ªDose;2021-03-09;14
2ªDose;2021-03-10;12
2ªDose;2021-03-12;8
2ªDose;2021-03-15;11
2ªDose;2021-03-16;11
2ªDose;2021-03-17;18
2ªDose;2021-03-18;2
2ªDose;2021-03-19;4
2ªDose;2021-03-20;2
2ªDose;2021-03-22;20
2ªDose;2021-03-23;9
2ªDose;2021-03-24;8
2ªDose;2021-03-25;4
2ªDose;2021-03-26;5
2ªDose;2021-03-27;9
2ªDose;2021-03-28;2
2ªDose;2021-03-29;62
2ªDose;2021-03-30;10
2ªDose;2021-03-31;103
2ªDose;2021-04-01;10
2ªDose;2021-04-05;69
2ªDose;2021-04-06;63
2ªDose;2021-04-07;9
2ªDose;2021-04-08;4
2ªDose;2021-04-09;11
2ªDose;2021-04-12;90
2ªDose;2021-04-13;263
2ªDose;2021-04-14;258
2ªDose;2021-04-15;8
2ªDose;2021-04-16;7
2ªDose;2021-04-19;292
2ªDose;2021-04-20;307
2ªDose;2021-04-22;209
2ªDose;2021-04-23;218
2ªDose;2021-04-24;728
2ªDose;2021-04-25;3
2ªDose;2021-04-26;29
2ªDose;2021-04-27;12
2ªDose;2021-04-28;10
