Dose Aplicada;Data;Quantidade
1ªDose;2021-01-23;1
1ªDose;2021-01-27;1
1ªDose;2021-03-01;18
1ªDose;2021-03-02;24
1ªDose;2021-03-03;5
1ªDose;2021-03-04;8
1ªDose;2021-03-05;39
1ªDose;2021-03-30;53
1ªDose;2021-04-13;3
1ªDose;2021-04-14;4
1ªDose;2021-04-15;112
1ªDose;2021-04-19;2
1ªDose;2021-04-20;12
1ªDose;2021-04-22;62
1ªDose;2021-04-23;26
1ªDose;2021-04-26;83
1ªDose;2021-04-27;66
1ªDose;2021-04-28;30
1ªDose;2021-04-29;81
1ªDose;2021-04-30;27
2ªDose;2021-03-01;1
2ªDose;2021-04-12;22
2ªDose;2021-04-13;1
2ªDose;2021-04-14;7
2ªDose;2021-04-15;1
2ªDose;2021-04-19;4
2ªDose;2021-04-20;4
2ªDose;2021-04-22;1
2ªDose;2021-04-28;1
