Dose Aplicada;Data;Quantidade
1ªDose;2021-01-27;1
1ªDose;2021-01-28;39
1ªDose;2021-02-01;11
1ªDose;2021-02-02;19
1ªDose;2021-02-03;7
1ªDose;2021-02-04;7
1ªDose;2021-02-08;8
1ªDose;2021-02-23;8
1ªDose;2021-02-24;7
1ªDose;2021-03-01;11
1ªDose;2021-03-02;139
1ªDose;2021-03-03;33
1ªDose;2021-03-25;172
1ªDose;2021-03-26;145
1ªDose;2021-03-27;31
1ªDose;2021-03-29;102
1ªDose;2021-03-30;65
1ªDose;2021-03-31;42
1ªDose;2021-04-01;313
1ªDose;2021-04-05;62
1ªDose;2021-04-10;218
1ªDose;2021-04-11;50
1ªDose;2021-04-14;54
1ªDose;2021-04-18;624
1ªDose;2021-04-19;43
1ªDose;2021-04-21;42
1ªDose;2021-04-22;4
2ªDose;2021-04-10;1
2ªDose;2021-04-18;2
2ªDose;2021-04-19;3
2ªDose;2021-04-20;21
2ªDose;2021-04-22;91
2ªDose;2021-04-23;31
2ªDose;2021-04-26;20
