Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;2
1ªDose;2021-01-21;1
1ªDose;2021-01-22;20
1ªDose;2021-01-27;1
1ªDose;2021-01-29;1
1ªDose;2021-02-02;1
1ªDose;2021-02-03;1
1ªDose;2021-02-05;1
1ªDose;2021-02-08;2
1ªDose;2021-02-10;10
1ªDose;2021-02-11;11
1ªDose;2021-02-12;11
1ªDose;2021-02-16;10
1ªDose;2021-02-19;1
1ªDose;2021-02-22;1
1ªDose;2021-02-25;2
1ªDose;2021-02-26;3
1ªDose;2021-03-02;2
1ªDose;2021-03-04;8
1ªDose;2021-03-05;1
1ªDose;2021-03-09;21
1ªDose;2021-03-10;10
1ªDose;2021-03-11;21
1ªDose;2021-03-12;6
1ªDose;2021-03-16;14
1ªDose;2021-03-18;28
1ªDose;2021-03-22;34
1ªDose;2021-03-23;29
1ªDose;2021-03-24;37
1ªDose;2021-03-25;44
1ªDose;2021-03-26;39
1ªDose;2021-03-27;284
1ªDose;2021-03-31;82
1ªDose;2021-04-01;58
1ªDose;2021-04-08;1
1ªDose;2021-04-09;8
1ªDose;2021-04-13;8
1ªDose;2021-04-24;1
2ªDose;2021-02-15;14
2ªDose;2021-02-16;22
2ªDose;2021-02-17;18
2ªDose;2021-02-18;10
2ªDose;2021-02-19;3
2ªDose;2021-02-22;1
2ªDose;2021-02-23;3
2ªDose;2021-02-24;1
2ªDose;2021-02-26;2
2ªDose;2021-03-01;1
2ªDose;2021-03-02;1
2ªDose;2021-03-03;1
2ªDose;2021-03-05;3
2ªDose;2021-03-09;1
2ªDose;2021-03-12;22
2ªDose;2021-03-16;8
2ªDose;2021-03-18;12
2ªDose;2021-03-23;2
2ªDose;2021-03-24;1
2ªDose;2021-03-25;1
2ªDose;2021-03-27;1
2ªDose;2021-03-29;1
2ªDose;2021-03-31;1
2ªDose;2021-04-06;8
2ªDose;2021-04-07;10
2ªDose;2021-04-08;9
2ªDose;2021-04-09;13
2ªDose;2021-04-13;10
2ªDose;2021-04-14;10
2ªDose;2021-04-15;9
2ªDose;2021-04-16;10
2ªDose;2021-04-24;271
2ªDose;2021-04-30;72
