Dose Aplicada;Data;Quantidade
1ªDose;2021-02-08;11
1ªDose;2021-02-10;8
1ªDose;2021-02-11;10
1ªDose;2021-03-01;10
1ªDose;2021-03-02;10
1ªDose;2021-03-05;13
1ªDose;2021-03-08;18
1ªDose;2021-03-09;2
1ªDose;2021-03-11;10
1ªDose;2021-03-13;18
1ªDose;2021-03-19;50
1ªDose;2021-03-20;20
1ªDose;2021-03-23;29
1ªDose;2021-03-24;40
1ªDose;2021-03-25;40
1ªDose;2021-03-28;69
1ªDose;2021-04-10;8
1ªDose;2021-04-17;10
1ªDose;2021-04-20;3
2ªDose;2021-02-17;25
2ªDose;2021-02-18;9
2ªDose;2021-02-19;5
2ªDose;2021-02-22;4
2ªDose;2021-03-05;9
2ªDose;2021-03-08;11
2ªDose;2021-03-09;9
2ªDose;2021-03-26;10
2ªDose;2021-03-28;9
2ªDose;2021-03-30;10
2ªDose;2021-04-05;34
2ªDose;2021-04-07;17
2ªDose;2021-04-13;44
2ªDose;2021-04-14;19
2ªDose;2021-04-20;99
2ªDose;2021-04-22;64
