Dose Aplicada;Data;Quantidade
1ªDose;2021-01-25;293
1ªDose;2021-01-26;9
1ªDose;2021-01-27;1
1ªDose;2021-01-28;3
1ªDose;2021-02-01;644
1ªDose;2021-02-02;202
1ªDose;2021-02-03;32
1ªDose;2021-02-04;324
1ªDose;2021-02-05;257
1ªDose;2021-02-06;638
1ªDose;2021-02-09;138
1ªDose;2021-02-10;507
1ªDose;2021-02-11;360
1ªDose;2021-02-12;205
1ªDose;2021-02-13;1
1ªDose;2021-02-15;219
1ªDose;2021-02-16;2
1ªDose;2021-02-18;9
1ªDose;2021-02-19;119
1ªDose;2021-02-20;85
1ªDose;2021-02-22;10
1ªDose;2021-02-26;5
1ªDose;2021-02-27;1969
1ªDose;2021-02-28;910
1ªDose;2021-03-01;697
1ªDose;2021-03-02;780
1ªDose;2021-03-03;1000
1ªDose;2021-03-04;703
1ªDose;2021-03-05;586
1ªDose;2021-03-06;943
1ªDose;2021-03-07;202
1ªDose;2021-03-11;1
1ªDose;2021-03-27;1
1ªDose;2021-04-08;1
1ªDose;2021-04-10;2112
1ªDose;2021-04-12;172
1ªDose;2021-04-13;65
1ªDose;2021-04-14;4
1ªDose;2021-04-16;517
1ªDose;2021-04-17;2598
1ªDose;2021-04-18;401
1ªDose;2021-04-19;1823
1ªDose;2021-04-20;1458
1ªDose;2021-04-21;1405
1ªDose;2021-04-22;788
1ªDose;2021-04-23;782
1ªDose;2021-04-24;518
1ªDose;2021-04-25;233
1ªDose;2021-04-26;533
1ªDose;2021-04-27;2059
1ªDose;2021-04-28;1298
1ªDose;2021-04-29;1171
1ªDose;2021-04-30;964
1ªDose;2021-05-01;358
2ªDose;2021-02-01;3
2ªDose;2021-02-04;1
2ªDose;2021-02-06;1
2ªDose;2021-02-18;1
2ªDose;2021-02-19;1
2ªDose;2021-02-20;1
2ªDose;2021-02-27;2
2ªDose;2021-02-28;1
2ªDose;2021-03-01;1
2ªDose;2021-03-03;1
2ªDose;2021-03-04;1
2ªDose;2021-03-05;1
2ªDose;2021-04-15;34
2ªDose;2021-04-16;253
2ªDose;2021-04-17;101
2ªDose;2021-04-18;36
2ªDose;2021-04-19;140
2ªDose;2021-04-20;169
2ªDose;2021-04-21;215
2ªDose;2021-04-22;329
2ªDose;2021-04-23;351
2ªDose;2021-04-24;304
2ªDose;2021-04-25;41
2ªDose;2021-04-26;314
2ªDose;2021-04-27;68
2ªDose;2021-04-28;91
2ªDose;2021-04-29;174
2ªDose;2021-04-30;192
2ªDose;2021-05-01;106
