Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;74
1ªDose;2021-01-26;90
1ªDose;2021-01-27;77
1ªDose;2021-01-29;18
1ªDose;2021-02-01;30
1ªDose;2021-02-03;96
1ªDose;2021-02-04;3
1ªDose;2021-02-05;48
1ªDose;2021-02-06;1
1ªDose;2021-02-08;35
1ªDose;2021-02-10;204
1ªDose;2021-02-11;96
1ªDose;2021-02-12;79
1ªDose;2021-02-16;1
1ªDose;2021-02-18;1
1ªDose;2021-02-19;20
1ªDose;2021-02-23;1
1ªDose;2021-02-24;40
1ªDose;2021-02-25;10
1ªDose;2021-02-26;93
1ªDose;2021-03-01;76
1ªDose;2021-03-02;120
1ªDose;2021-03-03;108
1ªDose;2021-03-04;124
1ªDose;2021-03-05;13
1ªDose;2021-03-06;1
1ªDose;2021-03-09;220
1ªDose;2021-03-10;2
1ªDose;2021-03-11;6
1ªDose;2021-03-12;1
1ªDose;2021-03-13;367
1ªDose;2021-03-15;7
1ªDose;2021-03-16;587
1ªDose;2021-03-17;1
1ªDose;2021-03-18;5
1ªDose;2021-03-19;65
1ªDose;2021-03-21;3
1ªDose;2021-03-22;2
1ªDose;2021-03-23;816
1ªDose;2021-03-24;2
1ªDose;2021-03-26;539
1ªDose;2021-03-27;567
1ªDose;2021-03-28;1
1ªDose;2021-03-29;21
1ªDose;2021-03-30;597
1ªDose;2021-03-31;28
1ªDose;2021-04-01;595
1ªDose;2021-04-02;1269
1ªDose;2021-04-03;1491
1ªDose;2021-04-05;12
1ªDose;2021-04-06;20
1ªDose;2021-04-07;13
1ªDose;2021-04-08;17
1ªDose;2021-04-09;16
1ªDose;2021-04-10;4
1ªDose;2021-04-11;9
1ªDose;2021-04-13;7
1ªDose;2021-04-16;12
1ªDose;2021-04-17;2
1ªDose;2021-04-18;1
1ªDose;2021-04-19;3
1ªDose;2021-04-20;2
1ªDose;2021-04-21;1
1ªDose;2021-04-22;1
1ªDose;2021-04-23;8
1ªDose;2021-04-24;325
1ªDose;2021-05-01;1
2ªDose;2021-02-05;1
2ªDose;2021-02-08;1
2ªDose;2021-02-17;6
2ªDose;2021-02-18;168
2ªDose;2021-02-19;52
2ªDose;2021-02-20;3
2ªDose;2021-02-21;6
2ªDose;2021-02-22;5
2ªDose;2021-02-23;139
2ªDose;2021-02-24;85
2ªDose;2021-02-25;16
2ªDose;2021-03-01;1
2ªDose;2021-03-02;3
2ªDose;2021-03-03;4
2ªDose;2021-03-04;5
2ªDose;2021-03-05;190
2ªDose;2021-03-06;171
2ªDose;2021-03-08;1
2ªDose;2021-03-09;1
2ªDose;2021-03-10;43
2ªDose;2021-03-11;34
2ªDose;2021-03-12;109
2ªDose;2021-03-13;1
2ªDose;2021-03-15;6
2ªDose;2021-03-16;4
2ªDose;2021-03-17;1
2ªDose;2021-03-18;6
2ªDose;2021-03-19;1
2ªDose;2021-03-20;1
2ªDose;2021-03-22;1
2ªDose;2021-03-23;5
2ªDose;2021-03-24;129
2ªDose;2021-03-26;2
2ªDose;2021-03-29;21
2ªDose;2021-03-30;3
2ªDose;2021-03-31;16
2ªDose;2021-04-01;19
2ªDose;2021-04-02;6
2ªDose;2021-04-03;5
2ªDose;2021-04-05;50
2ªDose;2021-04-06;76
2ªDose;2021-04-07;89
2ªDose;2021-04-08;110
2ªDose;2021-04-09;62
2ªDose;2021-04-10;527
2ªDose;2021-04-13;14
2ªDose;2021-04-14;21
2ªDose;2021-04-17;519
2ªDose;2021-04-19;369
2ªDose;2021-04-20;480
2ªDose;2021-04-21;335
2ªDose;2021-04-22;1
2ªDose;2021-04-23;3
2ªDose;2021-04-26;125
2ªDose;2021-04-27;248
2ªDose;2021-04-28;133
2ªDose;2021-04-29;3
