Dose Aplicada;Data;Quantidade
1ªDose;2021-01-22;4
1ªDose;2021-01-26;4
1ªDose;2021-01-27;7
1ªDose;2021-02-01;1
1ªDose;2021-02-02;3
1ªDose;2021-02-09;9
1ªDose;2021-02-10;48
1ªDose;2021-02-11;9
1ªDose;2021-02-12;16
1ªDose;2021-02-15;2
1ªDose;2021-02-18;9
1ªDose;2021-02-19;9
1ªDose;2021-02-23;22
1ªDose;2021-02-24;42
1ªDose;2021-02-25;21
1ªDose;2021-03-01;15
1ªDose;2021-03-02;36
1ªDose;2021-03-03;31
1ªDose;2021-03-04;9
1ªDose;2021-03-08;2
1ªDose;2021-03-09;33
1ªDose;2021-03-10;30
1ªDose;2021-03-11;25
1ªDose;2021-03-12;5
1ªDose;2021-03-16;221
1ªDose;2021-03-17;45
1ªDose;2021-03-23;296
1ªDose;2021-03-24;8
1ªDose;2021-03-25;801
1ªDose;2021-03-26;16
1ªDose;2021-03-27;1
1ªDose;2021-03-29;1
1ªDose;2021-03-30;684
1ªDose;2021-04-01;78
1ªDose;2021-04-05;13
1ªDose;2021-04-06;49
1ªDose;2021-04-07;1
1ªDose;2021-04-08;3
1ªDose;2021-04-09;7
1ªDose;2021-04-12;1
1ªDose;2021-04-13;41
1ªDose;2021-04-14;1
1ªDose;2021-04-15;7
1ªDose;2021-04-20;49
1ªDose;2021-04-21;1
1ªDose;2021-04-22;8
1ªDose;2021-04-23;7
1ªDose;2021-04-28;7
1ªDose;2021-04-29;4
2ªDose;2021-02-13;1
2ªDose;2021-02-15;48
2ªDose;2021-02-17;40
2ªDose;2021-02-18;37
2ªDose;2021-02-19;22
2ªDose;2021-02-22;18
2ªDose;2021-02-23;3
2ªDose;2021-02-24;23
2ªDose;2021-02-25;21
2ªDose;2021-02-26;2
2ªDose;2021-03-01;2
2ªDose;2021-03-02;4
2ªDose;2021-03-04;1
2ªDose;2021-03-08;29
2ªDose;2021-03-09;17
2ªDose;2021-03-10;3
2ªDose;2021-03-11;25
2ªDose;2021-03-12;12
2ªDose;2021-03-15;1
2ªDose;2021-03-16;18
2ªDose;2021-03-17;1
2ªDose;2021-03-19;1
2ªDose;2021-03-23;127
2ªDose;2021-03-24;10
2ªDose;2021-03-25;15
2ªDose;2021-03-26;6
2ªDose;2021-03-30;55
2ªDose;2021-04-01;55
2ªDose;2021-04-05;6
2ªDose;2021-04-06;10
2ªDose;2021-04-07;6
2ªDose;2021-04-08;219
2ªDose;2021-04-09;6
2ªDose;2021-04-10;5
2ªDose;2021-04-12;1
2ªDose;2021-04-13;26
2ªDose;2021-04-15;268
2ªDose;2021-04-20;810
2ªDose;2021-04-22;539
2ªDose;2021-04-23;1
2ªDose;2021-04-28;2
2ªDose;2021-04-29;12
2ªDose;2021-04-30;1
