Dose Aplicada;Data;Quantidade
1ªDose;2021-02-04;1
1ªDose;2021-02-09;18
1ªDose;2021-02-12;9
1ªDose;2021-03-01;9
1ªDose;2021-03-03;11
1ªDose;2021-03-04;10
1ªDose;2021-03-09;2
1ªDose;2021-03-10;22
1ªDose;2021-03-11;10
1ªDose;2021-03-12;9
1ªDose;2021-03-15;20
1ªDose;2021-03-16;10
1ªDose;2021-03-22;29
1ªDose;2021-03-23;9
1ªDose;2021-03-24;18
1ªDose;2021-03-25;47
1ªDose;2021-03-26;68
1ªDose;2021-03-29;39
1ªDose;2021-03-30;59
1ªDose;2021-04-06;1
1ªDose;2021-04-12;39
1ªDose;2021-04-13;17
1ªDose;2021-04-16;1
1ªDose;2021-04-19;56
1ªDose;2021-04-20;37
1ªDose;2021-04-26;1
1ªDose;2021-04-27;62
2ªDose;2021-02-15;41
2ªDose;2021-02-16;15
2ªDose;2021-02-17;5
2ªDose;2021-02-18;3
2ªDose;2021-02-19;6
2ªDose;2021-02-22;1
2ªDose;2021-02-23;2
2ªDose;2021-03-01;1
2ªDose;2021-03-08;9
2ªDose;2021-03-09;19
2ªDose;2021-03-23;1
2ªDose;2021-03-29;11
2ªDose;2021-04-05;21
2ªDose;2021-04-06;8
2ªDose;2021-04-09;19
2ªDose;2021-04-12;7
2ªDose;2021-04-13;2
2ªDose;2021-04-16;28
2ªDose;2021-04-19;70
2ªDose;2021-04-20;71
2ªDose;2021-04-22;11
2ªDose;2021-04-23;39
2ªDose;2021-04-26;64
2ªDose;2021-04-27;12
