Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;17
1ªDose;2021-01-21;26
1ªDose;2021-01-25;7
1ªDose;2021-01-26;1
1ªDose;2021-01-29;43
1ªDose;2021-02-01;2
1ªDose;2021-02-02;13
1ªDose;2021-02-03;2
1ªDose;2021-02-08;6
1ªDose;2021-02-09;16
1ªDose;2021-02-10;32
1ªDose;2021-02-11;67
1ªDose;2021-02-12;4
1ªDose;2021-02-18;8
1ªDose;2021-02-19;36
1ªDose;2021-02-20;147
1ªDose;2021-02-22;22
1ªDose;2021-02-23;17
1ªDose;2021-02-26;6
1ªDose;2021-02-27;464
1ªDose;2021-03-01;20
1ªDose;2021-03-02;13
1ªDose;2021-03-03;17
1ªDose;2021-03-04;7
1ªDose;2021-03-05;11
1ªDose;2021-03-08;14
1ªDose;2021-03-09;1
1ªDose;2021-03-10;2
1ªDose;2021-03-11;15
1ªDose;2021-03-12;2
1ªDose;2021-03-13;115
1ªDose;2021-03-15;12
1ªDose;2021-03-16;9
1ªDose;2021-03-17;4
1ªDose;2021-03-18;2
1ªDose;2021-03-19;2
1ªDose;2021-03-20;198
1ªDose;2021-03-22;7
1ªDose;2021-03-24;15
1ªDose;2021-03-25;8
1ªDose;2021-03-26;1
1ªDose;2021-03-27;545
1ªDose;2021-03-29;5
1ªDose;2021-03-31;501
1ªDose;2021-04-05;25
1ªDose;2021-04-06;5
1ªDose;2021-04-07;8
1ªDose;2021-04-08;1
1ªDose;2021-04-10;130
1ªDose;2021-04-12;1
1ªDose;2021-04-14;35
1ªDose;2021-04-15;2
1ªDose;2021-04-19;310
1ªDose;2021-04-20;9
1ªDose;2021-04-22;1
1ªDose;2021-04-23;4
1ªDose;2021-04-26;7
1ªDose;2021-04-28;260
1ªDose;2021-04-29;4
1ªDose;2021-04-30;1
2ªDose;2021-02-18;102
2ªDose;2021-02-19;21
2ªDose;2021-02-22;45
2ªDose;2021-02-23;26
2ªDose;2021-02-24;2
2ªDose;2021-02-25;18
2ªDose;2021-02-26;3
2ªDose;2021-03-01;4
2ªDose;2021-03-02;4
2ªDose;2021-03-03;1
2ªDose;2021-03-04;2
2ªDose;2021-03-05;1
2ªDose;2021-03-08;58
2ªDose;2021-03-09;8
2ªDose;2021-03-10;2
2ªDose;2021-03-11;1
2ªDose;2021-03-12;3
2ªDose;2021-03-15;4
2ªDose;2021-03-16;15
2ªDose;2021-03-17;77
2ªDose;2021-03-18;12
2ªDose;2021-03-19;3
2ªDose;2021-03-20;3
2ªDose;2021-03-22;1
2ªDose;2021-03-23;9
2ªDose;2021-03-24;160
2ªDose;2021-03-25;13
2ªDose;2021-03-26;2
2ªDose;2021-03-27;14
2ªDose;2021-03-29;24
2ªDose;2021-03-31;12
2ªDose;2021-04-05;7
2ªDose;2021-04-06;28
2ªDose;2021-04-07;91
2ªDose;2021-04-08;22
2ªDose;2021-04-14;169
2ªDose;2021-04-15;36
2ªDose;2021-04-19;33
2ªDose;2021-04-20;31
2ªDose;2021-04-22;533
2ªDose;2021-04-23;1
2ªDose;2021-04-26;369
2ªDose;2021-04-28;1
2ªDose;2021-04-29;1
