Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;308
1ªDose;2021-01-21;168
1ªDose;2021-01-22;126
1ªDose;2021-01-24;75
1ªDose;2021-01-25;39
1ªDose;2021-01-26;46
1ªDose;2021-01-27;25
1ªDose;2021-01-28;73
1ªDose;2021-01-29;169
1ªDose;2021-02-01;36
1ªDose;2021-02-02;260
1ªDose;2021-02-03;5
1ªDose;2021-02-04;304
1ªDose;2021-02-05;195
1ªDose;2021-02-08;3
1ªDose;2021-02-09;157
1ªDose;2021-02-10;157
1ªDose;2021-02-11;54
1ªDose;2021-02-12;96
1ªDose;2021-02-17;43
1ªDose;2021-02-18;149
1ªDose;2021-02-19;14
1ªDose;2021-02-22;11
1ªDose;2021-02-23;14
1ªDose;2021-02-24;8
1ªDose;2021-02-25;34
1ªDose;2021-02-26;41
1ªDose;2021-02-27;85
1ªDose;2021-02-28;5
1ªDose;2021-03-01;800
1ªDose;2021-03-02;88
1ªDose;2021-03-03;16
1ªDose;2021-03-04;30
1ªDose;2021-03-05;17
1ªDose;2021-03-08;18
1ªDose;2021-03-09;60
1ªDose;2021-03-10;41
1ªDose;2021-03-11;61
1ªDose;2021-03-12;69
1ªDose;2021-03-13;83
1ªDose;2021-03-15;74
1ªDose;2021-03-16;47
1ªDose;2021-03-17;88
1ªDose;2021-03-18;50
1ªDose;2021-03-19;158
1ªDose;2021-03-20;118
1ªDose;2021-03-22;58
1ªDose;2021-03-23;337
1ªDose;2021-03-24;399
1ªDose;2021-03-25;700
1ªDose;2021-03-26;783
1ªDose;2021-03-27;1733
1ªDose;2021-03-28;589
1ªDose;2021-03-29;264
1ªDose;2021-03-30;159
1ªDose;2021-03-31;555
1ªDose;2021-04-01;46
1ªDose;2021-04-05;63
1ªDose;2021-04-06;110
1ªDose;2021-04-07;61
1ªDose;2021-04-08;40
1ªDose;2021-04-09;31
1ªDose;2021-04-12;386
1ªDose;2021-04-13;129
1ªDose;2021-04-14;26
1ªDose;2021-04-15;124
1ªDose;2021-04-16;153
1ªDose;2021-04-17;1081
1ªDose;2021-04-19;64
1ªDose;2021-04-20;42
1ªDose;2021-04-21;17
1ªDose;2021-04-22;63
1ªDose;2021-04-23;31
1ªDose;2021-04-24;24
1ªDose;2021-04-26;34
1ªDose;2021-04-27;526
1ªDose;2021-04-28;142
1ªDose;2021-04-29;51
1ªDose;2021-04-30;72
2ªDose;2021-01-26;1
2ªDose;2021-02-01;1
2ªDose;2021-02-17;389
2ªDose;2021-02-18;137
2ªDose;2021-02-19;95
2ªDose;2021-02-22;97
2ªDose;2021-02-23;219
2ªDose;2021-02-24;79
2ªDose;2021-02-25;2
2ªDose;2021-02-26;5
2ªDose;2021-02-27;1
2ªDose;2021-03-01;1
2ªDose;2021-03-03;6
2ªDose;2021-03-04;3
2ªDose;2021-03-05;1
2ªDose;2021-03-06;2
2ªDose;2021-03-08;130
2ªDose;2021-03-09;134
2ªDose;2021-03-10;100
2ªDose;2021-03-11;35
2ªDose;2021-03-12;17
2ªDose;2021-03-15;88
2ªDose;2021-03-16;53
2ªDose;2021-03-17;19
2ªDose;2021-03-18;20
2ªDose;2021-03-19;27
2ªDose;2021-03-20;3
2ªDose;2021-03-22;9
2ªDose;2021-03-23;11
2ªDose;2021-03-24;17
2ªDose;2021-03-25;22
2ªDose;2021-03-26;107
2ªDose;2021-03-27;16
2ªDose;2021-03-28;1
2ªDose;2021-03-29;11
2ªDose;2021-03-30;39
2ªDose;2021-03-31;12
2ªDose;2021-04-01;4
2ªDose;2021-04-05;12
2ªDose;2021-04-06;7
2ªDose;2021-04-07;6
2ªDose;2021-04-08;40
2ªDose;2021-04-09;36
2ªDose;2021-04-12;94
2ªDose;2021-04-13;66
2ªDose;2021-04-14;82
2ªDose;2021-04-15;47
2ªDose;2021-04-16;126
2ªDose;2021-04-17;126
2ªDose;2021-04-19;234
2ªDose;2021-04-20;300
2ªDose;2021-04-21;462
2ªDose;2021-04-22;987
2ªDose;2021-04-23;544
2ªDose;2021-04-24;830
2ªDose;2021-04-26;636
2ªDose;2021-04-27;283
2ªDose;2021-04-28;210
2ªDose;2021-04-29;75
2ªDose;2021-04-30;142
2ªDose;2021-05-01;56
