;neg-Covid-19-AstraZeneca;neg-Covid-19-Coronavac-Sinovac/Butantan;neg-Vacina covid-19 - BNT162b2 - BioNTech/Fosun Pharma/Pfizer;nul-Covid-19-AstraZeneca;nul-Covid-19-Coronavac-Sinovac/Butantan;nul-Vacina covid-19 - BNT162b2 - BioNTech/Fosun Pharma/Pfizer;pos-Covid-19-AstraZeneca;pos-Covid-19-Coronavac-Sinovac/Butantan;pos-Vacina covid-19 - BNT162b2 - BioNTech/Fosun Pharma/Pfizer
2021-01-19;0.0;0.0;0.0;;;;;;
2021-01-20;0.0;0.0;0.0;;;;;;
2021-01-21;0.0;0.0;0.0;;;;;;
2021-01-22;0.0;0.0;0.0;;;;;;
2021-01-23;0.0;0.0;0.0;;;;;;
2021-01-24;0.0;0.0;0.0;;;;;;
2021-01-25;0.0;0.0;0.0;;;;;;
2021-01-26;0.0;0.0;0.0;;;;;;
2021-01-27;0.0;0.0;0.0;;;;;;
2021-01-28;0.0;0.0;0.0;;;;;;
2021-01-29;0.0;0.0;0.0;;;;;;
2021-01-30;0.0;0.0;0.0;;;;;;
2021-01-31;0.0;0.0;0.0;;;;;;
2021-02-01;0.0;0.0;0.0;;;;;;
2021-02-02;0.0;3.0;0.0;;;;;;
2021-02-03;0.0;1.0;0.0;;;;;;
2021-02-04;0.0;0.0;0.0;;;;;;
2021-02-05;0.0;0.0;0.0;;;;;;
2021-02-06;0.0;0.0;0.0;;;;;;
2021-02-07;0.0;0.0;0.0;;;;;;
2021-02-08;0.0;2.0;0.0;;;;;;
2021-02-09;0.0;1.0;0.0;;;;;;
2021-02-10;0.0;2.0;0.0;;;;;;
2021-02-11;0.0;0.0;0.0;;;;;;
2021-02-12;0.0;0.0;0.0;;;;;;
2021-02-13;0.0;2.0;0.0;;;;;;
2021-02-14;0.0;1.0;0.0;;;;;;
2021-02-15;0.0;6.0;0.0;;;;;;
2021-02-16;0.0;3.0;0.0;;;;;;
2021-02-17;0.0;5.0;0.0;;;;;;
2021-02-18;0.0;2.0;0.0;;;;;;
2021-02-19;0.0;1.0;0.0;;;;;;
2021-02-20;0.0;0.0;0.0;;;;;;
2021-02-21;0.0;2.0;0.0;;;;;;
2021-02-22;1.0;3.0;0.0;;;;;;
2021-02-23;0.0;2.0;0.0;;;;;;
2021-02-24;0.0;0.0;0.0;;;;;;
2021-02-25;0.0;2.0;0.0;;;;;;
2021-02-26;0.0;2.0;0.0;;;;;;
2021-02-27;0.0;0.0;0.0;;;;;;
2021-02-28;0.0;1.0;0.0;;;;;;
2021-03-01;0.0;2.0;0.0;;;;;;
2021-03-02;0.0;3.0;0.0;;;;;;
2021-03-03;0.0;0.0;0.0;;;;;;
2021-03-04;0.0;0.0;0.0;;;;;;
2021-03-05;0.0;0.0;0.0;;;;;;
2021-03-06;0.0;0.0;0.0;;;;;;
2021-03-07;0.0;0.0;0.0;;;;;;
2021-03-08;0.0;2.0;0.0;;;;;;
2021-03-09;3.0;1.0;0.0;;;;;;
2021-03-10;22.0;0.0;0.0;;;;;;
2021-03-11;14.0;0.0;0.0;;;;;;
2021-03-12;0.0;5.0;0.0;;;;;;
2021-03-13;0.0;0.0;0.0;;;;;;
2021-03-14;0.0;0.0;0.0;;;;;;
2021-03-15;3.0;4.0;0.0;;;;;;
2021-03-16;1.0;0.0;0.0;;;;;;
2021-03-17;0.0;1.0;0.0;;;;;;
2021-03-18;0.0;0.0;0.0;;;;;;
2021-03-19;0.0;0.0;0.0;;;;;;
2021-03-20;0.0;0.0;0.0;;;;;;
2021-03-21;0.0;0.0;0.0;;;;;;
2021-03-22;0.0;0.0;0.0;;;;;;
2021-03-23;0.0;0.0;0.0;;;;;;
2021-03-24;0.0;2.0;0.0;;;;;;
2021-03-25;1.0;1.0;0.0;;;;;;
2021-03-26;1.0;1.0;0.0;;;;;;
2021-03-27;0.0;0.0;0.0;;;;;;
2021-03-28;1.0;0.0;0.0;;;;;;
2021-03-29;0.0;0.0;0.0;;;;;;
2021-03-30;0.0;0.0;0.0;;;;;;
2021-03-31;0.0;1.0;0.0;;;;;;
2021-04-01;0.0;0.0;0.0;;;;;;
2021-04-02;0.0;0.0;0.0;;;;;;
2021-04-03;0.0;0.0;0.0;;;;;;
2021-04-04;0.0;1.0;0.0;;;;;;
2021-04-05;0.0;1.0;0.0;;;;;;
2021-04-06;1.0;3.0;0.0;;;;;;
2021-04-07;0.0;3.0;0.0;;;;;;
2021-04-08;0.0;0.0;0.0;;;;;;
2021-04-09;0.0;0.0;0.0;;;;;;
2021-04-10;0.0;0.0;0.0;;;;;;
2021-04-11;0.0;0.0;0.0;;;;;;
2021-04-12;0.0;1.0;0.0;;;;;;
2021-04-13;0.0;0.0;0.0;;;;;;
2021-04-14;0.0;23.0;0.0;;;;;;
2021-04-15;0.0;6.0;0.0;;;;;;
2021-04-16;0.0;0.0;0.0;;;;;;
2021-04-17;0.0;0.0;0.0;;;;;;
2021-04-18;0.0;0.0;0.0;;;;;;
2021-04-19;0.0;5.0;0.0;;;;;;
2021-04-20;0.0;1.0;0.0;;;;;;
2021-04-21;0.0;0.0;0.0;;;;;;
2021-04-22;0.0;4.0;0.0;;;;;;
2021-04-23;0.0;2.0;0.0;;;;;;
2021-04-24;0.0;0.0;0.0;;;;;;
2021-04-25;0.0;0.0;0.0;;;;;;
2021-04-26;1.0;2.0;0.0;;;;;;
2021-04-27;0.0;0.0;0.0;;;;;;
2021-04-28;2.0;1.0;0.0;;;;;;
2021-04-29;0.0;0.0;0.0;;;;;;
2021-04-30;0.0;0.0;0.0;;;;;;
2021-05-01;0.0;0.0;0.0;;;;;;
2021-05-02;0.0;0.0;0.0;;;;;;
2021-05-03;0.0;0.0;0.0;;;;;;
2021-05-04;0.0;0.0;0.0;;;;;;
2021-01-19;;;;0.0;0.0;0.0;;;
2021-01-20;;;;0.0;0.0;0.0;;;
2021-01-21;;;;0.0;0.0;0.0;;;
2021-01-22;;;;0.0;0.0;0.0;;;
2021-01-23;;;;0.0;0.0;0.0;;;
2021-01-24;;;;0.0;0.0;0.0;;;
2021-01-25;;;;0.0;0.0;0.0;;;
2021-01-26;;;;0.0;0.0;0.0;;;
2021-01-27;;;;0.0;0.0;0.0;;;
2021-01-28;;;;0.0;0.0;0.0;;;
2021-01-29;;;;0.0;0.0;0.0;;;
2021-01-30;;;;0.0;0.0;0.0;;;
2021-01-31;;;;0.0;0.0;0.0;;;
2021-02-01;;;;0.0;0.0;0.0;;;
2021-02-02;;;;0.0;0.0;0.0;;;
2021-02-03;;;;0.0;0.0;0.0;;;
2021-02-04;;;;0.0;26.0;0.0;;;
2021-02-05;;;;0.0;4.0;0.0;;;
2021-02-06;;;;0.0;13.0;0.0;;;
2021-02-07;;;;0.0;3.0;0.0;;;
2021-02-08;;;;0.0;27.0;0.0;;;
2021-02-09;;;;0.0;21.0;0.0;;;
2021-02-10;;;;0.0;8.0;0.0;;;
2021-02-11;;;;0.0;29.0;0.0;;;
2021-02-12;;;;0.0;65.0;0.0;;;
2021-02-13;;;;0.0;143.0;0.0;;;
2021-02-14;;;;0.0;10.0;0.0;;;
2021-02-15;;;;0.0;92.0;0.0;;;
2021-02-16;;;;0.0;149.0;0.0;;;
2021-02-17;;;;0.0;575.0;0.0;;;
2021-02-18;;;;0.0;570.0;0.0;;;
2021-02-19;;;;0.0;146.0;0.0;;;
2021-02-20;;;;0.0;147.0;0.0;;;
2021-02-21;;;;0.0;116.0;0.0;;;
2021-02-22;;;;0.0;157.0;0.0;;;
2021-02-23;;;;0.0;280.0;0.0;;;
2021-02-24;;;;0.0;185.0;0.0;;;
2021-02-25;;;;0.0;79.0;0.0;;;
2021-02-26;;;;0.0;516.0;0.0;;;
2021-02-27;;;;0.0;54.0;0.0;;;
2021-02-28;;;;0.0;22.0;0.0;;;
2021-03-01;;;;0.0;184.0;0.0;;;
2021-03-02;;;;0.0;207.0;0.0;;;
2021-03-03;;;;0.0;111.0;0.0;;;
2021-03-04;;;;0.0;121.0;0.0;;;
2021-03-05;;;;0.0;84.0;0.0;;;
2021-03-06;;;;0.0;13.0;0.0;;;
2021-03-07;;;;0.0;44.0;0.0;;;
2021-03-08;;;;0.0;50.0;0.0;;;
2021-03-09;;;;0.0;115.0;0.0;;;
2021-03-10;;;;0.0;324.0;0.0;;;
2021-03-11;;;;0.0;177.0;0.0;;;
2021-03-12;;;;0.0;161.0;0.0;;;
2021-03-13;;;;0.0;29.0;0.0;;;
2021-03-14;;;;0.0;9.0;0.0;;;
2021-03-15;;;;0.0;118.0;0.0;;;
2021-03-16;;;;0.0;309.0;0.0;;;
2021-03-17;;;;0.0;180.0;0.0;;;
2021-03-18;;;;0.0;161.0;0.0;;;
2021-03-19;;;;0.0;65.0;0.0;;;
2021-03-20;;;;0.0;11.0;0.0;;;
2021-03-21;;;;0.0;14.0;0.0;;;
2021-03-22;;;;0.0;107.0;0.0;;;
2021-03-23;;;;0.0;97.0;0.0;;;
2021-03-24;;;;0.0;146.0;0.0;;;
2021-03-25;;;;0.0;219.0;0.0;;;
2021-03-26;;;;0.0;102.0;0.0;;;
2021-03-27;;;;0.0;52.0;0.0;;;
2021-03-28;;;;0.0;3.0;0.0;;;
2021-03-29;;;;0.0;117.0;0.0;;;
2021-03-30;;;;0.0;116.0;0.0;;;
2021-03-31;;;;0.0;84.0;0.0;;;
2021-04-01;;;;0.0;494.0;0.0;;;
2021-04-02;;;;0.0;90.0;0.0;;;
2021-04-03;;;;0.0;17.0;0.0;;;
2021-04-04;;;;0.0;14.0;0.0;;;
2021-04-05;;;;0.0;106.0;0.0;;;
2021-04-06;;;;0.0;237.0;0.0;;;
2021-04-07;;;;0.0;446.0;0.0;;;
2021-04-08;;;;10.0;571.0;0.0;;;
2021-04-09;;;;9.0;157.0;0.0;;;
2021-04-10;;;;0.0;96.0;0.0;;;
2021-04-11;;;;0.0;2.0;0.0;;;
2021-04-12;;;;2.0;161.0;0.0;;;
2021-04-13;;;;6.0;137.0;0.0;;;
2021-04-14;;;;0.0;986.0;0.0;;;
2021-04-15;;;;0.0;613.0;0.0;;;
2021-04-16;;;;19.0;313.0;0.0;;;
2021-04-17;;;;0.0;205.0;0.0;;;
2021-04-18;;;;0.0;43.0;0.0;;;
2021-04-19;;;;0.0;180.0;0.0;;;
2021-04-20;;;;28.0;313.0;0.0;;;
2021-04-21;;;;10.0;59.0;0.0;;;
2021-04-22;;;;31.0;358.0;0.0;;;
2021-04-23;;;;3.0;218.0;0.0;;;
2021-04-24;;;;0.0;113.0;0.0;;;
2021-04-25;;;;0.0;98.0;0.0;;;
2021-04-26;;;;30.0;530.0;0.0;;;
2021-04-27;;;;24.0;1069.0;0.0;;;
2021-04-28;;;;14.0;752.0;0.0;;;
2021-04-29;;;;2.0;392.0;0.0;;;
2021-04-30;;;;0.0;11.0;0.0;;;
2021-05-01;;;;0.0;0.0;0.0;;;
2021-05-02;;;;0.0;0.0;0.0;;;
2021-05-03;;;;0.0;0.0;0.0;;;
2021-05-04;;;;0.0;0.0;0.0;;;
2021-01-19;;;;;;;0.0;0.0;0.0
2021-01-20;;;;;;;0.0;0.0;0.0
2021-01-21;;;;;;;0.0;0.0;0.0
2021-01-22;;;;;;;0.0;0.0;0.0
2021-01-23;;;;;;;0.0;0.0;0.0
2021-01-24;;;;;;;0.0;0.0;0.0
2021-01-25;;;;;;;0.0;0.0;0.0
2021-01-26;;;;;;;0.0;0.0;0.0
2021-01-27;;;;;;;0.0;0.0;0.0
2021-01-28;;;;;;;0.0;0.0;0.0
2021-01-29;;;;;;;0.0;0.0;0.0
2021-01-30;;;;;;;0.0;0.0;0.0
2021-01-31;;;;;;;0.0;0.0;0.0
2021-02-01;;;;;;;0.0;0.0;0.0
2021-02-02;;;;;;;0.0;0.0;0.0
2021-02-03;;;;;;;0.0;0.0;0.0
2021-02-04;;;;;;;0.0;0.0;0.0
2021-02-05;;;;;;;0.0;0.0;0.0
2021-02-06;;;;;;;0.0;0.0;0.0
2021-02-07;;;;;;;0.0;0.0;0.0
2021-02-08;;;;;;;0.0;0.0;0.0
2021-02-09;;;;;;;0.0;0.0;0.0
2021-02-10;;;;;;;0.0;0.0;0.0
2021-02-11;;;;;;;0.0;0.0;0.0
2021-02-12;;;;;;;0.0;0.0;0.0
2021-02-13;;;;;;;0.0;0.0;0.0
2021-02-14;;;;;;;0.0;0.0;0.0
2021-02-15;;;;;;;0.0;0.0;0.0
2021-02-16;;;;;;;0.0;1.0;0.0
2021-02-17;;;;;;;0.0;87.0;0.0
2021-02-18;;;;;;;0.0;178.0;0.0
2021-02-19;;;;;;;0.0;223.0;0.0
2021-02-20;;;;;;;0.0;231.0;0.0
2021-02-21;;;;;;;0.0;240.0;0.0
2021-02-22;;;;;;;0.0;216.0;0.0
2021-02-23;;;;;;;0.0;211.0;0.0
2021-02-24;;;;;;;0.0;235.0;0.0
2021-02-25;;;;;;;0.0;279.0;0.0
2021-02-26;;;;;;;0.0;352.0;0.0
2021-02-27;;;;;;;0.0;352.0;0.0
2021-02-28;;;;;;;0.0;364.0;0.0
2021-03-01;;;;;;;0.0;402.0;0.0
2021-03-02;;;;;;;0.0;387.0;0.0
2021-03-03;;;;;;;0.0;380.0;0.0
2021-03-04;;;;;;;0.0;402.0;0.0
2021-03-05;;;;;;;0.0;395.0;0.0
2021-03-06;;;;;;;0.0;401.0;0.0
2021-03-07;;;;;;;0.0;408.0;0.0
2021-03-08;;;;;;;0.0;429.0;0.0
2021-03-09;;;;;;;0.0;423.0;0.0
2021-03-10;;;;;;;0.0;455.0;0.0
2021-03-11;;;;;;;0.0;474.0;0.0
2021-03-12;;;;;;;0.0;509.0;0.0
2021-03-13;;;;;;;0.0;521.0;0.0
2021-03-14;;;;;;;0.0;568.0;0.0
2021-03-15;;;;;;;0.0;562.0;0.0
2021-03-16;;;;;;;0.0;568.0;0.0
2021-03-17;;;;;;;0.0;519.0;0.0
2021-03-18;;;;;;;0.0;541.0;0.0
2021-03-19;;;;;;;0.0;551.0;0.0
2021-03-20;;;;;;;0.0;571.0;0.0
2021-03-21;;;;;;;0.0;575.0;0.0
2021-03-22;;;;;;;0.0;593.0;0.0
2021-03-23;;;;;;;0.0;544.0;0.0
2021-03-24;;;;;;;0.0;544.0;0.0
2021-03-25;;;;;;;0.0;527.0;0.0
2021-03-26;;;;;;;0.0;485.0;0.0
2021-03-27;;;;;;;0.0;466.0;0.0
2021-03-28;;;;;;;0.0;491.0;0.0
2021-03-29;;;;;;;0.0;499.0;0.0
2021-03-30;;;;;;;0.0;540.0;0.0
2021-03-31;;;;;;;0.0;521.0;0.0
2021-04-01;;;;;;;0.0;682.0;0.0
2021-04-02;;;;;;;0.0;837.0;0.0
2021-04-03;;;;;;;0.0;831.0;0.0
2021-04-04;;;;;;;0.0;820.0;0.0
2021-04-05;;;;;;;0.0;560.0;0.0
2021-04-06;;;;;;;0.0;580.0;0.0
2021-04-07;;;;;;;0.0;711.0;0.0
2021-04-08;;;;;;;0.0;871.0;0.0
2021-04-09;;;;;;;0.0;845.0;0.0
2021-04-10;;;;;;;0.0;794.0;0.0
2021-04-11;;;;;;;0.0;788.0;0.0
2021-04-12;;;;;;;0.0;652.0;0.0
2021-04-13;;;;;;;0.0;731.0;0.0
2021-04-14;;;;;;;0.0;559.0;0.0
2021-04-15;;;;;;;0.0;668.0;0.0
2021-04-16;;;;;;;0.0;542.0;0.0
2021-04-17;;;;;;;0.0;498.0;0.0
2021-04-18;;;;;;;0.0;471.0;0.0
2021-04-19;;;;;;;0.0;544.0;0.0
2021-04-20;;;;;;;0.0;567.0;0.0
2021-04-21;;;;;;;2.0;731.0;0.0
2021-04-22;;;;;;;2.0;776.0;0.0
2021-04-23;;;;;;;13.0;742.0;0.0
2021-04-24;;;;;;;46.0;666.0;0.0
2021-04-25;;;;;;;46.0;659.0;0.0
2021-04-26;;;;;;;65.0;471.0;0.0
2021-04-27;;;;;;;87.0;738.0;0.0
2021-04-28;;;;;;;40.0;330.0;0.0
2021-04-29;;;;;;;19.0;55.0;0.0
2021-04-30;;;;;;;0.0;0.0;0.0
2021-05-01;;;;;;;0.0;0.0;0.0
2021-05-02;;;;;;;0.0;0.0;0.0
2021-05-03;;;;;;;0.0;0.0;0.0
2021-05-04;;;;;;;0.0;0.0;0.0
