Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;33
1ªDose;2021-01-20;166
1ªDose;2021-01-21;72
1ªDose;2021-01-25;90
1ªDose;2021-02-01;68
1ªDose;2021-02-02;22
1ªDose;2021-02-03;10
1ªDose;2021-02-04;71
1ªDose;2021-02-05;32
1ªDose;2021-02-09;74
1ªDose;2021-02-10;50
1ªDose;2021-02-11;75
1ªDose;2021-02-12;96
1ªDose;2021-02-13;1
1ªDose;2021-02-15;2
1ªDose;2021-02-17;4
1ªDose;2021-02-19;2
1ªDose;2021-02-26;1
1ªDose;2021-03-05;2
1ªDose;2021-03-08;1
1ªDose;2021-03-09;3
1ªDose;2021-03-10;67
1ªDose;2021-03-11;63
1ªDose;2021-03-12;106
1ªDose;2021-03-15;109
1ªDose;2021-03-16;2
1ªDose;2021-03-20;309
1ªDose;2021-03-21;2
1ªDose;2021-03-22;52
1ªDose;2021-03-23;224
1ªDose;2021-03-24;202
1ªDose;2021-03-25;203
1ªDose;2021-03-26;124
1ªDose;2021-03-27;238
1ªDose;2021-03-29;217
1ªDose;2021-03-30;213
1ªDose;2021-03-31;142
1ªDose;2021-04-04;1
1ªDose;2021-04-05;68
1ªDose;2021-04-06;1
1ªDose;2021-04-07;49
1ªDose;2021-04-10;2
1ªDose;2021-04-12;1
1ªDose;2021-04-17;2
1ªDose;2021-04-20;1
2ªDose;2021-01-19;1
2ªDose;2021-01-23;1
2ªDose;2021-01-25;1
2ªDose;2021-02-03;1
2ªDose;2021-02-04;1
2ªDose;2021-02-05;1
2ªDose;2021-02-09;18
2ªDose;2021-02-10;26
2ªDose;2021-02-11;34
2ªDose;2021-02-12;28
2ªDose;2021-02-15;1
2ªDose;2021-02-18;1
2ªDose;2021-02-20;1
2ªDose;2021-02-22;11
2ªDose;2021-02-23;29
2ªDose;2021-02-24;31
2ªDose;2021-02-26;7
2ªDose;2021-03-01;58
2ªDose;2021-03-02;20
2ªDose;2021-03-03;91
2ªDose;2021-03-04;48
2ªDose;2021-03-05;135
2ªDose;2021-03-08;7
2ªDose;2021-03-09;10
2ªDose;2021-03-10;4
2ªDose;2021-03-11;18
2ªDose;2021-03-12;1
2ªDose;2021-03-15;5
2ªDose;2021-03-16;6
2ªDose;2021-03-18;4
2ªDose;2021-03-19;1
2ªDose;2021-03-20;18
2ªDose;2021-03-22;6
2ªDose;2021-03-23;3
2ªDose;2021-03-25;2
2ªDose;2021-03-26;4
2ªDose;2021-03-27;1
2ªDose;2021-03-29;2
2ªDose;2021-03-30;63
2ªDose;2021-03-31;67
2ªDose;2021-04-01;1
2ªDose;2021-04-05;170
2ªDose;2021-04-06;24
2ªDose;2021-04-07;6
2ªDose;2021-04-08;3
2ªDose;2021-04-09;8
2ªDose;2021-04-10;254
2ªDose;2021-04-12;25
2ªDose;2021-04-17;419
2ªDose;2021-04-23;8
2ªDose;2021-04-24;139
2ªDose;2021-04-29;7
