Dose Aplicada;Data;Quantidade
1ªDose;2021-01-26;74
1ªDose;2021-01-27;29
1ªDose;2021-01-28;44
1ªDose;2021-01-29;58
1ªDose;2021-02-01;49
1ªDose;2021-02-02;32
1ªDose;2021-02-04;6
1ªDose;2021-02-21;1
1ªDose;2021-03-02;52
1ªDose;2021-03-03;89
1ªDose;2021-03-04;39
1ªDose;2021-03-05;40
1ªDose;2021-03-09;31
1ªDose;2021-03-30;29
1ªDose;2021-03-31;64
1ªDose;2021-04-12;10
1ªDose;2021-04-19;1
1ªDose;2021-04-20;211
1ªDose;2021-04-21;368
1ªDose;2021-04-22;124
1ªDose;2021-04-26;83
1ªDose;2021-04-27;116
1ªDose;2021-04-28;179
1ªDose;2021-04-29;109
1ªDose;2021-04-30;18
2ªDose;2021-02-01;1
2ªDose;2021-02-04;1
2ªDose;2021-02-12;5
2ªDose;2021-04-12;91
2ªDose;2021-04-19;2
2ªDose;2021-04-21;3
2ªDose;2021-04-27;1
2ªDose;2021-04-28;1
2ªDose;2021-04-29;18
2ªDose;2021-04-30;25
