;neg-Covid-19-AstraZeneca;neg-Covid-19-Coronavac-Sinovac/Butantan;neg-Vacina covid-19 - BNT162b2 - BioNTech/Fosun Pharma/Pfizer;nul-Covid-19-AstraZeneca;nul-Covid-19-Coronavac-Sinovac/Butantan;nul-Vacina covid-19 - BNT162b2 - BioNTech/Fosun Pharma/Pfizer;pos-Covid-19-AstraZeneca;pos-Covid-19-Coronavac-Sinovac/Butantan;pos-Vacina covid-19 - BNT162b2 - BioNTech/Fosun Pharma/Pfizer
2021-01-17;0.0;0.0;0.0;;;;;;
2021-01-18;0.0;0.0;0.0;;;;;;
2021-01-19;0.0;0.0;0.0;;;;;;
2021-01-20;0.0;1.0;0.0;;;;;;
2021-01-21;0.0;1.0;0.0;;;;;;
2021-01-22;0.0;3.0;0.0;;;;;;
2021-01-23;0.0;1.0;0.0;;;;;;
2021-01-24;0.0;0.0;0.0;;;;;;
2021-01-25;0.0;1.0;0.0;;;;;;
2021-01-26;0.0;0.0;0.0;;;;;;
2021-01-27;0.0;0.0;0.0;;;;;;
2021-01-28;0.0;0.0;0.0;;;;;;
2021-01-29;0.0;1.0;0.0;;;;;;
2021-01-30;0.0;0.0;0.0;;;;;;
2021-01-31;0.0;0.0;0.0;;;;;;
2021-02-01;0.0;2.0;0.0;;;;;;
2021-02-02;0.0;4.0;0.0;;;;;;
2021-02-03;0.0;6.0;0.0;;;;;;
2021-02-04;0.0;0.0;0.0;;;;;;
2021-02-05;0.0;1.0;0.0;;;;;;
2021-02-06;0.0;1.0;0.0;;;;;;
2021-02-07;0.0;0.0;0.0;;;;;;
2021-02-08;0.0;16.0;0.0;;;;;;
2021-02-09;0.0;16.0;0.0;;;;;;
2021-02-10;0.0;7.0;0.0;;;;;;
2021-02-11;0.0;78.0;0.0;;;;;;
2021-02-12;0.0;55.0;0.0;;;;;;
2021-02-13;0.0;7.0;0.0;;;;;;
2021-02-14;0.0;0.0;0.0;;;;;;
2021-02-15;1.0;69.0;0.0;;;;;;
2021-02-16;0.0;111.0;0.0;;;;;;
2021-02-17;0.0;222.0;0.0;;;;;;
2021-02-18;0.0;51.0;0.0;;;;;;
2021-02-19;0.0;11.0;0.0;;;;;;
2021-02-20;0.0;2.0;0.0;;;;;;
2021-02-21;0.0;0.0;0.0;;;;;;
2021-02-22;0.0;39.0;0.0;;;;;;
2021-02-23;0.0;23.0;0.0;;;;;;
2021-02-24;0.0;9.0;0.0;;;;;;
2021-02-25;0.0;8.0;0.0;;;;;;
2021-02-26;1.0;9.0;0.0;;;;;;
2021-02-27;0.0;0.0;0.0;;;;;;
2021-02-28;1.0;1.0;0.0;;;;;;
2021-03-01;0.0;10.0;0.0;;;;;;
2021-03-02;6.0;23.0;0.0;;;;;;
2021-03-03;0.0;8.0;0.0;;;;;;
2021-03-04;0.0;24.0;0.0;;;;;;
2021-03-05;0.0;6.0;0.0;;;;;;
2021-03-06;0.0;6.0;0.0;;;;;;
2021-03-07;0.0;0.0;0.0;;;;;;
2021-03-08;0.0;7.0;0.0;;;;;;
2021-03-09;2.0;7.0;0.0;;;;;;
2021-03-10;0.0;24.0;0.0;;;;;;
2021-03-11;1.0;12.0;0.0;;;;;;
2021-03-12;2.0;14.0;0.0;;;;;;
2021-03-13;0.0;1.0;0.0;;;;;;
2021-03-14;0.0;0.0;0.0;;;;;;
2021-03-15;0.0;7.0;0.0;;;;;;
2021-03-16;0.0;6.0;0.0;;;;;;
2021-03-17;0.0;5.0;0.0;;;;;;
2021-03-18;0.0;10.0;0.0;;;;;;
2021-03-19;0.0;6.0;0.0;;;;;;
2021-03-20;0.0;11.0;0.0;;;;;;
2021-03-21;0.0;0.0;0.0;;;;;;
2021-03-22;3.0;5.0;0.0;;;;;;
2021-03-23;1.0;11.0;0.0;;;;;;
2021-03-24;0.0;8.0;0.0;;;;;;
2021-03-25;0.0;13.0;0.0;;;;;;
2021-03-26;2.0;21.0;0.0;;;;;;
2021-03-27;2.0;5.0;0.0;;;;;;
2021-03-28;0.0;1.0;0.0;;;;;;
2021-03-29;3.0;9.0;0.0;;;;;;
2021-03-30;7.0;7.0;0.0;;;;;;
2021-03-31;0.0;37.0;0.0;;;;;;
2021-04-01;0.0;7.0;0.0;;;;;;
2021-04-02;0.0;1.0;0.0;;;;;;
2021-04-03;1.0;22.0;0.0;;;;;;
2021-04-04;0.0;21.0;0.0;;;;;;
2021-04-05;0.0;14.0;0.0;;;;;;
2021-04-06;1.0;22.0;0.0;;;;;;
2021-04-07;2.0;10.0;0.0;;;;;;
2021-04-08;0.0;11.0;0.0;;;;;;
2021-04-09;2.0;14.0;0.0;;;;;;
2021-04-10;5.0;11.0;0.0;;;;;;
2021-04-11;0.0;0.0;0.0;;;;;;
2021-04-12;2.0;13.0;0.0;;;;;;
2021-04-13;13.0;14.0;0.0;;;;;;
2021-04-14;1.0;10.0;0.0;;;;;;
2021-04-15;0.0;12.0;0.0;;;;;;
2021-04-16;0.0;8.0;0.0;;;;;;
2021-04-17;1.0;5.0;0.0;;;;;;
2021-04-18;0.0;0.0;0.0;;;;;;
2021-04-19;6.0;9.0;0.0;;;;;;
2021-04-20;9.0;6.0;0.0;;;;;;
2021-04-21;3.0;4.0;0.0;;;;;;
2021-04-22;44.0;6.0;0.0;;;;;;
2021-04-23;13.0;2.0;0.0;;;;;;
2021-04-24;4.0;2.0;0.0;;;;;;
2021-04-25;0.0;0.0;0.0;;;;;;
2021-04-26;8.0;4.0;0.0;;;;;;
2021-04-27;6.0;2.0;0.0;;;;;;
2021-04-28;17.0;0.0;0.0;;;;;;
2021-04-29;2.0;0.0;0.0;;;;;;
2021-04-30;0.0;0.0;0.0;;;;;;
2021-05-01;0.0;0.0;0.0;;;;;;
2021-05-02;0.0;0.0;0.0;;;;;;
2021-05-03;0.0;0.0;0.0;;;;;;
2021-05-04;0.0;0.0;0.0;;;;;;
2021-01-17;;;;0.0;0.0;0.0;;;
2021-01-18;;;;0.0;0.0;0.0;;;
2021-01-19;;;;0.0;0.0;0.0;;;
2021-01-20;;;;0.0;0.0;0.0;;;
2021-01-21;;;;0.0;0.0;0.0;;;
2021-01-22;;;;0.0;0.0;0.0;;;
2021-01-23;;;;0.0;0.0;0.0;;;
2021-01-24;;;;0.0;0.0;0.0;;;
2021-01-25;;;;0.0;0.0;0.0;;;
2021-01-26;;;;0.0;0.0;0.0;;;
2021-01-27;;;;0.0;0.0;0.0;;;
2021-01-28;;;;0.0;0.0;0.0;;;
2021-01-29;;;;0.0;0.0;0.0;;;
2021-01-30;;;;0.0;0.0;0.0;;;
2021-01-31;;;;0.0;0.0;0.0;;;
2021-02-01;;;;0.0;0.0;0.0;;;
2021-02-02;;;;0.0;0.0;0.0;;;
2021-02-03;;;;0.0;2.0;0.0;;;
2021-02-04;;;;0.0;16.0;0.0;;;
2021-02-05;;;;0.0;140.0;0.0;;;
2021-02-06;;;;0.0;14.0;0.0;;;
2021-02-07;;;;0.0;0.0;0.0;;;
2021-02-08;;;;0.0;180.0;0.0;;;
2021-02-09;;;;0.0;448.0;0.0;;;
2021-02-10;;;;0.0;911.0;0.0;;;
2021-02-11;;;;0.0;2950.0;0.0;;;
2021-02-12;;;;0.0;2721.0;0.0;;;
2021-02-13;;;;0.0;272.0;0.0;;;
2021-02-14;;;;0.0;5.0;0.0;;;
2021-02-15;;;;0.0;1207.0;0.0;;;
2021-02-16;;;;0.0;2914.0;0.0;;;
2021-02-17;;;;0.0;7646.0;0.0;;;
2021-02-18;;;;0.0;7436.0;0.0;;;
2021-02-19;;;;0.0;5194.0;0.0;;;
2021-02-20;;;;0.0;586.0;0.0;;;
2021-02-21;;;;0.0;10.0;0.0;;;
2021-02-22;;;;0.0;3589.0;0.0;;;
2021-02-23;;;;0.0;2685.0;0.0;;;
2021-02-24;;;;0.0;2330.0;0.0;;;
2021-02-25;;;;0.0;2031.0;0.0;;;
2021-02-26;;;;0.0;1923.0;0.0;;;
2021-02-27;;;;0.0;230.0;0.0;;;
2021-02-28;;;;0.0;1.0;0.0;;;
2021-03-01;;;;0.0;2910.0;0.0;;;
2021-03-02;;;;0.0;3222.0;0.0;;;
2021-03-03;;;;0.0;4971.0;0.0;;;
2021-03-04;;;;0.0;5268.0;0.0;;;
2021-03-05;;;;0.0;8835.0;0.0;;;
2021-03-06;;;;0.0;2691.0;0.0;;;
2021-03-07;;;;0.0;637.0;0.0;;;
2021-03-08;;;;0.0;9233.0;0.0;;;
2021-03-09;;;;0.0;14020.0;0.0;;;
2021-03-10;;;;0.0;23808.0;0.0;;;
2021-03-11;;;;0.0;23348.0;0.0;;;
2021-03-12;;;;0.0;17328.0;0.0;;;
2021-03-13;;;;0.0;3949.0;0.0;;;
2021-03-14;;;;0.0;23.0;0.0;;;
2021-03-15;;;;0.0;4807.0;0.0;;;
2021-03-16;;;;0.0;5896.0;0.0;;;
2021-03-17;;;;0.0;9460.0;0.0;;;
2021-03-18;;;;0.0;6816.0;0.0;;;
2021-03-19;;;;0.0;4123.0;0.0;;;
2021-03-20;;;;0.0;561.0;0.0;;;
2021-03-21;;;;0.0;1.0;0.0;;;
2021-03-22;;;;0.0;2571.0;0.0;;;
2021-03-23;;;;0.0;2023.0;0.0;;;
2021-03-24;;;;0.0;1941.0;0.0;;;
2021-03-25;;;;0.0;1759.0;0.0;;;
2021-03-26;;;;1.0;1891.0;0.0;;;
2021-03-27;;;;0.0;116.0;0.0;;;
2021-03-28;;;;0.0;2.0;0.0;;;
2021-03-29;;;;2.0;1295.0;0.0;;;
2021-03-30;;;;2.0;1272.0;0.0;;;
