index;count
2021-05-24;146
2021-05-25;186
2021-05-26;205
2021-05-27;217
2021-05-28;229
2021-05-29;229
2021-05-30;229
2021-05-31;229
2021-06-01;229
2021-06-02;229
2021-06-03;229
2021-06-04;229
2021-06-05;229
2021-06-06;229
2021-06-07;229
2021-06-08;229
2021-06-09;245
2021-06-10;246
2021-06-11;246
2021-06-12;246
2021-06-13;246
2021-06-14;246
2021-06-15;246
2021-06-16;246
2021-06-17;246
2021-06-18;246
2021-06-19;246
2021-06-20;246
2021-06-21;246
2021-06-22;246
2021-06-23;246
2021-06-24;246
2021-06-25;246
2021-06-26;246
2021-06-27;246
2021-06-28;246
2021-06-29;246
2021-06-30;246
2021-07-01;246
2021-07-02;246
2021-07-03;246
2021-07-04;246
2021-07-05;246
2021-07-06;330
2021-07-07;345
2021-07-08;356
2021-07-09;361
2021-07-10;361
2021-07-11;361
2021-07-12;487
2021-07-13;621
2021-07-14;621
2021-07-15;631
2021-07-16;633
2021-07-17;633
2021-07-18;633
2021-07-19;640
2021-07-20;698
2021-07-21;703
2021-07-22;711
2021-07-23;712
