Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;1
1ªDose;2021-01-26;1
1ªDose;2021-01-28;1
1ªDose;2021-01-29;28
1ªDose;2021-02-01;39
1ªDose;2021-02-02;1
1ªDose;2021-02-03;1
1ªDose;2021-02-26;1
1ªDose;2021-03-01;30
1ªDose;2021-03-02;42
1ªDose;2021-03-03;51
1ªDose;2021-03-04;20
1ªDose;2021-03-30;39
1ªDose;2021-04-13;31
1ªDose;2021-04-14;29
1ªDose;2021-04-15;20
1ªDose;2021-04-20;49
1ªDose;2021-04-21;21
1ªDose;2021-04-22;83
1ªDose;2021-04-23;38
1ªDose;2021-04-24;1
1ªDose;2021-04-26;34
1ªDose;2021-04-27;66
1ªDose;2021-04-28;82
2ªDose;2021-04-23;17
2ªDose;2021-04-26;20
2ªDose;2021-04-28;1
