Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;1
1ªDose;2021-02-02;1
1ªDose;2021-02-05;9
1ªDose;2021-02-16;23
1ªDose;2021-02-22;2
1ªDose;2021-02-23;3
1ªDose;2021-03-05;1
1ªDose;2021-03-09;10
1ªDose;2021-03-12;1
1ªDose;2021-03-16;1
1ªDose;2021-03-17;25
1ªDose;2021-03-18;9
1ªDose;2021-03-19;9
1ªDose;2021-03-22;9
1ªDose;2021-03-23;10
1ªDose;2021-03-25;10
1ªDose;2021-03-29;17
1ªDose;2021-03-30;23
1ªDose;2021-03-31;7
1ªDose;2021-04-05;42
1ªDose;2021-04-06;39
1ªDose;2021-04-08;12
1ªDose;2021-04-09;19
1ªDose;2021-04-12;1
1ªDose;2021-04-13;1
1ªDose;2021-04-16;1
1ªDose;2021-04-20;3
1ªDose;2021-04-21;3
1ªDose;2021-04-22;3
1ªDose;2021-04-26;2
1ªDose;2021-04-29;1
2ªDose;2021-02-18;23
2ªDose;2021-02-19;12
2ªDose;2021-02-22;2
2ªDose;2021-03-02;2
2ªDose;2021-03-03;2
2ªDose;2021-03-04;1
2ªDose;2021-03-05;11
2ªDose;2021-03-15;18
2ªDose;2021-03-16;10
2ªDose;2021-03-17;1
2ªDose;2021-03-18;1
2ªDose;2021-04-05;1
2ªDose;2021-04-06;9
2ªDose;2021-04-12;7
2ªDose;2021-04-13;16
2ªDose;2021-04-15;20
2ªDose;2021-04-16;19
2ªDose;2021-04-19;18
2ªDose;2021-04-20;32
2ªDose;2021-04-21;22
2ªDose;2021-04-22;14
2ªDose;2021-04-23;8
2ªDose;2021-04-26;15
2ªDose;2021-04-27;18
2ªDose;2021-04-28;9
2ªDose;2021-04-29;12
2ªDose;2021-04-30;7
