Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;3
1ªDose;2021-01-22;18
1ªDose;2021-01-25;3
1ªDose;2021-01-28;2
1ªDose;2021-01-29;2
1ªDose;2021-02-12;10
1ªDose;2021-02-16;1
1ªDose;2021-02-24;19
1ªDose;2021-03-10;6
1ªDose;2021-03-12;10
1ªDose;2021-03-18;9
1ªDose;2021-03-19;6
1ªDose;2021-03-22;4
1ªDose;2021-03-23;10
1ªDose;2021-03-24;11
1ªDose;2021-03-25;8
1ªDose;2021-03-30;9
1ªDose;2021-03-31;8
1ªDose;2021-04-01;32
1ªDose;2021-04-05;33
1ªDose;2021-04-06;8
1ªDose;2021-04-07;4
1ªDose;2021-04-09;7
1ªDose;2021-04-13;65
1ªDose;2021-04-14;43
1ªDose;2021-04-15;39
1ªDose;2021-04-16;32
1ªDose;2021-04-19;1
2ªDose;2021-02-16;15
2ªDose;2021-02-17;9
2ªDose;2021-02-18;2
2ªDose;2021-02-19;2
2ªDose;2021-03-10;2
2ªDose;2021-03-12;13
2ªDose;2021-03-19;2
2ªDose;2021-03-22;16
2ªDose;2021-03-24;1
2ªDose;2021-03-25;2
2ªDose;2021-03-30;1
2ªDose;2021-03-31;2
2ªDose;2021-04-01;3
2ªDose;2021-04-05;1
2ªDose;2021-04-07;12
2ªDose;2021-04-09;2
2ªDose;2021-04-15;12
2ªDose;2021-04-16;3
2ªDose;2021-04-19;8
2ªDose;2021-04-20;8
2ªDose;2021-04-22;9
2ªDose;2021-04-26;9
2ªDose;2021-04-27;9
2ªDose;2021-04-29;32
