Dose Aplicada;Data;Quantidade
1ªDose;2021-01-22;103
1ªDose;2021-01-25;6
1ªDose;2021-01-26;3
1ªDose;2021-01-29;1
1ªDose;2021-02-01;2
1ªDose;2021-02-02;103
1ªDose;2021-02-03;4
1ªDose;2021-02-04;84
1ªDose;2021-02-05;25
1ªDose;2021-02-08;42
1ªDose;2021-02-09;13
1ªDose;2021-02-10;2
1ªDose;2021-02-11;5
1ªDose;2021-02-12;49
1ªDose;2021-02-17;10
1ªDose;2021-02-18;27
1ªDose;2021-02-19;15
1ªDose;2021-02-22;10
1ªDose;2021-02-23;19
1ªDose;2021-02-24;2
1ªDose;2021-03-09;41
1ªDose;2021-03-10;25
1ªDose;2021-03-11;37
1ªDose;2021-03-12;20
1ªDose;2021-03-15;10
1ªDose;2021-03-16;87
1ªDose;2021-03-17;41
1ªDose;2021-03-19;40
1ªDose;2021-03-24;30
1ªDose;2021-03-25;40
1ªDose;2021-03-26;50
1ªDose;2021-03-29;55
1ªDose;2021-03-30;68
1ªDose;2021-03-31;93
1ªDose;2021-04-01;60
1ªDose;2021-04-05;39
1ªDose;2021-04-06;18
1ªDose;2021-04-07;29
1ªDose;2021-04-08;63
1ªDose;2021-04-09;13
1ªDose;2021-04-12;56
1ªDose;2021-04-13;69
1ªDose;2021-04-14;26
1ªDose;2021-04-15;17
1ªDose;2021-04-16;40
1ªDose;2021-04-19;15
1ªDose;2021-04-20;27
1ªDose;2021-04-22;78
1ªDose;2021-04-23;96
1ªDose;2021-04-26;51
1ªDose;2021-04-27;7
1ªDose;2021-04-28;26
1ªDose;2021-04-30;26
2ªDose;2021-02-04;1
2ªDose;2021-02-11;94
2ªDose;2021-02-12;91
2ªDose;2021-02-17;19
2ªDose;2021-02-18;3
2ªDose;2021-02-19;15
2ªDose;2021-02-22;117
2ªDose;2021-02-23;7
2ªDose;2021-02-24;16
2ªDose;2021-02-25;3
2ªDose;2021-02-26;5
2ªDose;2021-03-01;9
2ªDose;2021-03-02;5
2ªDose;2021-03-03;2
2ªDose;2021-03-04;2
2ªDose;2021-03-05;5
2ªDose;2021-03-08;3
2ªDose;2021-03-09;13
2ªDose;2021-03-10;1
2ªDose;2021-03-11;11
2ªDose;2021-03-12;2
2ªDose;2021-03-15;4
2ªDose;2021-03-16;1
2ªDose;2021-03-19;1
2ªDose;2021-03-30;10
2ªDose;2021-03-31;20
2ªDose;2021-04-01;24
2ªDose;2021-04-05;28
2ªDose;2021-04-06;58
2ªDose;2021-04-08;10
2ªDose;2021-04-09;34
2ªDose;2021-04-12;1
2ªDose;2021-04-13;19
2ªDose;2021-04-14;40
2ªDose;2021-04-15;91
2ªDose;2021-04-16;32
2ªDose;2021-04-19;47
2ªDose;2021-04-20;71
2ªDose;2021-04-22;56
2ªDose;2021-04-23;43
2ªDose;2021-04-26;48
2ªDose;2021-04-27;58
2ªDose;2021-04-28;38
2ªDose;2021-04-29;62
2ªDose;2021-04-30;11
