Dose Aplicada;Data;Quantidade
1ªDose;2021-02-12;12
1ªDose;2021-02-18;11
1ªDose;2021-02-19;10
1ªDose;2021-02-22;9
1ªDose;2021-03-02;10
1ªDose;2021-03-03;14
1ªDose;2021-03-04;12
1ªDose;2021-03-05;10
1ªDose;2021-03-10;18
1ªDose;2021-03-11;2
1ªDose;2021-03-12;8
1ªDose;2021-03-16;21
1ªDose;2021-03-18;6
1ªDose;2021-03-19;5
1ªDose;2021-03-22;2
1ªDose;2021-03-23;33
1ªDose;2021-03-24;8
1ªDose;2021-03-26;7
1ªDose;2021-03-29;7
1ªDose;2021-03-30;35
1ªDose;2021-03-31;15
1ªDose;2021-04-01;8
1ªDose;2021-04-05;17
1ªDose;2021-04-08;13
1ªDose;2021-04-09;11
1ªDose;2021-04-12;7
1ªDose;2021-04-14;10
1ªDose;2021-04-20;31
1ªDose;2021-04-24;77
1ªDose;2021-04-26;5
1ªDose;2021-04-30;15
2ªDose;2021-02-12;6
2ªDose;2021-02-17;6
2ªDose;2021-02-18;1
2ªDose;2021-02-19;4
2ªDose;2021-03-10;3
2ªDose;2021-03-11;6
2ªDose;2021-03-12;1
2ªDose;2021-03-18;10
2ªDose;2021-03-19;5
2ªDose;2021-03-22;8
2ªDose;2021-03-23;5
2ªDose;2021-03-29;1
2ªDose;2021-03-30;2
2ªDose;2021-03-31;9
2ªDose;2021-04-01;7
2ªDose;2021-04-05;1
2ªDose;2021-04-08;9
2ªDose;2021-04-09;14
2ªDose;2021-04-12;15
2ªDose;2021-04-14;8
2ªDose;2021-04-15;6
2ªDose;2021-04-16;9
2ªDose;2021-04-20;28
2ªDose;2021-04-21;7
2ªDose;2021-04-22;9
2ªDose;2021-04-26;3
2ªDose;2021-04-27;30
2ªDose;2021-04-29;19
