Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;4
1ªDose;2021-01-22;34
1ªDose;2021-01-23;266
1ªDose;2021-01-24;161
1ªDose;2021-01-25;106
1ªDose;2021-01-26;142
1ªDose;2021-01-27;59
1ªDose;2021-01-28;49
1ªDose;2021-01-29;17
1ªDose;2021-01-30;24
1ªDose;2021-01-31;25
1ªDose;2021-02-01;56
1ªDose;2021-02-02;25
1ªDose;2021-02-03;55
1ªDose;2021-02-04;1
1ªDose;2021-02-05;15
1ªDose;2021-02-08;2
1ªDose;2021-02-09;2
1ªDose;2021-02-12;78
1ªDose;2021-02-13;71
1ªDose;2021-02-14;68
1ªDose;2021-02-15;42
1ªDose;2021-02-16;146
1ªDose;2021-02-17;86
1ªDose;2021-02-18;53
1ªDose;2021-02-19;35
1ªDose;2021-02-20;40
1ªDose;2021-02-21;37
1ªDose;2021-02-22;29
1ªDose;2021-02-23;5
1ªDose;2021-02-24;13
1ªDose;2021-02-25;12
1ªDose;2021-02-26;2
1ªDose;2021-02-27;5
1ªDose;2021-03-01;4
1ªDose;2021-03-03;11
1ªDose;2021-03-05;31
1ªDose;2021-03-06;37
1ªDose;2021-03-07;18
1ªDose;2021-03-08;23
1ªDose;2021-03-09;26
1ªDose;2021-03-10;3
1ªDose;2021-03-11;5
1ªDose;2021-03-12;8
1ªDose;2021-03-13;3
1ªDose;2021-03-14;1
1ªDose;2021-03-15;18
1ªDose;2021-03-16;21
1ªDose;2021-03-17;34
1ªDose;2021-03-18;34
1ªDose;2021-03-19;43
1ªDose;2021-03-20;18
1ªDose;2021-03-21;22
1ªDose;2021-03-22;41
1ªDose;2021-03-23;34
1ªDose;2021-03-24;73
1ªDose;2021-03-25;53
1ªDose;2021-03-26;28
1ªDose;2021-03-27;11
1ªDose;2021-03-28;14
1ªDose;2021-03-29;4
1ªDose;2021-03-30;41
1ªDose;2021-03-31;33
1ªDose;2021-04-01;69
1ªDose;2021-04-02;17
1ªDose;2021-04-03;54
1ªDose;2021-04-04;20
1ªDose;2021-04-05;34
1ªDose;2021-04-06;32
1ªDose;2021-04-07;30
1ªDose;2021-04-08;18
1ªDose;2021-04-09;29
1ªDose;2021-04-10;14
1ªDose;2021-04-11;6
1ªDose;2021-04-12;41
1ªDose;2021-04-13;30
1ªDose;2021-04-14;3
1ªDose;2021-04-15;26
1ªDose;2021-04-16;21
1ªDose;2021-04-20;21
1ªDose;2021-04-26;1
1ªDose;2021-04-27;35
1ªDose;2021-04-29;1
1ªDose;2021-04-30;7
2ªDose;2021-01-23;2
2ªDose;2021-01-24;6
2ªDose;2021-01-27;3
2ªDose;2021-01-28;1
2ªDose;2021-02-08;1
2ªDose;2021-02-09;17
2ªDose;2021-02-11;1
2ªDose;2021-02-12;75
2ªDose;2021-02-13;134
2ªDose;2021-02-14;96
2ªDose;2021-02-15;177
2ªDose;2021-02-16;138
2ªDose;2021-02-17;85
2ªDose;2021-02-18;87
2ªDose;2021-02-19;35
2ªDose;2021-02-20;50
2ªDose;2021-02-21;39
2ªDose;2021-02-22;19
2ªDose;2021-02-23;12
2ªDose;2021-02-24;11
2ªDose;2021-02-25;6
2ªDose;2021-02-26;2
2ªDose;2021-02-27;3
2ªDose;2021-02-28;5
2ªDose;2021-03-01;1
2ªDose;2021-03-03;21
2ªDose;2021-03-04;19
2ªDose;2021-03-05;62
2ªDose;2021-03-06;46
2ªDose;2021-03-07;55
2ªDose;2021-03-08;14
2ªDose;2021-03-09;48
2ªDose;2021-03-10;5
2ªDose;2021-03-11;4
2ªDose;2021-03-12;4
2ªDose;2021-03-13;4
2ªDose;2021-03-14;4
2ªDose;2021-03-15;3
2ªDose;2021-03-16;3
2ªDose;2021-03-17;9
2ªDose;2021-03-18;7
2ªDose;2021-03-19;61
2ªDose;2021-03-20;28
2ªDose;2021-03-21;40
2ªDose;2021-03-22;94
2ªDose;2021-03-23;26
2ªDose;2021-03-24;96
2ªDose;2021-03-25;72
2ªDose;2021-03-26;36
2ªDose;2021-03-27;9
2ªDose;2021-03-28;27
2ªDose;2021-03-29;17
2ªDose;2021-03-30;16
2ªDose;2021-03-31;51
2ªDose;2021-04-01;1
2ªDose;2021-04-02;11
2ªDose;2021-04-03;10
2ªDose;2021-04-04;16
2ªDose;2021-04-05;62
2ªDose;2021-04-06;11
2ªDose;2021-04-07;41
2ªDose;2021-04-08;42
2ªDose;2021-04-09;53
2ªDose;2021-04-10;17
2ªDose;2021-04-11;26
2ªDose;2021-04-12;36
2ªDose;2021-04-13;6
2ªDose;2021-04-14;20
2ªDose;2021-04-15;27
2ªDose;2021-04-16;38
2ªDose;2021-04-19;16
2ªDose;2021-04-20;43
2ªDose;2021-04-23;71
2ªDose;2021-04-26;49
2ªDose;2021-04-27;30
2ªDose;2021-04-29;17
2ªDose;2021-04-30;2
