Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;18
1ªDose;2021-01-22;1
1ªDose;2021-01-28;1
1ªDose;2021-01-29;206
1ªDose;2021-02-01;19
1ªDose;2021-02-02;10
1ªDose;2021-02-03;21
1ªDose;2021-02-04;39
1ªDose;2021-02-05;70
1ªDose;2021-02-06;39
1ªDose;2021-02-08;31
1ªDose;2021-02-09;40
1ªDose;2021-02-11;1
1ªDose;2021-02-12;109
1ªDose;2021-02-17;2
1ªDose;2021-02-18;3
1ªDose;2021-02-19;5
1ªDose;2021-02-26;1
1ªDose;2021-03-01;1
1ªDose;2021-03-02;54
1ªDose;2021-03-03;40
1ªDose;2021-03-04;61
1ªDose;2021-03-05;21
1ªDose;2021-03-09;1
1ªDose;2021-03-10;14
1ªDose;2021-03-11;14
1ªDose;2021-03-12;62
1ªDose;2021-03-15;1
1ªDose;2021-03-16;1
1ªDose;2021-03-17;22
1ªDose;2021-03-18;57
1ªDose;2021-03-23;89
1ªDose;2021-03-25;65
1ªDose;2021-03-27;398
1ªDose;2021-03-31;77
1ªDose;2021-04-03;341
1ªDose;2021-04-07;19
1ªDose;2021-04-08;5
1ªDose;2021-04-09;3
1ªDose;2021-04-12;156
1ªDose;2021-04-13;163
1ªDose;2021-04-14;21
1ªDose;2021-04-15;38
1ªDose;2021-04-19;39
1ªDose;2021-04-20;3
1ªDose;2021-04-21;549
1ªDose;2021-04-22;1
1ªDose;2021-04-24;1
1ªDose;2021-04-26;1
1ªDose;2021-04-27;6
1ªDose;2021-04-28;325
2ªDose;2021-02-12;4
2ªDose;2021-02-17;188
2ªDose;2021-02-18;244
2ªDose;2021-02-19;16
2ªDose;2021-02-22;2
2ªDose;2021-02-23;12
2ªDose;2021-02-24;2
2ªDose;2021-02-25;12
2ªDose;2021-02-26;36
2ªDose;2021-03-01;23
2ªDose;2021-03-02;4
2ªDose;2021-03-03;3
2ªDose;2021-03-04;3
2ªDose;2021-03-05;14
2ªDose;2021-03-08;5
2ªDose;2021-03-09;62
2ªDose;2021-03-10;47
2ªDose;2021-03-11;28
2ªDose;2021-03-12;5
2ªDose;2021-03-16;11
2ªDose;2021-03-18;4
2ªDose;2021-03-19;1
2ªDose;2021-03-25;2
2ªDose;2021-04-07;41
2ªDose;2021-04-08;54
2ªDose;2021-04-09;42
2ªDose;2021-04-13;76
2ªDose;2021-04-14;1
2ªDose;2021-04-15;13
2ªDose;2021-04-19;40
2ªDose;2021-04-20;16
2ªDose;2021-04-23;109
2ªDose;2021-04-24;714
2ªDose;2021-04-26;15
2ªDose;2021-04-27;6
2ªDose;2021-04-28;14
2ªDose;2021-04-29;36
2ªDose;2021-04-30;6
