Dose Aplicada;Data;Quantidade
1ªDose;2021-01-28;1
1ªDose;2021-02-01;2
1ªDose;2021-02-10;42
1ªDose;2021-02-15;9
1ªDose;2021-02-18;8
1ªDose;2021-03-01;2
1ªDose;2021-03-03;1
1ªDose;2021-03-04;21
1ªDose;2021-03-05;24
1ªDose;2021-03-08;9
1ªDose;2021-03-10;9
1ªDose;2021-03-11;9
1ªDose;2021-03-12;21
1ªDose;2021-03-16;10
1ªDose;2021-03-24;10
1ªDose;2021-03-29;136
1ªDose;2021-03-30;44
1ªDose;2021-03-31;15
1ªDose;2021-04-05;72
1ªDose;2021-04-06;4
1ªDose;2021-04-07;148
1ªDose;2021-04-08;34
1ªDose;2021-04-09;17
1ªDose;2021-04-12;13
1ªDose;2021-04-15;9
1ªDose;2021-04-20;60
1ªDose;2021-04-27;5
1ªDose;2021-04-29;1
2ªDose;2021-02-22;31
2ªDose;2021-02-23;13
2ªDose;2021-02-24;1
2ªDose;2021-02-25;2
2ªDose;2021-03-01;2
2ªDose;2021-03-19;1
2ªDose;2021-03-22;1
2ªDose;2021-03-29;5
2ªDose;2021-03-30;35
2ªDose;2021-03-31;7
2ªDose;2021-04-05;9
2ªDose;2021-04-06;6
2ªDose;2021-04-07;9
2ªDose;2021-04-08;6
2ªDose;2021-04-09;3
2ªDose;2021-04-12;8
2ªDose;2021-04-20;11
2ªDose;2021-04-26;25
2ªDose;2021-04-27;89
2ªDose;2021-04-28;47
2ªDose;2021-04-29;8
