Dose Aplicada;Data;Quantidade
1ªDose;2021-02-12;9
1ªDose;2021-02-17;9
1ªDose;2021-02-18;6
1ªDose;2021-02-19;1
1ªDose;2021-02-23;1
1ªDose;2021-02-24;9
1ªDose;2021-02-26;2
1ªDose;2021-03-01;1
1ªDose;2021-03-10;10
1ªDose;2021-03-11;1
1ªDose;2021-03-17;2
1ªDose;2021-03-27;69
1ªDose;2021-03-29;11
1ªDose;2021-04-05;30
1ªDose;2021-04-06;17
1ªDose;2021-04-07;6
1ªDose;2021-04-08;18
1ªDose;2021-04-13;5
1ªDose;2021-04-15;10
1ªDose;2021-04-19;13
1ªDose;2021-04-20;33
1ªDose;2021-04-21;11
1ªDose;2021-04-22;3
1ªDose;2021-04-26;3
2ªDose;2021-02-18;8
2ªDose;2021-02-19;1
2ªDose;2021-02-24;2
2ªDose;2021-03-01;1
2ªDose;2021-03-03;1
2ªDose;2021-03-11;18
2ªDose;2021-03-12;1
2ªDose;2021-03-17;8
2ªDose;2021-03-18;1
2ªDose;2021-03-22;9
2ªDose;2021-03-23;2
2ªDose;2021-03-25;1
2ªDose;2021-03-27;1
2ªDose;2021-04-06;3
2ªDose;2021-04-07;1
2ªDose;2021-04-13;3
2ªDose;2021-04-15;2
2ªDose;2021-04-19;6
2ªDose;2021-04-20;25
2ªDose;2021-04-21;28
2ªDose;2021-04-22;17
2ªDose;2021-04-26;6
2ªDose;2021-04-27;30
2ªDose;2021-04-28;18
2ªDose;2021-04-30;18
