Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;3
1ªDose;2021-01-20;3
1ªDose;2021-01-21;1
1ªDose;2021-01-22;2
1ªDose;2021-01-25;2
1ªDose;2021-01-27;2
1ªDose;2021-02-04;22
1ªDose;2021-02-08;10
1ªDose;2021-02-09;25
1ªDose;2021-02-10;13
1ªDose;2021-02-11;19
1ªDose;2021-02-12;20
1ªDose;2021-02-17;9
1ªDose;2021-02-18;41
1ªDose;2021-02-19;66
1ªDose;2021-02-22;14
1ªDose;2021-02-23;25
1ªDose;2021-02-25;25
1ªDose;2021-03-01;91
1ªDose;2021-03-02;10
1ªDose;2021-03-03;1
1ªDose;2021-03-04;57
1ªDose;2021-03-05;1
1ªDose;2021-03-09;3
1ªDose;2021-03-10;2
1ªDose;2021-03-12;3
1ªDose;2021-03-15;1
1ªDose;2021-03-16;68
1ªDose;2021-03-17;7
1ªDose;2021-03-18;8
1ªDose;2021-03-19;5
1ªDose;2021-03-20;30
1ªDose;2021-03-23;49
1ªDose;2021-03-24;3
1ªDose;2021-03-26;266
1ªDose;2021-03-29;16
1ªDose;2021-03-30;287
1ªDose;2021-03-31;18
1ªDose;2021-04-07;155
1ªDose;2021-04-09;64
1ªDose;2021-04-19;2
1ªDose;2021-04-23;9
1ªDose;2021-04-24;6
2ªDose;2021-02-18;8
2ªDose;2021-02-22;23
2ªDose;2021-02-23;6
2ªDose;2021-02-24;2
2ªDose;2021-02-25;4
2ªDose;2021-03-02;1
2ªDose;2021-03-04;15
2ªDose;2021-03-09;26
2ªDose;2021-03-10;20
2ªDose;2021-03-15;13
2ªDose;2021-03-16;1
2ªDose;2021-03-17;57
2ªDose;2021-03-18;3
2ªDose;2021-03-19;23
2ªDose;2021-03-23;1
2ªDose;2021-03-24;41
2ªDose;2021-03-26;9
2ªDose;2021-03-29;5
2ªDose;2021-03-30;9
2ªDose;2021-03-31;92
2ªDose;2021-04-07;8
2ªDose;2021-04-09;4
2ªDose;2021-04-19;8
2ªDose;2021-04-23;311
2ªDose;2021-04-24;47
