Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;2
1ªDose;2021-01-27;1
1ªDose;2021-02-03;9
1ªDose;2021-02-04;22
1ªDose;2021-02-10;73
1ªDose;2021-02-11;5
1ªDose;2021-02-20;17
1ªDose;2021-02-22;9
1ªDose;2021-02-24;30
1ªDose;2021-02-25;9
1ªDose;2021-02-27;30
1ªDose;2021-03-13;105
1ªDose;2021-03-15;39
1ªDose;2021-03-16;30
1ªDose;2021-03-17;19
1ªDose;2021-03-19;29
1ªDose;2021-03-20;81
1ªDose;2021-03-22;31
1ªDose;2021-03-24;38
1ªDose;2021-03-25;7
1ªDose;2021-03-27;281
1ªDose;2021-03-29;30
1ªDose;2021-03-30;27
1ªDose;2021-04-01;50
1ªDose;2021-04-05;57
1ªDose;2021-04-06;97
1ªDose;2021-04-07;98
1ªDose;2021-04-08;67
1ªDose;2021-04-10;14
1ªDose;2021-04-12;50
1ªDose;2021-04-15;1
1ªDose;2021-04-17;1
1ªDose;2021-04-24;1
2ªDose;2021-02-17;8
2ªDose;2021-02-18;72
2ªDose;2021-02-19;16
2ªDose;2021-02-20;2
2ªDose;2021-02-22;5
2ªDose;2021-02-23;1
2ªDose;2021-02-27;1
2ªDose;2021-03-03;10
2ªDose;2021-03-04;19
2ªDose;2021-03-10;49
2ªDose;2021-03-11;23
2ªDose;2021-03-13;1
2ªDose;2021-03-17;1
2ªDose;2021-03-18;2
2ªDose;2021-03-20;63
2ªDose;2021-03-22;9
2ªDose;2021-03-24;1
2ªDose;2021-03-25;3
2ªDose;2021-03-26;26
2ªDose;2021-03-27;3
2ªDose;2021-04-05;1
2ªDose;2021-04-10;110
2ªDose;2021-04-12;4
2ªDose;2021-04-13;44
2ªDose;2021-04-14;18
2ªDose;2021-04-15;8
2ªDose;2021-04-16;30
2ªDose;2021-04-17;88
2ªDose;2021-04-19;28
2ªDose;2021-04-22;46
2ªDose;2021-04-23;2
2ªDose;2021-04-24;263
