Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;33
1ªDose;2021-01-22;1
1ªDose;2021-01-27;1
1ªDose;2021-02-01;11
1ªDose;2021-02-02;28
1ªDose;2021-02-03;20
1ªDose;2021-02-05;29
1ªDose;2021-02-08;28
1ªDose;2021-02-09;29
1ªDose;2021-02-10;31
1ªDose;2021-02-11;39
1ªDose;2021-02-12;56
1ªDose;2021-02-13;196
1ªDose;2021-02-17;19
1ªDose;2021-02-19;11
1ªDose;2021-02-22;12
1ªDose;2021-02-24;1
1ªDose;2021-03-01;30
1ªDose;2021-03-02;104
1ªDose;2021-03-03;22
1ªDose;2021-03-04;17
1ªDose;2021-03-05;1
1ªDose;2021-03-12;5
1ªDose;2021-03-13;172
1ªDose;2021-03-14;1
1ªDose;2021-03-16;38
1ªDose;2021-03-18;164
1ªDose;2021-03-20;221
1ªDose;2021-03-21;1
1ªDose;2021-03-22;30
1ªDose;2021-03-23;42
1ªDose;2021-03-24;122
1ªDose;2021-03-25;231
1ªDose;2021-03-26;222
1ªDose;2021-03-29;298
1ªDose;2021-03-30;163
1ªDose;2021-03-31;49
1ªDose;2021-04-03;104
1ªDose;2021-04-05;232
1ªDose;2021-04-06;2
1ªDose;2021-04-10;181
1ªDose;2021-04-12;101
1ªDose;2021-04-15;6
1ªDose;2021-04-17;123
1ªDose;2021-04-19;231
1ªDose;2021-04-20;8
1ªDose;2021-04-22;1
1ªDose;2021-04-23;3
1ªDose;2021-04-24;229
2ªDose;2021-02-11;1
2ªDose;2021-02-12;1
2ªDose;2021-02-17;1
2ªDose;2021-02-18;1
2ªDose;2021-02-19;2
2ªDose;2021-02-22;36
2ªDose;2021-02-23;20
2ªDose;2021-02-24;41
2ªDose;2021-02-25;4
2ªDose;2021-02-26;1
2ªDose;2021-03-01;1
2ªDose;2021-03-02;1
2ªDose;2021-03-03;1
2ªDose;2021-03-05;2
2ªDose;2021-03-08;30
2ªDose;2021-03-09;21
2ªDose;2021-03-10;29
2ªDose;2021-03-11;26
2ªDose;2021-03-12;26
2ªDose;2021-03-13;232
2ªDose;2021-03-17;10
2ªDose;2021-03-18;1
2ªDose;2021-03-19;11
2ªDose;2021-03-22;10
2ªDose;2021-03-26;1
2ªDose;2021-03-29;19
2ªDose;2021-04-03;6
2ªDose;2021-04-05;3
2ªDose;2021-04-10;309
2ªDose;2021-04-12;1
2ªDose;2021-04-17;210
2ªDose;2021-04-19;1
2ªDose;2021-04-22;438
2ªDose;2021-04-23;96
2ªDose;2021-04-26;73
