Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;30
1ªDose;2021-01-21;7
1ªDose;2021-01-22;8
1ªDose;2021-01-25;3
1ªDose;2021-01-26;52
1ªDose;2021-01-27;22
1ªDose;2021-01-28;31
1ªDose;2021-01-29;11
1ªDose;2021-02-03;4
1ªDose;2021-02-04;1
1ªDose;2021-02-05;1
1ªDose;2021-02-08;4
1ªDose;2021-02-09;15
1ªDose;2021-02-10;17
1ªDose;2021-02-11;15
1ªDose;2021-02-12;27
1ªDose;2021-02-17;25
1ªDose;2021-02-18;39
1ªDose;2021-02-19;95
1ªDose;2021-02-22;127
1ªDose;2021-02-23;57
1ªDose;2021-02-24;55
1ªDose;2021-02-25;40
1ªDose;2021-02-26;4
1ªDose;2021-03-01;15
1ªDose;2021-03-02;97
1ªDose;2021-03-03;47
1ªDose;2021-03-04;42
1ªDose;2021-03-05;21
1ªDose;2021-03-08;30
1ªDose;2021-03-09;5
1ªDose;2021-03-10;39
1ªDose;2021-03-11;28
1ªDose;2021-03-12;3
1ªDose;2021-03-15;38
1ªDose;2021-03-16;76
1ªDose;2021-03-17;33
1ªDose;2021-03-18;52
1ªDose;2021-03-19;20
1ªDose;2021-03-22;53
1ªDose;2021-03-23;50
1ªDose;2021-03-24;210
1ªDose;2021-03-25;88
1ªDose;2021-03-26;67
1ªDose;2021-03-29;492
1ªDose;2021-03-30;215
1ªDose;2021-03-31;85
1ªDose;2021-04-01;460
1ªDose;2021-04-03;18
1ªDose;2021-04-05;573
1ªDose;2021-04-06;43
1ªDose;2021-04-07;22
1ªDose;2021-04-08;34
1ªDose;2021-04-09;1
1ªDose;2021-04-12;218
1ªDose;2021-04-13;52
1ªDose;2021-04-14;42
1ªDose;2021-04-15;29
1ªDose;2021-04-16;15
1ªDose;2021-04-19;342
1ªDose;2021-04-20;43
1ªDose;2021-04-22;25
1ªDose;2021-04-24;32
1ªDose;2021-04-26;388
1ªDose;2021-04-27;16
1ªDose;2021-04-28;4
1ªDose;2021-04-30;3
2ªDose;2021-01-26;2
2ªDose;2021-02-17;20
2ªDose;2021-02-18;10
2ªDose;2021-02-19;12
2ªDose;2021-02-22;3
2ªDose;2021-02-23;34
2ªDose;2021-02-24;13
2ªDose;2021-02-25;8
2ªDose;2021-03-01;1
2ªDose;2021-03-03;1
2ªDose;2021-03-04;2
2ªDose;2021-03-10;12
2ªDose;2021-03-11;1
2ªDose;2021-03-15;8
2ªDose;2021-03-16;2
2ªDose;2021-03-17;2
2ªDose;2021-03-18;23
2ªDose;2021-03-19;27
2ªDose;2021-03-21;11
2ªDose;2021-03-22;32
2ªDose;2021-03-23;47
2ªDose;2021-03-24;86
2ªDose;2021-03-25;45
2ªDose;2021-03-26;6
2ªDose;2021-03-29;17
2ªDose;2021-03-30;3
2ªDose;2021-03-31;7
2ªDose;2021-04-01;15
2ªDose;2021-04-05;12
2ªDose;2021-04-06;8
2ªDose;2021-04-07;23
2ªDose;2021-04-08;19
2ªDose;2021-04-09;14
2ªDose;2021-04-12;34
2ªDose;2021-04-13;40
2ªDose;2021-04-14;29
2ªDose;2021-04-15;28
2ªDose;2021-04-16;55
2ªDose;2021-04-19;83
2ªDose;2021-04-20;45
2ªDose;2021-04-22;198
2ªDose;2021-04-23;87
2ªDose;2021-04-26;406
2ªDose;2021-04-27;90
2ªDose;2021-04-28;1
2ªDose;2021-04-29;1
