Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;1
1ªDose;2021-01-22;20
1ªDose;2021-01-25;34
1ªDose;2021-01-26;3
1ªDose;2021-01-27;5
1ªDose;2021-01-28;2
1ªDose;2021-01-29;10
1ªDose;2021-02-08;22
1ªDose;2021-02-09;19
1ªDose;2021-02-10;34
1ªDose;2021-02-11;22
1ªDose;2021-02-12;41
1ªDose;2021-02-15;58
1ªDose;2021-02-17;31
1ªDose;2021-02-18;18
1ªDose;2021-02-19;30
1ªDose;2021-02-20;28
1ªDose;2021-02-22;5
1ªDose;2021-02-23;1
1ªDose;2021-03-01;1
1ªDose;2021-03-06;53
1ªDose;2021-03-08;75
1ªDose;2021-03-09;1
1ªDose;2021-03-10;3
1ªDose;2021-03-12;102
1ªDose;2021-03-15;2
1ªDose;2021-03-17;15
1ªDose;2021-03-18;1
1ªDose;2021-03-19;9
1ªDose;2021-03-20;215
1ªDose;2021-03-22;10
1ªDose;2021-03-23;1
1ªDose;2021-03-24;13
1ªDose;2021-03-25;144
1ªDose;2021-03-26;158
1ªDose;2021-03-28;72
1ªDose;2021-03-29;316
1ªDose;2021-03-30;19
1ªDose;2021-04-01;6
1ªDose;2021-04-02;1
1ªDose;2021-04-03;177
1ªDose;2021-04-05;10
1ªDose;2021-04-06;14
1ªDose;2021-04-07;2
1ªDose;2021-04-08;6
1ªDose;2021-04-09;11
1ªDose;2021-04-10;169
1ªDose;2021-04-13;15
1ªDose;2021-04-14;18
1ªDose;2021-04-15;4
1ªDose;2021-04-16;2
1ªDose;2021-04-17;1
1ªDose;2021-04-19;4
1ªDose;2021-04-20;6
1ªDose;2021-04-22;1
1ªDose;2021-04-23;1
2ªDose;2021-02-19;24
2ªDose;2021-02-22;42
2ªDose;2021-02-23;6
2ªDose;2021-02-24;5
2ªDose;2021-02-25;11
2ªDose;2021-03-03;1
2ªDose;2021-03-06;1
2ªDose;2021-03-08;18
2ªDose;2021-03-09;21
2ªDose;2021-03-10;29
2ªDose;2021-03-11;31
2ªDose;2021-03-12;3
2ªDose;2021-03-15;60
2ªDose;2021-03-16;18
2ªDose;2021-03-17;24
2ªDose;2021-03-18;25
2ªDose;2021-03-19;45
2ªDose;2021-03-20;1
2ªDose;2021-03-22;26
2ªDose;2021-03-23;5
2ªDose;2021-03-24;6
2ªDose;2021-03-25;2
2ªDose;2021-03-26;1
2ªDose;2021-03-28;1
2ªDose;2021-04-01;1
2ªDose;2021-04-05;31
2ªDose;2021-04-06;27
2ªDose;2021-04-07;7
2ªDose;2021-04-08;64
2ªDose;2021-04-09;61
2ªDose;2021-04-10;4
2ªDose;2021-04-13;18
2ªDose;2021-04-15;3
2ªDose;2021-04-16;13
2ªDose;2021-04-19;77
2ªDose;2021-04-20;75
2ªDose;2021-04-21;8
2ªDose;2021-04-22;53
2ªDose;2021-04-23;44
2ªDose;2021-04-26;73
